View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,,"Inform the team that they will be getting a huge bonus on successful completion of the project and divide the $30,000 at the end of the project to team members as performance bonus",,,,,
Radio,FW,0,1,SingleQuestion,Which of the following is NOT true,,,[Qno: PML_1071] >> ,,,,
,,,,,,,Project phases are marked by completion of one or more deliverables,,,,,
,,,,,,,The project life cycle serves to define the beginning and end of a project,,,,,
,,,,,,,The project life cycle definition determines whether the feasibility study is treated as the first phase of the project or as a separate stand-alone project,,,,,
,,,,,,1,Project phases in a project are always sequential,,,,,
Radio,TM,0,1,SingleQuestion,The amount of time a task can be delayed without delaying the project completion date is called,,,[Qno: PML_1094] >> ,,,,
,,,,,,,Free Slack,,,,,
,,,,,,,Project Slack,,,,,
,,,,,,1,Total Slack,,,,,
,,,,,,,Project Lag,,,,,
Radio,PM,0,1,SingleQuestion,Which Contract is most widely used in Procurement process,,,[Qno: PML_1095] >> ,,,,
,,,,,,,Fixed Price Award Fee,,,,,
,,,,,,,CPPC,,,,,
,,,,,,1,Fixed Price ,,,,,
,,,,,,,Time & Material,,,,,
Radio,COM,0,1,SingleQuestion,When do you perform stakeholder analysis?,,,[Qno: PML_1139] >> Identify Stakeholders is one of the processes in the Communications Management knowledge area. Stakeholder Analysis is one of the tools and techniques of the Identify Stakeholders process. The goal of stakeholder analysis is to write down the needs of your stakeholders. ,,,,
,,,,,,,When developing the project charter,,,,,
,,,,,,,When creating the project management plan,,,,,
,,,,,,,When putting changes through change control,,,,,
,,,,,,1,When managing communications on your project,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following contracts has the MOST risk for the buyer?,,,[Qno: PML_1164] >> In all first three options seller does not have incentive of controlling the prices. In the CPPC contract seller is rather getting more when material cost is high. So it is in his interest if material prices goes up.,,,,
,,,,,,,Cost plus fixed fee (CPFF),,,,,
,,,,,,,Time and Materials (T&M),,,,,
,,,,,,1,Cost plus percentage (CPPC),,,,,
,,,,,,,Fixed price (FP),,,,,
Radio,FW,0,1,SingleQuestion,Which of the following processes is NOT in the Initiating process group?,,,[Qno: PML_1185] >> ,,,,
,,,,,,,Develop Project Charter,,,,,
,,,,,,1,Develop Project Management Plan,,,,,
,,,,,,,Identify Stakeholders,,,,,
,,,,,,,None of the above,,,,,
Radio,COM,0,1,SingleQuestion,"You are working as project manager on a IT project. Late in the project, client demands a big change. You did the assessment of the impact of the change and informs the client that how much time and money it will cost. But the client says that he doesn&rsquo;t have the time or budget to allow the change. What is the BEST way for you to handle this situation?",,,[Qno: PML_1243] >> ,,,,
,,,,,,,Plan a senior managers&rsquo; meet with the client to explain the situation,,,,,
,,,,,,1,Hold a meeting with the client to figure out why he is asking for the change,,,,,
,,,,,,,"Stop the work, right there because working after this will be waste of time and money (customer may not accept it)",,,,,
,,,,,,,Have the client find more money for the budget,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following BEST describes the records management system?,,,"[Qno: PML_1247] >> The records management system is used in Administer Procurement and Close Procurement Processes. It is used to store your contracts and any related documents, so that future project managers can refer to them in future projects.",,,,
,,,,,,,A library that stores the lessons learned for past projects,,,,,
,,,,,,,A filing system to store paid invoices,,,,,
,,,,,,1,A system to store contracts and project records for future project managers to reference,,,,,
,,,,,,,"A system to store human resource records, salary information and work performance history",,,,,
Radio,FW,0,1,SingleQuestion,Which of the following are NOT all examples of project documents?,,,"[Qno: PML_1261] >> Everything except Scope Baseline is project document. Scope baseline is part of Project Management Plan <BR>

PMBOK(r) Guide p 350",,,,
,,,,,,,"Activity List, Stakeholder Register, Forecasts",,,,,
,,,,,,,"Teaming Agreements, Risk Register, Quality Metrics",,,,,
,,,,,,,"SOW, Basis of Estimates, Resource Requirements",,,,,
,,,,,,1,"Scope Baseline, Project Funding Requirements, Stakeholder Requirements",,,,,
Radio,PM,0,1,SingleQuestion,Which of the following contracts has the MOST risk for the seller?,,,[Qno: PML_1285] >> A fixed price (FP) contract means that the buyer pays one amount regardless of how much it costs the seller to do the work. A fixed price contract only makes sense in cases where the scope is very well known.,,,,
,,,,,,1,Fixed price (FP),,,,,
,,,,,,,Cost plus fixed fee (CPFF),,,,,
,,,,,,,Time and Materials (T&M),,,,,
,,,,,,,Cost plus percentage of costs (CPPC),,,,,
Radio,FW,0,1,SingleQuestion,You are managing a large project divided into many subprojects. What should you do at the start of each subproject?,,,[Qno: PML_1331] >> When project is divided into multiple subprojects. You must conduct project initiation meeting at the start of subproject and identify stakeholders the new subproject.,,,,
,,,,,,,"Make sure you don&rsquo;t involve the team, to avoid the confusion of too many initiation meeting.",,,,,
,,,,,,1,Identify the stakeholders,,,,,
,,,,,,,Use the Earned Value Technique to identify the earned value of next phase,,,,,
,,,,,,,Release all resources from the project and contact sellers that it will take some time to start the next phase.,,,,,
Radio,PM,0,1,SingleQuestion, What is a tool and technique of Close procurements?,,,"[Qno: PML_1457] >> Procurement Audits, Negotiated Settlements, Records Mgmt Systems are tools and technique of close procurement. PMBOK(r) Guide 4th Edition, p. 343",,,,
,,,,,,, Payment systems ,,,,,
,,,,,,, Performance Reporting,,,,,
,,,,,,1, Negotiated settlements,,,,,
,,,,,,, Claims administration,,,,,
Radio,FW,0,1,SingleQuestion,All the following happen in the Initiating process with the exception of:,,,"[Qno: PML_1472] >> Choosing the project team is a Planning group activity. PMBOK(r) Guide 4th Edition, p. 53",,,,
,,,,,,, Determine stakeholders ,,,,,
,,,,,,, Identify processes and standards,,,,,
,,,,,,1, Choose the project team,,,,,
,,,,,,, Create the project charter,,,,,
Radio,SRE,0,1,SingleQuestion,"You are a project manager in an organization with a strong PMO. One of the newly hired project managers told you that he has been a PMP(r) since 2003. While perusing the PMI website looking for some standards documentation, you happen to do a lookup on this person and find out that they are not in the PMI repository of PMP(r)s in good standing. What do you do?",,,"[Qno: PML_1476] >> Report the case to PMI. The PMP(r) credential is issued by PMI, you agree to their professional code of conducts. It is your responsibility.",,,,
,,,,,,,Report the case to HR,,,,,
,,,,,,1,Report the case to PMI,,,,,
,,,,,,,Report this case to his senior manager,,,,,
,,,,,,,Report the case to the PMO,,,,,
Radio,SRE,0,1,SingleQuestion, You are doing business in India and about to start working on a new government project. Knowing that ethics and local culture has been very sensitive issue within your company when a government agency approaches you that it is customary and basic ethics that you should return the favor. Since we have helped you getting this highly lucrative business here you need to be courteous enough. Unfortunately as per your parent company&rsquo;s country&rsquo;s culture this is called bribe. What do you do in this situation.,,,"[Qno: PML_1497] >>  This is a matter of complying with the policies, laws and regulations in the country where you are doing business; what is illegal in your country may be considered legal and ethical in another country",,,,
,,,,,,1,Report the issue to your manger and comply with official guidelines,,,,,
,,,,,,, Look for ways to help the contract facilitator and go out of the way,,,,,
,,,,,,, This is a bribe by your country&rsquo;s standards - under no circumstances will you comply with the official&rsquo;s request ,,,,,
,,,,,,, Report the issue to Indian Intelligence Agency,,,,,
Radio,PM,0,1,SingleQuestion,The project manager can perform all the following functions in a procurement except:,,,"[Qno: PML_1515] >> The PM may not be the lead negotiator in procurements. PMBOK(r) Guide 4th Edition, p. 333",,,,
,,,,,,1,Should be the lead negotiator in a procurement ,,,,,
,,,,,,,Have authority to authorize changes to the procurement,,,,,
,,,,,,,Help to clarify and finalize the contract terms and conditions,,,,,
,,,,,,,Take a lead role in auditing the seller&rsquo;s work product,,,,,
Radio,PM,0,1,SingleQuestion,"You have engaged a sole source vendor to procure a critical product for your project that is needed for your project. The vendor submits a contract which is reviewed by your legal team. While most of the provisions are agreeable, there are several questionable provisions that are clearly illegal and unenforceable in the state where the contract will be signed. The vendor has informed you that they will not provide the product or sign the contract without those questionable provisions included. The procurement of this product is critical to the survivability of your business, and time is of the essence. The vendor thinks they have advantageous position and your organization have to comply in order to complete the project. Aside from the questionable provisions in the contract, everything else in the contract is acceptable. As the buyer, your best option moving forward is to:",,,"[Qno: PML_1539] >>  This is a somewhat tricky question and it must be read carefully. Answer A does not help you if time is of the essence - litigations and additional negotiations can take quite a long time. Answer C may or may not be possible and will also take considerable additional time. Answer D would probably work, legally, but may not support the idea of ‘protecting the relationship with the seller&rsquo;. However, it might become your ‘fallback&rsquo; option if B does not work. The best option, Answer B, is to point out the legal problems with the contract and appeal to the vendor&rsquo;s reason. Point out that if it comes down to legal wrangling or a court case, the illegality of the specific contract provisions will be exposed and deemed unenforceable in a court of law. (Most contracts will contain a phrase that states that if any provision of the contract is deemed unenforceable in a court of law, the remaining provisions are still in force.)",,,,
,,,,,,,Find a competing vendor that will provide an equivalent product ,,,,,
,,,,,,,Initiate a legal action against the vendor for attempting to break the law,,,,,
,,,,,,1," Point out that the questionable provisions are unenforceable in the state, and offer to sign the contract immediately if the provisions are removed or modified to be legal",,,,,
,,,,,,,Today you can sign the contract -  even if the questionable provisions are legally unenforceable,,,,,
Radio,SRE,0,1,SingleQuestion,You are managing a project in a foreign country. In this country there is a normal practice for business people to exchange gifts whenever a new project is awarded. Therefore company has guidelines to accept and pay gift of certain range without approval. You given a gift to your customer. Now customer is giving you the gift of higher value than your gift. What should you do now?,,,[Qno: PML_1542] >> ,,,,
,,,,,,,Tell your customer to give the gift to your manager.,,,,,
,,,,,,,Ask your customer to give you the gift of lower or equal value than allowed limit in your organization.,,,,,
,,,,,,,"Refuse the gift graciously, explaining your company&rsquo;s policy",,,,,
,,,,,,1,Contact your company&rsquo;s management and seek for assistance,,,,,
Radio,TM,0,1,SingleQuestion,Who should develop the activity duration estimates?,,,[Qno: PML_1720] >> ,,,,
,,,,,,,The project manager,,,,,
,,,,,,1,The person or team doing the work. ,,,,,
,,,,,,,Senior management. ,,,,,
,,,,,,,The customer.,,,,,
Radio,PM,0,1,SingleQuestion,In contract negotiation process you ,,,[Qno: PML_1756] >> “Contract negotiation clarifies the structure and requirements of the contract so that mutual agreement can be reached prior to signing the contract.” [PMBoK 12.2.2.7],,,,
,,,,,,,Reaches to acceptable agreement with parties through  communication and compromise.,,,,,
,,,,,,,Clarify and develop a mutual agreement on the responsibilities and authorities that will govern contract administration.,,,,,
,,,,,,,Bargain with the seller with respect to resources and activities in order to come to terms that can be incorporated into the final contract.,,,,,
,,,,,,1,Clarify and develop a mutual agreement on the structure and requirements of the contract.,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is true from buyer&rsquo;s perspective,,,[Qno: PML_1858] >> ,,,,
,,,,,,,Subcontractors are first considered during the Solicitation Process,,,,,
,,,,,,,Procurement planning does not include consideration of potential subcontracts since this is the duty of the contractor.,,,,,
,,,,,,1,Procurement planning should include consideration of potential subcontracts,,,,,
,,,,,,,none of the above,,,,,
Radio,FW,0,1,SingleQuestion,Projects are undertaken at all levels of the organization?,,,[Qno: PML_1879] >> ,,,,
,,,,,,1,True,,,,,
,,,,,,,False,,,,,
,,,,,,,Both True and False,,,,,
,,,,,,,Neither true nor false,,,,,
Radio,TM,0,1,SingleQuestion,The smallest unit of time used in scheduling the project is known as:,,,[Qno: PML_1881] >> ,,,,
,,,,,,,Scope unit,,,,,
,,,,,,,Time Measurement,,,,,
,,,,,,1,Calendar Unit,,,,,
,,,,,,,All of the Above,,,,,
Radio,PM,0,1,SingleQuestion,Cost Plus Percentage of Cost (CPPC) contracts provide:,,,[Qno: PML_1884] >> ,,,,
,,,,,,,A reimbursement of allowable costs plus a fixed fee. This is paid proportionately as the work progresses as per contract.,,,,,
,,,,,,1,A reimbursement of allowable cost of services performed plus an agreed upon percentage of the estimated cost as profit.,,,,,
,,,,,,,The supplier with a fixed price for a delivered performance plus a predetermined fee for superior performance.,,,,,
,,,,,,,None of the above.,,,,,
Radio,PM,0,1,SingleQuestion,PMI suggests which of the following behaviors as part of contract negotiations?,,,[Qno: PML_1952] >> ,,,,
,,,,,,,Sniffing and smelling (olfactory),,,,,
,,,,,,,Touching and caressing (tactile),,,,,
,,,,,,1,"Probing, scratching, and small bites",,,,,
,,,,,,,None of the above,,,,,
Radio,CM,0,1,SingleQuestion,What is the formula for  %age complete,,,[Qno: PML_259] >> ,,,,
,,,,,,,AC/BAC,,,,,
,,,,,,,PV/BAC,,,,,
,,,,,,,AV/BAC,,,,,
,,,,,,1,EV/BAC,,,,,
Radio,CM,0,1,SingleQuestion,"What is the future value of $50,000 invested for 7 years at 12 percent?",,,"[Qno: PML_268] >> FV= Present Value x (1+ rate/100)^years<BR>
FV = 50,000 x (1.12) ^ 7",,,,
,,,,,,1,"$ 110,534",,,,,
,,,,,,,"$ 95,450",,,,,
,,,,,,,"$ 99,450",,,,,
,,,,,,,"$ 100,064",,,,,
Radio,RM,0,1,SingleQuestion,Which of the following is not part of risk management plan?,,,[Qno: PML_358] >> ,,,,
,,,,,,,Reporting formats,,,,,
,,,,,,,Revised Stakeholders&rsquo; tolerances,,,,,
,,,,,,,Roles and responsibilities,,,,,
,,,,,,1,Risk Response Plan,,,,,
Radio,RM,0,1,SingleQuestion,A team is responsible for identification of opportunities for the project that arise from organizational strength. It also identifies opportunities from the threats arising from organizational weaknesses. What this team is doing?,,,"[Qno: PML_380] >> In SWOT (Strength, Weakness, Opportunity & Threat) analysis, you convert your weakness into strengths and convert your threat into opportunities.",,,,
,,,,,,1,SWOT analysis,,,,,
,,,,,,,Expert judgment,,,,,
,,,,,,,Checklist analysis,,,,,
,,,,,,,Delphi analysis,,,,,
Radio,RM,0,1,SingleQuestion,Last week your team was performing qualitative risk analysis for your project. As a result the risks identified are grouped by categories. Now you are not able to locate that information. What is the right place for updating that information.?,,,[Qno: PML_388] >> ,,,,
,,,,,,,Risk management plan,,,,,
,,,,,,,Risk file,,,,,
,,,,,,,Risk breakdown structure,,,,,
,,,,,,1,Risk register,,,,,
Radio,SM,0,1,SingleQuestion,Within one week of project scope statement baseline customer comes to and mentions that frozen requirements does not support our newly changed marketing strategy therefore contract need to be amended. After this change is evaluated and you found substantial change in cost and schedule which has been approved by customer. What is your next step?,,,[Qno: PML_396] >> ,,,,
,,,,,,,Cost and Schedule has been approved by the customer therefore do nothing,,,,,
,,,,,,,Update the scope management plan,,,,,
,,,,,,,Update the lessons learned document,,,,,
,,,,,,1,Adjust your baselines as per newly approved cost and schedule.,,,,,
Radio,SM,0,1,SingleQuestion,Sponsor decided that although all will participate to give input but only Jim will make the decision. Which decision making technique is this?,,,[Qno: PML_398] >> ,,,,
,,,,,,1,Dictatorship,,,,,
,,,,,,,Unanimity,,,,,
,,,,,,,Majority,,,,,
,,,,,,,Plurality,,,,,
Radio,RM,0,1,SingleQuestion,You are the project manager of a multi billion dollar IT project. Which of the following Tools Techniques will you use to develop the risk management plan?,,,[Qno: PML_403] >> ,,,,
,,,,,,,Risk event scheduling meetings,,,,,
,,,,,,,Variance analysis,,,,,
,,,,,,1,Planning meetings and analysis,,,,,
,,,,,,,Expert judgment,,,,,
Radio,RM,0,1,SingleQuestion,One of your team member is testing parts. After she have tested 60 parts out of 100 she was informed that there is 1 % probability of defect in those 100 parts. Now what is the probability of defect in remaining 40 parts. No defect was identified by her till now.,,,[Qno: PML_412] >> Probability is still 1 %. It cannot be 100 % because it is not certain event.,,,,
,,,,,,,<100 %,,,,,
,,,,,,,40%.,,,,,
,,,,,,1,1%.,,,,,
,,,,,,,60%.,,,,,
Radio,SM,0,1,SingleQuestion,A discipline deals with interdisciplinary field of engineering that focuses on how complex engineering projects should be designed and managed over the life cycle of the project.,,,[Qno: PML_432] >> ,,,,
,,,,,,1,System engineering,,,,,
,,,,,,,Function analysis,,,,,
,,,,,,,Values analysis,,,,,
,,,,,,,Value engineering,,,,,
Radio,RM,0,1,SingleQuestion,Which tool you will use to create Risk Management Plan?,,,[Qno: PML_454] >> ,,,,
,,,,,,,Documentation reviews,,,,,
,,,,,,1,Risk planning meetings,,,,,
,,,,,,,Data precision rankings,,,,,
,,,,,,,Diagramming techniques,,,,,
Radio,RM,0,1,SingleQuestion,To perform active risk acceptance what should be done?,,,[Qno: PML_471] >> ,,,,
,,,,,,,Develop a plan to minimize impact so that if an identified risk occurs impact can be reduced.,,,,,
,,,,,,,Develop a plan to minimize the probability of occurrence for identified risks.,,,,,
,,,,,,1,"Create contingency reserves in resources, money and time.",,,,,
,,,,,,,Make additional resources available to speed up the project.,,,,,
Radio,SM,0,1,SingleQuestion,The Scope baseline consists of ,,,[Qno: PML_474] >> PMBOK(r) Guide 4th Edition Page-319,,,,
,,,,,,,"Cost baseline, Quality baseline and Schedule baseline",,,,,
,,,,,,1,"Scope statement, WBS, and WBS dictionary",,,,,
,,,,,,,Configuration management plan and Configuration identification document,,,,,
,,,,,,,Procurement statement of work and Project scope statement,,,,,
Radio,SM,0,1,SingleQuestion,"Your customer expects you to implement a minor scope change without delay and without additional cost. You believe that you have adequate authorization to make the decision by yourself, but you are not quite sure about this. What should be your next steps",,,"[Qno: PML_533] >> PMBOK(r) Guide 4th Edition, page 93.",,,,
,,,,,,1,"Handle the request according to the integrated change control processes described in your management plans. Then make a decision together with the appropriate change control body, whether the increased customer satisfaction will be worth the extra costs, work, risks etc.",,,,,
,,,,,,,Customer satisfaction is your top priority. Customer gives you opportunity for this. This is the opportunity to exceed the expectations. So ahead and make up the cost from contingency buffer. After all this is for these kind of situations.,,,,,
,,,,,,,Look into the opportunity and try to exploit it for further profit maximization,,,,,
,,,,,,,"This is good opportunity to develop relations so go ahead and start working on this, after all this is minor scope change.",,,,,
Radio,SM,0,1,SingleQuestion,A WBS dictionary has,,,"[Qno: PML_539] >> PMBOK(r) Guide 4th Edition, page 453.",,,,
,,,,,,1,Details of each WBS component,,,,,
,,,,,,,Technical details of the scope,,,,,
,,,,,,,Functional details of the scope,,,,,
,,,,,,,List of deliverables & their dictionary meaning,,,,,
Radio,SM,0,1,SingleQuestion,Where should you write the product acceptance criteria?,,,"[Qno: PML_555] >> PMBOK(r) Guide 4th Edition, page 115.",,,,
,,,,,,,Work breakdown structure,,,,,
,,,,,,,Resource assignments,,,,,
,,,,,,1,Project scope statement,,,,,
,,,,,,,Project scope management plan,,,,,
Radio,SM,0,1,SingleQuestion,The Scope baseline includes____.,,,"[Qno: PML_563] >> PMBOK(r) Guide 4th Edition, pages 122, 124, 319.",,,,
,,,,,,1,"WBS dictionary, WBS, Scope statement",,,,,
,,,,,,,Details of scope management plans of the project,,,,,
,,,,,,,Schedule baseline and Cost baseline,,,,,
,,,,,,,Configuration Management Plan and Statement of work,,,,,
Radio,SM,0,1,SingleQuestion,What is the meaning of the acronym CSOW?,,,[Qno: PML_577] >> ,,,,
,,,,,,,Statement of work - part of contingency plan,,,,,
,,,,,,,"Currently valid statement of work, which should be used for comparison with other versions of SOW",,,,,
,,,,,,,Statement of work that is directly linked to Control account,,,,,
,,,,,,1,Formally agreed statement of work part of the contract,,,,,
Radio,RM,0,1,SingleQuestion,"During Risk identification sessions, you and your team identified more than 100 risks for your project. You couldn&rsquo;t sleep that night because the amount of time and energy required to make risk response plan for these risks is not available with you. You PMP friend suggested you that you should -------",,,"[Qno: PML_580] >> PMBOK(r) Guide 4th Edition, page 289.",,,,
,,,,,,1,"Use Qualitative risk analysis in order to prioritize risks for further action, such as Quantitative risk analysis.",,,,,
,,,,,,,Assess the probability of each risk qualitatively and further analyze only those risks with high probability.,,,,,
,,,,,,,Assess the potential impact of each risk qualitatively and further analyze only those risks with high impact.,,,,,
,,,,,,,Identify Risk triggers wherever possible. Develop risk response plan only for those risks for which no trigger could be found.,,,,,
Radio,HM,0,1,SingleQuestion,In in your recent observation you sensed a slightly negative attitude in your team. Which of the following document is NOT used to understand and improve the situation.,,,"[Qno: PML_588] >> PMBOK(r) Guide 4th Edition, page 236.",,,,
,,,,,,,Project Staff Assignments,,,,,
,,,,,,,Team Performance Assessments,,,,,
,,,,,,,Performance Reports,,,,,
,,,,,,1,Cost Baseline,,,,,
Radio,RM,0,1,SingleQuestion,You identified a technical risk in your project and assigned a contingency plan for that. Planning contingency reserves is -----,,,"[Qno: PML_591] >> PMBOK(r) Guide 4th Edition, page 304",,,,
,,,,,,,Active risk mitigation,,,,,
,,,,,,1,Active risk acceptance,,,,,
,,,,,,,Passive risk acceptance,,,,,
,,,,,,,Passive risk avoidance,,,,,
Radio,CM,0,1,SingleQuestion,Which of these is not required for establishing cost performance baseline?,,,"[Qno: PML_599] >> PMBOK(r) Guide 4th Edition, page 175.",,,,
,,,,,,,Project Schedule,,,,,
,,,,,,1,The Risk breakdown structure and the Risk register.,,,,,
,,,,,,,Basis of estimation,,,,,
,,,,,,,Resource Calendar,,,,,
Radio,RM,0,1,SingleQuestion,"In your project you have identified all the possible risks, developed risk response plan, risk owners are identified for each risk, contingency reserves allocated in your cost performance baseline even after that project is facing lot many hiccups. What may be the problem?",,,[Qno: PML_604] >> ,,,,
,,,,,,,You failed to develop Risk Breakdown Structure,,,,,
,,,,,,,You have not identified risk triggers,,,,,
,,,,,,,You have not calculated EMV of each risk,,,,,
,,,,,,1,You are not monitoring & controlling risks,,,,,
Radio,HM,0,1,SingleQuestion,Which option is most relevant for a 360 degree review? ,,,[Qno: PML_636] >> ,,,,
,,,,,,,Assessments from different perspectives leave no weak spot of a person unaddressed.,,,,,
,,,,,,1,The reviewed person will regard the assessment process as fair and developmental.,,,,,
,,,,,,,"Managers will be assessed by their subordinates, enforcing a more participative style.",,,,,
,,,,,,,One can use a simple standard questionnaire to gather data from the reviewers.,,,,,
Radio,SM,0,1,SingleQuestion,A difference between a Statement of work and a Scope statement is:,,,"[Qno: PML_644] >> PMBOK(r) Guide 4th Edition, pages 75, 115.",,,,
,,,,,,,"The statement of work focuses on physical or technical matters, while the project scope statement focuses on a functional view.",,,,,
,,,,,,1,The statement of work is prepared by the customer while the scope statement is developed by the project management team.,,,,,
,,,,,,,The project scope statement is in most projects developed before the statement of work is written.,,,,,
,,,,,,,A project scope statement can become a contract document; a statement of work cannot.,,,,,
Radio,HM,0,1,SingleQuestion,You are the manager of a project for a company that is known to make heavy use of extrinsic motivators in order to boost morale and team performance. What does that mean? ,,,[Qno: PML_645] >> ,,,,
,,,,,,,Extrinsic motivators are tailored to the needs of individual team members.,,,,,
,,,,,,,Extrinsic motivators are derived from within individual team members.,,,,,
,,,,,,,Extrinsic motivators include the improvement of hygiene factors of the work environment.,,,,,
,,,,,,1,"Extrinsic motivators are incentives such as rewards, gifts, or money.",,,,,
Radio,CM,0,1,SingleQuestion,"You are running a project which was budgeted based on some Rough order of magnitude (ROM) estimates with a precision of -25% / +75%. While working, when some deliverables are in progress, on the project you found out that these estimates were consistently too low and the budget will not be sufficient to successfully run and finish the project. What should you do? ",,,"[Qno: PML_668] >> PMBOK(r) Guide 4th Edition, page 168.",,,,
,,,,,,,"You shouldn&rsquo;t worry too much, It is quite normal that early estimates are too optimistic and later estimates are too pessimistic but the project costs will finally settle somewhere in between.",,,,,
,,,,,,,Find a contractor who can run the project for you. Set the budget as a price limit during the bidding process and accept only Firm fixed price (FFP) offers which do not exceed this price.,,,,,
,,,,,,,Try to reduce scope and use cheaper material in areas wherever possible in the project. It is not your responsibility that an insufficient budget has been created for the project.,,,,,
,,,,,,1,Bring the issue to your sponsor and discuss how this should be handled. Together with the sponsor develop some guidelines and adhere to the guidelines which describe how budgets will be reviewed and refined periodically.,,,,,
Radio,CM,0,1,SingleQuestion,"Your portfolio has the choice between several projects it could run. But you have limited resource. In order to select projects, the organization assessed their strategic importance, investment requirements, and expected cash inflow from the projects&rsquo; products, services and results. What should the organization assess in addition?",,,"[Qno: PML_678] >> In portfolio level decision making focus should be on benefits from the outcome of the project, business goal alignment, ensure cashflow for the project.",,,,
,,,,,,,The probability of changes to strategic goals.,,,,,
,,,,,,1,The probability of the expected cash inflows.,,,,,
,,,,,,,From what different sources the money is coming,,,,,
,,,,,,,Technical feasibility of the projects,,,,,
Radio,HM,0,1,SingleQuestion,Most common cause of conflicts in a project is ,,,[Qno: PML_694] >> Schedules are most common cause of conflicts.,,,,
,,,,,,,Project priorities ,,,,,
,,,,,,,Technical opinions ,,,,,
,,,,,,,Personal Issues ,,,,,
,,,,,,1,Schedules ,,,,,
Radio,CM,0,1,SingleQuestion,Which one is not project selection method? ,,,[Qno: PML_704] >> ,,,,
,,,,,,,Internal Rate of Return ,,,,,
,,,,,,1,Integer Algorithm ,,,,,
,,,,,,,Net Present Value,,,,,
,,,,,,,Discounted cash flow ,,,,,
Radio,SM,0,1,SingleQuestion,Which of the following is not true about the WBS report? ,,,[Qno: PML_720] >> WBS should focus on deliverables.,,,,
,,,,,,,The project team must be involved in developing the WBS. ,,,,,
,,,,,,,"As a rule of thumb, each activity of WBS should take less than 80 hours. ",,,,,
,,,,,,1,WBS should focus in on the activities that must be performed in the project and should not focus on the deliverables. ,,,,,
,,,,,,,WBS is usually represented in a hierarchical fashion. ,,,,,
Radio,CM,0,1,SingleQuestion,Which one represents order of magnitude estimates,,,"[Qno: PML_726] >> The order of magnitude is preferred during initiation phase, and it has an accuracy range of -25% to 75%. This range is 100% range.",,,,
,,,,,,, -25% to +50% ,,,,,
,,,,,,, -25% to +25% ,,,,,
,,,,,,, -25% to +10% ,,,,,
,,,,,,1, -25% to +75% ,,,,,
Radio,RM,0,1,SingleQuestion,In your project you noticed that people can leave due to low morale and motivation. In this context low morale and motivation is an example of ,,,[Qno: PML_728] >> A risk trigger is an indication that the risk is about to occur or has occurred.,,,,
,,,,,,,Work-around ,,,,,
,,,,,,,Risk monitoring ,,,,,
,,,,,,,Risk planning ,,,,,
,,,,,,1,Trigger,,,,,
Radio,RM,0,1,SingleQuestion,You recently completed a project phase and decide to do one party with team members at weekend. Being long weekend you know that some of the people may not come but didn&rsquo;t change your plan and went ahead with an assumption that probability is very low. This is an example of which risk response strategy?,,,[Qno: PML_733] >> ,,,,
,,,,,,,Avoidance ,,,,,
,,,,,,,Mitigation ,,,,,
,,,,,,1,Acceptance ,,,,,
,,,,,,,Transference ,,,,,
Radio,RM,0,1,SingleQuestion,Which of the following is true statement about risks? ,,,[Qno: PML_750] >> Only this is the only correct statement.,,,,
,,,,,,1,Risk identification happens in all the phases of the project. ,,,,,
,,,,,,,Risk register has list of only expired risks,,,,,
,,,,,,,You should take action only when risk has occurred,,,,,
,,,,,,,A risk that was not planned but has happened is called a trigger. ,,,,,
Radio,RM,0,1,SingleQuestion,Which of the following is an output of the Identify Risks process. ,,,[Qno: PML_752] >> Risk Register is the only output of the Risk identification process.,,,,
,,,,,,,Lessons Learned ,,,,,
,,,,,,,Checklists ,,,,,
,,,,,,,SWOT Analysis ,,,,,
,,,,,,1,None of the above,,,,,
Radio,CM,0,1,SingleQuestion,Which one the below process does not use Reserve Analysis tool & technique?,,,[Qno: PML_793] >> Reserve analysis is used while you working on Estimate Costs process to calculate contingency buffers. Reserve analysis is also used during Determine Budget to calculate management contingency buffers that apply to the entire project. Reserve analysis is done during Activity Duration estimation in order to calculate duration buffers for individual activities.,,,,
,,,,,,,Estimating Activity Duration,,,,,
,,,,,,,Determine Budget,,,,,
,,,,,,1,Control Costs,,,,,
,,,,,,,Estimate Costs,,,,,
Radio,CM,0,1,SingleQuestion,Project Cost Management Plan is created as a part of,,,[Qno: PML_794] >> PMBoK does not have separate process in the Project Cost Estimation knowledge area to develop a cost management plan. It is developed in Develop Project Management Plan process.,,,,
,,,,,,,Control Costs process,,,,,
,,,,,,1,Develop Project Management Plan process,,,,,
,,,,,,,Determine Budget process,,,,,
,,,,,,,Estimate Costs process,,,,,
Radio,RM,0,1,SingleQuestion,"With triangular distribution, the low, likely and high values are 20, 30 and 40, respectively. The mean is _____.",,,[Qno: PML_804] >> mean in Triangular Distribution = (20+30+40)/3= 30,,,,
,,,,,,1,30,,,,,
,,,,,,,22.5,,,,,
,,,,,,,25,,,,,
,,,,,,,27.5,,,,,
