View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,,Change request template,,,,,
Radio,IM,0,1,SingleQuestion,Changes may be initiated ------- But must recorded and entered into the configuration management system.,,,[Qno: PML_2985] >> Any stakeholder can request the change in any format. But it is project manager&rsquo;s responsibility to document them and keep under configuration management system.,,,,
,,,,,,,Verbally,,,,,
,,,,,,,Written,,,,,
,,,,,,,Informally,,,,,
,,,,,,1,All of the above.,,,,,
Radio,IM,0,1,SingleQuestion,Change request process may NOT require information like,,,"[Qno: PML_2986] >> Change request process should be able to check the feasibility, estimate the time and cost required to implement the check. Remaining is out of the scope of this process.",,,,
,,,,,,,Estimated time impact,,,,,
,,,,,,,Estimated cost impact,,,,,
,,,,,,1,Forecasted defect density due change request,,,,,
,,,,,,,Feasibility,,,,,
Radio,IM,0,1,SingleQuestion,Every change request raised by key stakeholders must be,,,"[Qno: PML_2987] >> Change request management process helps you in evaluating change request based on various parameters like who should be given priority, what type of change request should be implemented first, what is important in project while considering any change request, so that decision of approval or rejection can be taken without wasting much time and without any confusion.<BR>Therefore the best answer is ""Must be routed through the integrated change control process & responded quickly"".",,,,
,,,,,,,Implemented otherwise project will in trouble,,,,,
,,,,,,1,Must be routed through the integrated change Control process & responded quickly,,,,,
,,,,,,,Should be implemented first,,,,,
,,,,,,,Must be planned to be released either in current or next release,,,,,
Radio,IM,0,1,SingleQuestion,In the context of configuration control & change control procedures which statement is incorrect,,,"[Qno: PML_2988] >> All four sentences are correct. Last of option ""None of the above correct"" is incorrect.",,,,
,,,,,,,Both are part of perform integrated change control,,,,,
,,,,,,,Both are separate procedure with clearly defined boundaries,,,,,
,,,,,,,"Configuration control is related to identification, versioning, configuration item audit",,,,,
,,,,,,1,None of above is correct,,,,,
Radio,IM,0,1,SingleQuestion,Which one of these is not configuration management activity,,,[Qno: PML_2989] >> PMBOK(r) Guide 4th Edition Page 95,,,,
,,,,,,,Configuration identification,,,,,
,,,,,,,Configuration status accounting,,,,,
,,,,,,,Configuration verification and audit,,,,,
,,,,,,1,Verify scope,,,,,
Radio,IM,0,1,SingleQuestion,You are going for a change control board meeting. Which information is not required,,,[Qno: PML_2990] >> ,,,,
,,,,,,,Project Management Plan,,,,,
,,,,,,,Work Performance Information,,,,,
,,,,,,,Change Request,,,,,
,,,,,,1,Work Performance Measurement,,,,,
Radio,IM,0,1,SingleQuestion,"In your project change control meeting is just over, what is not expected output of this meeting",,,[Qno: PML_2991] >> Risk related contract decision is output of plan risk response,,,,
,,,,,,,Change request status update,,,,,
,,,,,,,Project management plan updates,,,,,
,,,,,,,Project document updates,,,,,
,,,,,,1,Risk related contract decision,,,,,
Radio,IM,0,1,SingleQuestion,Which of these is tool and technique of perform integrated change control process,,,[Qno: PML_2992] >> Perform integrated change control has only two tools and techniques 1- Change Control Meetings 2-Expert Judgement,,,,
,,,,,,1,Expert Judgement,,,,,
,,,,,,,Project Management Information Systems,,,,,
,,,,,,,Performance Report,,,,,
,,,,,,,Ground Rules,,,,,
Radio,IM,0,1,SingleQuestion,You are conducting a project closure with you project team what is not required,,,[Qno: PML_2993] >> Validated deliverables are required to verify the scope,,,,
,,,,,,,Project Management Plan,,,,,
,,,,,,,List of accepted deliverables,,,,,
,,,,,,,Project or phase closure guidelines,,,,,
,,,,,,1,Validated deliverables,,,,,
Radio,IM,0,1,SingleQuestion,Project Management Plan is not input in,,,[Qno: PML_2994] >> ,,,,
,,,,,,1,Planning process Group Processes,,,,,
,,,,,,,Executing Process Group Processes,,,,,
,,,,,,,Monitoring & Controlling Process Group Processes,,,,,
,,,,,,,Closing Process Group Processes,,,,,
Radio,IM,0,1,SingleQuestion,Project charter is not input to ,,,[Qno: PML_2995] >> ,,,,
,,,,,,,Identify Stakeholders,,,,,
,,,,,,,Collect Requirements,,,,,
,,,,,,,Define Scope,,,,,
,,,,,,1,Create WBS,,,,,
Radio,IM,0,1,SingleQuestion,Work performance information is not input to any execution process except,,,[Qno: PML_2996] >> ,,,,
,,,,,,1,Perform Quality assurance,,,,,
,,,,,,,Manage project team,,,,,
,,,,,,,Develop project team,,,,,
,,,,,,,Conduct procurement,,,,,
Radio,IM,0,1,SingleQuestion,Work performance information is generated while performing,,,[Qno: PML_2997] >> ,,,,
,,,,,,,Report Performance,,,,,
,,,,,,1,Direct & Manage Project Work,,,,,
,,,,,,,Monitor & Control Project Work,,,,,
,,,,,,,Perform Quality Control,,,,,
Radio,IM,0,1,SingleQuestion,Cost management plan & schedule management plan is output of,,,[Qno: PML_2998] >> ,,,,
,,,,,,1,Develop Project management Plan & part of Project management Plan,,,,,
,,,,,,,Cost Management & Schedule Management Knowledge area processes respectably,,,,,
,,,,,,,Wherever required it can be developed based on the need otherwise not required to spend time on this,,,,,
,,,,,,,"Part of develop project charter, it should be approved by sponsor along with charter",,,,,
Radio,IM,0,1,SingleQuestion,Which of these is not output of Direct & Manage Project Execution,,,[Qno: PML_2999] >> ,,,,
,,,,,,,Change Requests,,,,,
,,,,,,,Deliverables,,,,,
,,,,,,,Project Documents Updates,,,,,
,,,,,,1,Work Performance Measurements,,,,,
Radio,IM,0,1,SingleQuestion,You have been temporarily assigned as a project manager for a project which is already in execution phase. What input need NOT to be considered to direct and manage the execution,,,[Qno: PML_3000] >> ,,,,
,,,,,,,Project Management Plan,,,,,
,,,,,,,Approved Change Requests,,,,,
,,,,,,,Enterprise Environment Factors,,,,,
,,,,,,1,Project Charter,,,,,
Radio,IM,0,1,SingleQuestion,Change requests can be,,,[Qno: PML_3001] >> ,,,,
,,,,,,,Corrective action,,,,,
,,,,,,,Preventive action,,,,,
,,,,,,,Defect Repair,,,,,
,,,,,,1,All of the above,,,,,
Radio,PM,0,1,SingleQuestion,"You are project manager of a project which is well on schedule and a milestone is 20th days from now. To achieve this milestone you need to order equipment. You call procurement and asked for the equipment to be ordered. But, they told you that the required paperwork needs to be done and after that an approval is required then only can they place the order. Which of the following statement is true regarding this situation?",,,[Qno: PML_362] >> ,,,,
,,,,,,,The problem requires immediate corrective action to prevent schedule delays.,,,,,
,,,,,,,The problem triggers a risk and requires immediate risk response planning.,,,,,
,,,,,,1,Paperwork and approval cycle is organizational procedure and this should have been considered while planning the deliveries.,,,,,
,,,,,,,This situation will possibly cause a schedule variance and will require corrective action to the project back on schedule.,,,,,
Radio,PM,0,1,SingleQuestion,As a project manager on a IT infrastructure project you are conducting a bidder conference for all prospective sellers to ensure they have a clear and common understanding. This activity is performed in which project management process?,,,[Qno: PML_416] >> ,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Plan Procurement,,,,,
,,,,,,,Verify Scope,,,,,
,,,,,,,Collect Requirements,,,,,
Radio,PM,0,1,SingleQuestion,"There are some constructive changes in your project, what are possible consequences of this?",,,[Qno: PML_420] >> PMBOK(r) Guide 4th Edition Page 339,,,,
,,,,,,,They might have been requested by the sponsor but not considered important by the project manager and can be an issue while getting payment from sponsor,,,,,
,,,,,,,They might be a result of a senior technical review and can stop the project if something serious was found.,,,,,
,,,,,,,They might be a proposed by the project team and can lead to issues with the stakeholders.,,,,,
,,,,,,1,They might be disputed by any one party and can lead to claims against the other.,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is not a contract type?,,,[Qno: PML_2876] >> Make or buy,,,,
,,,,,,1, Make or buy,,,,,
,,,,,,, Firm fixed price,,,,,
,,,,,,, Cost plus incentive fee,,,,,
,,,,,,, Unit price,,,,,
Radio,PM,0,1,SingleQuestion,To conduct procurement on your project what tool would you use,,,[Qno: PML_2877] >> ,,,,
,,,,,,1,Bidder conferences,,,,,
,,,,,,,Contract Types,,,,,
,,,,,,,Make-or-buy analysis,,,,,
,,,,,,,Inspections and audits,,,,,
Radio,PM,0,1,SingleQuestion,Payment Systems is tool and technique of,,,[Qno: PML_2878] >> ,,,,
,,,,,,1,Administer Procurements,,,,,
,,,,,,,Plan Procurements,,,,,
,,,,,,,Closure Procurement,,,,,
,,,,,,,Conduct Procurements,,,,,
Radio,PM,0,1,SingleQuestion,Change request could be generated in ,,,[Qno: PML_2879] >> ,,,,
,,,,,,1,Plan Procurement,,,,,
,,,,,,,Plan Quality,,,,,
,,,,,,,Plan Scope,,,,,
,,,,,,,Plan Risk Management,,,,,
Radio,PM,0,1,SingleQuestion,Payment settlements are negotiated as part of ------- process,,,[Qno: PML_2880] >> ,,,,
,,,,,,1,Close Procurement,,,,,
,,,,,,,Close Project or phase,,,,,
,,,,,,,Administer Procurement,,,,,
,,,,,,,Verify Scope,,,,,
Radio,PM,0,1,SingleQuestion,Buyer enter into contract with seller mainly for what reasons,,,[Qno: PML_2881] >> ,,,,
,,,,,,1,Transferring risk,,,,,
,,,,,,,Sharing work pressure,,,,,
,,,,,,,Saving money by outsourcing at low price,,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,A project may have,,,[Qno: PML_2882] >> ,,,,
,,,,,,1,"Many contracts, many seller",,,,,
,,,,,,,"Only one contract, one seller",,,,,
,,,,,,,"Many contracts, one seller",,,,,
,,,,,,,"One contract, many seller",,,,,
Radio,PM,0,1,SingleQuestion,Seller is NOT called as,,,[Qno: PML_2883] >> ,,,,
,,,,,,,"Contractor, Subcontractor",,,,,
,,,,,,,"Vendor, Service provider",,,,,
,,,,,,,Supplier,,,,,
,,,,,,1,User,,,,,
Radio,PM,0,1,SingleQuestion,Buyer is NOT called as,,,[Qno: PML_2884] >> ,,,,
,,,,,,,"Client, customer",,,,,
,,,,,,,"primer contractor, purchaser",,,,,
,,,,,,,"Acquiring organization, service requester",,,,,
,,,,,,1,Subcontractor,,,,,
Radio,PM,0,1,SingleQuestion,In contract life cycle a seller is NOT viewed as,,,[Qno: PML_2885] >> ,,,,
,,,,,,,Bidder,,,,,
,,,,,,,Selected Source,,,,,
,,,,,,,Contracted Supplier,,,,,
,,,,,,1,Marketing company,,,,,
Radio,PM,0,1,SingleQuestion,Bidder conference is input to ------- process,,,[Qno: PML_2899] >> Bidder conference is tool and technique of Conduct Procurement,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Plan Procurement,,,,,
,,,,,,,Close Procurement,,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,"You need to refer organization process assets, lessons learned when you are",,,[Qno: PML_2926] >> You administer the procurement using procurement management plan. Lessons learned are considered while planning.,,,,
,,,,,,,Planning procurement,,,,,
,,,,,,1,Administering Procurement,,,,,
,,,,,,,Closing Procurement,,,,,
,,,,,,,All of the above,,,,,
Radio,PM,0,1,SingleQuestion,Make or buy analysis is input in ,,,[Qno: PML_2927] >> Make-or-buy analysis is tool and technique used while planning the procurement ,,,,
,,,,,,,Plan Procurements,,,,,
,,,,,,,Conduct Procurements,,,,,
,,,,,,,Select Seller,,,,,
,,,,,,1,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,Payment Systems tool and techniques are used for,,,[Qno: PML_2928] >> ,,,,
,,,,,,1,Administering Procurements,,,,,
,,,,,,,Administering Contracts,,,,,
,,,,,,,Conducting Procurement,,,,,
,,,,,,,Closing Project or Phase,,,,,
Radio,PM,0,1,SingleQuestion,Procurement request issued to seller is normally in accordance with,,,[Qno: PML_2933] >> PMBOK(r) Guide 4th Edition Page 326,,,,
,,,,,,1,Buyer&rsquo;s organization policies,,,,,
,,,,,,,Seller&rsquo;s organization policies,,,,,
,,,,,,,Government Policies,,,,,
,,,,,,,Buyer-Seller both mutually decide the policy first and then procurement request is issued,,,,,
Radio,PM,0,1,SingleQuestion,As a project manager of buying company you would like to structure procurement document so that,,,[Qno: PML_2934] >> PMBOK(r) Guide 4th Edition Page 326,,,,
,,,,,,1,You get accurate & complete response from each prospective seller and evaluation is easy,,,,,
,,,,,,,So that seller organization know that you are quality sensitive organization,,,,,
,,,,,,,So that you get the best deal,,,,,
,,,,,,,Doing right at first time is our organization policy.,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is not example of procurement document ,,,[Qno: PML_2935] >> PMBOK(r) Guide 4th Edition Page 326,,,,
,,,,,,,RFI,,,,,
,,,,,,,IFB,,,,,
,,,,,,,RFP,,,,,
,,,,,,1,RBS,,,,,
Radio,PM,0,1,SingleQuestion,Which of these may not be the source selection criteria ,,,[Qno: PML_2936] >> ,,,,
,,,,,,,Overall or life-cycle cost,,,,,
,,,,,,,Technical capability,,,,,
,,,,,,,Management Approach,,,,,
,,,,,,1,Your ex-employee joined the seller company,,,,,
Radio,PM,0,1,SingleQuestion,"After one month when contract is signed with seller he comes back to you with a surprising news that component requested in the contract not available in the market and we have to buy the latest component, although it will cost little more but we can bear the price. As a project manager what shall you do?",,,[Qno: PML_2937] >> ,,,,
,,,,,,1,Enter this request is change log and route through the integrated change management,,,,,
,,,,,,,Ignore it because you are not paying for the latest technology.,,,,,
,,,,,,,Force buyer to built only the committed component otherwise project will be closed.,,,,,
,,,,,,,"You cannot do anything let him do whatever he is doing, we will see the implication at the time of integration.",,,,,
Radio,PM,0,1,SingleQuestion,Conduct procurements does not includes,,,[Qno: PML_2938] >> ,,,,
,,,,,,,Obtaining seller responses,,,,,
,,,,,,,Selecting a seller,,,,,
,,,,,,,Awarding a contract,,,,,
,,,,,,1,Making final payment to seller,,,,,
Radio,PM,0,1,SingleQuestion,Source selection criteria is input to,,,[Qno: PML_2939] >> ,,,,
,,,,,,1,Conduct procurement,,,,,
,,,,,,,Plan procurement,,,,,
,,,,,,,Administer procurement,,,,,
,,,,,,,Close procurement,,,,,
Radio,PM,0,1,SingleQuestion,While conducting procurement which project document is often considered to be referred,,,[Qno: PML_2940] >> PMBOK(r) Guide 4th Edition Page 330,,,,
,,,,,,,Risk Register,,,,,
,,,,,,,Risk Related contract decisions,,,,,
,,,,,,1,Both,,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,Team Agreement is in place implies that,,,[Qno: PML_2941] >> ,,,,
,,,,,,1,Buyer and seller roles have been decided by executive management,,,,,
,,,,,,,Buyer should have full trust and should not ask any question when buyer anything from seller,,,,,
,,,,,,,Seller is the only vender in market,,,,,
,,,,,,,Seller is the only preferred vendor of the company,,,,,
Radio,PM,0,1,SingleQuestion,What is not true about independent estimates while conducting procurements,,,[Qno: PML_2942] >> ,,,,
,,,,,,,Estimates done by internal team,,,,,
,,,,,,,Estimates done by outside professional,,,,,
,,,,,,,Serves as the benchmark on proposed Reponses,,,,,
,,,,,,1,Significant difference between independent estimates and proposed estimates indicates that independent estimates must be wrong,,,,,
Radio,PM,0,1,SingleQuestion,Expert judgement is required while you are conducting procurement because ,,,[Qno: PML_2943] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,1,Each expert need to evaluate different sections of the proposal from his expertise perspective,,,,,
,,,,,,,Expert judgement is integral part of the project management processes,,,,,
,,,,,,,Normally in the organizations only experts are given the power to conduct the procurement,,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,Advertising is one of the tool & technique for procurement. What is the purpose of this,,,[Qno: PML_2944] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,,It increases the visibility of your company in the market,,,,,
,,,,,,,Market share of your company gets higher valuation because of high visibility,,,,,
,,,,,,1,All potential sellers get equal opportunity to know about your procurement requirement,,,,,
,,,,,,,So that your friend&rsquo;s company does not participate in the procurement process,,,,,
Radio,PM,0,1,SingleQuestion,Internet search can be used for,,,[Qno: PML_2945] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,1,Purchasing off the shelf items,,,,,
,,,,,,,High-risk items at fixed price,,,,,
,,,,,,,Highly complex items,,,,,
,,,,,,,When procurement efforts must be closely monitored,,,,,
Radio,PM,0,1,SingleQuestion,Best time for procurement negotiations is,,,[Qno: PML_2946] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,,While administering procurement,,,,,
,,,,,,1,Before signing contract,,,,,
,,,,,,,While closing procurement,,,,,
,,,,,,,While planning procurement,,,,,
Radio,PM,0,1,SingleQuestion,Output of procurement negotiation is,,,[Qno: PML_2947] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,1,Contract document which be executed by both Buyer and seller,,,,,
,,,,,,,Procurement documentation,,,,,
,,,,,,,Procurement management plan,,,,,
,,,,,,,Payment settled,,,,,
Radio,PM,0,1,SingleQuestion,"Target Cost = $ 300,000 (Finish the work in this budget) <BR>Target Profit = $ 50,000 (if seller do then he gets $50,000 for his good work) <BR>Target Price = Target Cost + Target Profit <BR>Ceiling Price = $ 370,000 (Seller will not way more than in any condition) <BR>Share Ratio = 70/30 <BR>If actual cost of the project is $335,000 then how much is the profit to seller",,,[Qno: PML_2948] >> Target Cost (TC)= 300000  (Any $ spent over it will be deducted from the seller&rsquo;s profit but buyer also bear the price)<BR>Target Profit (TP)= 50000  <BR>Target Price (TPR)= 350000  <BR>Ceiling Price (CP)= 370000  (Any $ spent over it seller will pay from his own pocket)<BR>Buyer/Seller Ratio 70% / 30%<BR>Actual Cost (AC) 335000  <BR>   <BR>PTA =   (Ceiling Price - Target Price)/Buyers Ratio + Target Cost<BR>:PTA 328571  <BR>Cost Overrun @ PTA =   PTA - Target Cost<BR>:Cost Overrun @ PTA= 28571  <BR>Buyer / Seller  (Price up to PTA will be shared by buyer & seller in agreed ratio. Any extra penny will be deducted without sharing from the profit of seller.)<BR>70% / 30%  <BR>20000 / 8571.4  (Cost below PTA will be shared between buyer and seller)<BR>   <BR>Seller&rsquo;s Profit Cut 1= 8571.43  (Profit cut associated with AC up to PTA)<BR>Seller&rsquo;s Profit Cut 2= 6428.57  (Profit cut associated with AC above PTA and less then ceiling price) (AC- PTA)<BR>Total Profit Cut= 15000.00  (Profit Cut 1 + Profit Cut 2)<BR>Profit paid to vendor=   Target Profit - Profit Cut because of Actual cost is above than Target cost<BR>:Profit paid to vendor= 35000.0  (Negative means loss)<BR>Profit to buyer=   PTA - Actual Cost<BR>:Profit to buyer= -6429  Negative means loss<BR>Total cost paid by Buyer=   Actual Cost + Profit to Vendor<BR>:Total cost paid by Buyer= 370000  Also known as cost of contract,,,,
,,,,,,1,"$ 35,000",,,,,
,,,,,,,"$ 40,200",,,,,
,,,,,,,"$ 25,000",,,,,
,,,,,,,"$ 22,000",,,,,
Radio,PM,0,1,SingleQuestion,"Target Cost = $ 300,000 (Finish the work in this budget)<BR>Target Profit = $ 50,000 (if seller do then he gets $50,000 for his good work)<BR>Target Price = Target Cost + Target Profit<BR>Ceiling Price = $ 370,000 (Seller will not way more than in any condition)<BR>Share Ratio = 70/30<BR>If actual cost of the project is $320,000 then how much is the profit",,,[Qno: PML_2949] >> Target Cost (TC)= 300000  (Any $ spent over it will be deducted from the seller&rsquo;s profit but buyer also bear the price)<BR>Target Profit (TP)= 50000  <BR>Target Price (TPR)= 350000  <BR>Ceiling Price (CP)= 370000  (Any $ spent over it seller will pay from his own pocket)<BR>Buyer/Seller Ratio 70% / 30%<BR>Actual Cost (AC) 320000  <BR>   <BR>PTA =   (Ceiling Price - Target Price)/Buyers Ratio + Target Cost<BR>:PTA 328571  <BR>Cost Overrun @ PTA =   PTA - Target Cost<BR>:Cost Overrun @ PTA= 28571  <BR>Buyer Seller  (Price up to PTA will be shared by buyer & seller in agreed ratio. Any extra penny will be deducted without sharing from the profit of seller.)<BR>70% / 30%  <BR>20000 / 8571.4  (Cost below PTA will be shared between buyer and seller)<BR>   <BR>Seller&rsquo;s Profit Cut 1= 8571.43  (Profit cut associated with AC up to PTA)<BR>Seller&rsquo;s Profit Cut 2= 0.00  (Profit cut associated with AC above PTA and less then ceiling price) (AC- PTA)<BR>Total Profit Cut= 8571.43  (Profit Cut 1 + Profit Cut 2)<BR>Profit paid to vendor=   Target Profit - Profit Cut because of Actual cost is above than Target cost<BR>:Profit paid to vendor= 41428.6  (Negative means loss)<BR>Profit to buyer=   PTA - Actual Cost<BR>:Profit to buyer= 8571  Negative means loss<BR>Total cost paid by Buyer=   Actual Cost + Profit to Vendor<BR>:Total cost paid by Buyer= 361428  Also known as cost of contract,,,,
,,,,,,1,"$ 41,428",,,,,
,,,,,,,"$ 8,571",,,,,
,,,,,,,"$ 29,529",,,,,
,,,,,,,"$ 45,000",,,,,
Radio,PM,0,1,SingleQuestion,When BAC exceeds PTA,,,[Qno: PML_2950] >> PTA is total point of assumption. If cost of the project is beyond PTA seller start paying form his own pocket. At this time his motivation comes down and he can stop working on the project. This is a risk trigger on project. From risk management point of view BAC should be controlled under PTA to keep this risk far away.,,,,
,,,,,,1,It is risk trigger on project,,,,,
,,,,,,,Project is profitable to the seller,,,,,
,,,,,,,Buyer is saving money on the project,,,,,
,,,,,,,Nothing can be predicted,,,,,
Radio,PM,0,1,SingleQuestion,"A cost-plus-percentage-cost (CPPC. contract has an estimated cost of $80,000 with an agreed profit of 8% of the costs. The actual cost of the project is $100,000. What is the total reimbursement to the seller?  ",,,[Qno: PML_2951] >> ,,,,
,,,,,,1,"$ 108,000",,,,,
,,,,,,,"$ 86,400",,,,,
,,,,,,,"$ 140,000",,,,,
,,,,,,,"$ 132,000",,,,,
Radio,QM,0,1,SingleQuestion,The process of auditing the quality requirements and the results from quality control measurements to ensure appropriate quality standards and operational definitions are used is called?,,,"[Qno: PML_329] >> PMBoK, p-57",,,,
,,,,,,1,Perform Quality Assurance,,,,,
,,,,,,,Analyze Quality Results,,,,,
,,,,,,,Perform Quality Audits,,,,,
,,,,,,,Perform Quality Control,,,,,
Radio,QM,0,1,SingleQuestion,You received an email from one of your old and reputed contractors suggesting to use a higher quality raw material in your project stating that this will improve quality of the product and add value to your customer. What should you do next?,,,[Qno: PML_330] >> ,,,,
,,,,,,,Change the scope baseline.,,,,,
,,,,,,,Meet with the sponsor to ask for his opinion.,,,,,
,,,,,,1,Reply to the contractor to forward a change request.,,,,,
,,,,,,,Modify the WBS.,,,,,
Radio,QM,0,1,SingleQuestion,The theory that 85 percent of the cost of quality is a management problem is attributed to which of the following?,,,[Qno: PML_347] >> Deming told Ford that management actions were responsible for 85% of all problems in developing better cars,,,,
,,,,,,,Kaizen,,,,,
,,,,,,,Juran,,,,,
,,,,,,1,Deming,,,,,
,,,,,,,Crosby,,,,,
Radio,QM,0,1,SingleQuestion,Project Quality Management knowledge area takes care of?,,,[Qno: PML_369] >> ,,,,
,,,,,,1,The project and the product.,,,,,
,,,,,,,The project management.,,,,,
,,,,,,,The product design.,,,,,
,,,,,,,The project manager and the project team.,,,,,
Radio,QM,0,1,SingleQuestion,Which Quality Management knowledge area process uses expert judgement tool,,,[Qno: PML_2891] >>  No process of quality management knowledge area has expert judgement tool,,,,
,,,,,,,Plan Quality,,,,,
,,,,,,,Perform Quality Assurance,,,,,
,,,,,,,Perform Control Quality,,,,,
,,,,,,1,None of the above,,,,,
Radio,QM,0,1,SingleQuestion,You can NOT use inspection while ,,,[Qno: PML_2902] >> ,,,,
,,,,,,,Verifying Scope,,,,,
,,,,,,,Performing Quality Control,,,,,
,,,,,,1,Performing Quality Assurance,,,,,
,,,,,,,It is used in all above processes,,,,,
Radio,QM,0,1,SingleQuestion,In Quality Management Knowledge area Organization Process Assets is not input in,,,[Qno: PML_2923] >> ,,,,
,,,,,,,Plan Quality,,,,,
,,,,,,1,Perform Quality Control,,,,,
,,,,,,,Perform Quality Assurance,,,,,
,,,,,,,Quality Management Process,,,,,
Radio,RM,0,1,SingleQuestion,Management reserves are a which of the following?,,,[Qno: PML_320] >> ,,,,
,,,,,,,"For doing big parties, it is applicable only for big projects.",,,,,
,,,,,,,Separate money set aside to cover known unknowns.,,,,,
,,,,,,,Separate budget to cover cost of schedule overrun,,,,,
,,,,,,1,Separate budget account set aside to cover unknowns.,,,,,
Radio,RM,0,1,SingleQuestion,Tracking of risk activities is important for a project. Because it helps in,,,[Qno: PML_333] >> ,,,,
,,,,,,,Managing Current Project,,,,,
,,,,,,,Managing Future Projects,,,,,
,,,,,,,Redefining Risk Managing Strategy,,,,,
,,,,,,1,All of the above,,,,,
Radio,RM,0,1,SingleQuestion,Funds that are never assigned to execute a particular project task are called?,,,[Qno: PML_335] >> ,,,,
,,,,,,1,Management reserves,,,,,
,,,,,,,Contingency reserves,,,,,
,,,,,,,Budget reserves,,,,,
,,,,,,,Risk Management Reserves,,,,,
Radio,RM,0,1,SingleQuestion,Assumptions analysis in Project Risk Management?,,,[Qno: PML_337] >> ,,,,
,,,,,,1,Part of risk identification and it explores the validity of assumptions as they apply to the project.,,,,,
,,,,,,,Defines the assumptions for the project.,,,,,
,,,,,,,Identifies the weaknesses and strength of the performing organization.,,,,,
,,,,,,,Identifies the pre-requisites for risk identification.,,,,,
Radio,RM,0,1,SingleQuestion,Which of the following generally involves risks?,,,[Qno: PML_344] >> Assumption leads to injection of risk in project. Others will help in eliminating risk.,,,,
,,,,,,1,Assumptions,,,,,
,,,,,,,Scope definition,,,,,
,,,,,,,Requirements definition,,,,,
,,,,,,,Organizational structure,,,,,
Radio,RM,0,1,SingleQuestion,In your IT project you have taken insurance for your development site. This is example of ,,,[Qno: PML_348] >> ,,,,
,,,,,,,Mitigation of risk,,,,,
,,,,,,,Avoidance of risk,,,,,
,,,,,,1,Transference of risk,,,,,
,,,,,,,Acceptance of risk,,,,,
Radio,RM,0,1,SingleQuestion,Which of the following is not part of risk management plan?,,,[Qno: PML_358] >> ,,,,
,,,,,,,Reporting formats,,,,,
,,,,,,,Revised Stakeholders&rsquo; tolerances,,,,,
,,,,,,,Roles and responsibilities,,,,,
,,,,,,1,Risk Response Plan,,,,,
Radio,RM,0,1,SingleQuestion,A team is responsible for identification of opportunities for the project that arise from organizational strength. It also identifies opportunities from the threats arising from organizational weaknesses. What this team is doing?,,,"[Qno: PML_380] >> In SWOT (Strength, Weakness, Opportunity & Threat) analysis, you convert your weakness into strengths and convert your threat into opportunities.",,,,
,,,,,,1,SWOT analysis,,,,,
,,,,,,,Expert judgement,,,,,
,,,,,,,Checklist analysis,,,,,
,,,,,,,Delphi analysis,,,,,
Radio,RM,0,1,SingleQuestion,Last week your team was performing qualitative risk analysis for your project. As a result the risks identified are grouped by categories. Now you are not able to locate that information. What is the right place for updating that information.?,,,[Qno: PML_388] >> ,,,,
,,,,,,,Risk management plan,,,,,
,,,,,,,Risk file,,,,,
,,,,,,,Risk breakdown structure,,,,,
,,,,,,1,Risk register,,,,,
Radio,RM,0,1,SingleQuestion,You are the project manager of a multi billion dollar IT project. Which of the following Tools Techniques will you use to develop the risk management plan?,,,[Qno: PML_403] >> ,,,,
,,,,,,,Risk event scheduling meetings,,,,,
,,,,,,,Variance analysis,,,,,
,,,,,,1,Planning meetings and analysis,,,,,
,,,,,,,Expert judgement,,,,,
Radio,RM,0,1,SingleQuestion,One of your team member is testing parts. After she have tested 60 parts out of 100 she was informed that there is 1 % probability of defect in those 100 parts. Now what is the probability of defect in remaining 40 parts. No defect was identified by her till now.,,,[Qno: PML_412] >> Probability is still 1 %. It cannot be 100 % because it is not certain event.,,,,
,,,,,,,<100 %,,,,,
,,,,,,,40%.,,,,,
,,,,,,1,1%.,,,,,
,,,,,,,60%.,,,,,
Radio,RM,0,1,SingleQuestion,You are performing Risk Audits on your project. Risk audit is part of ------- process group,,,[Qno: PML_2895] >> ,,,,
,,,,,,,Initiation,,,,,
,,,,,,,Planning,,,,,
,,,,,,,Execution,,,,,
,,,,,,1,Monitoring & Controlling,,,,,
Radio,RM,0,1,SingleQuestion,Assumption Analysis is used for ,,,[Qno: PML_2900] >> Assumption Analysis is tool & technique of Identify Risk process,,,,
,,,,,,1,Risk Identification,,,,,
,,,,,,,Requirement Collection,,,,,
,,,,,,,Defining Scope,,,,,
,,,,,,,Defining Activities on your project,,,,,
Radio,RM,0,1,SingleQuestion,What-if scenario analysis is not part of ----- process,,,[Qno: PML_2905] >> ,,,,
