View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
Radio,PM,0,1,SingleQuestion,"You are a PMO manager and you collected following information about a project in Organization Process Assets<BR>Target Cost: $200,000, Target Profit = $18,000, Target Price= $218,000, Minimum Fee: $13000, Maximum Fee: $28,000 Buyer/share ration: 70/30.<BR>Further you enquired from account department and come to know that actual cost to complete this project was $212,000. What is cost of contract of this project?",,,[Qno: PML_2822] >> Target Cost (TC)= 200000  (Any $ spent over it will be deducted from the seller&rsquo;s profit but buyer also bear the price)<BR>Target Profit (TP)= 18000  <BR>Target Price (TPR)= 218000  <BR>Minimum Fee (MINF)= 13000  <BR>Maximum Fee (MAXF)= 28000  <BR>Buyer/Seller Ratio= 70% / 30%<BR>Actual Cost (AC)= 212000  <BR>   <BR>Cost Saving =   Target Cost - Actual Cost<BR>:Cost Saving -12000  <BR>Seller&rsquo;s Share in Cost Saving= -3600  <BR>Actual Fee (AF) =   Seller&rsquo;s Share in Cost Saving + Target Profit<BR>:AF 14400  <BR>Actual Fee Paid=   (If actual fee is less than min fee than min fee is paid. If actual fees is more than max fee than max is paid else actual fees is paid)<BR>Cost of Contract =   Actual Cost + Actual Feed Paid<BR>Cost of Contract 226400  <BR>Profit= -8400 ,,,,
,,,,,,1," $ 226,400",,,,,
,,,,,,," $ 231,000",,,,,
,,,,,,," $ 228,000",,,,,
,,,,,,," $ 218,000",,,,,
Radio,PM,0,1,SingleQuestion,"You are a PMO manager and you collected following information about a project in Organization Process Assets<BR>Target Cost: $200,000, Target Profit = $18,000, Target Price= $218,000, Minimum Fee: $13000, Maximum Fee: $28,000 Buyer/share ration: 70/30.<BR>Further you enquired from account department and come to know that actual cost to complete this project was $212,000. What is profit on this project?",,,[Qno: PML_2823] >> Target Cost (TC)= 200000  (Any $ spent over it will be deducted from the seller&rsquo;s profit but buyer also bear the price)<BR>Target Profit (TP)= 18000  <BR>Target Price (TPR)= 218000  <BR>Minimum Fee (MINF)= 13000  <BR>Maximum Fee (MAXF)= 28000  <BR>Buyer/Seller Ratio= 70% / 30%<BR>Actual Cost (AC)= 212000  <BR>   <BR>Cost Saving =   Target Cost - Actual Cost<BR>:Cost Saving -12000  <BR>Seller&rsquo;s Share in Cost Saving= -3600  <BR>Actual Fee (AF) =   Seller&rsquo;s Share in Cost Saving + Target Profit<BR>:AF 14400  <BR>Actual Fee Paid=   (If actual fee is less than min fee than min fee is paid. If actual fees is more than max fee than max is paid else actual fees is paid)<BR>Cost of Contract =   Actual Cost + Actual Feed Paid<BR>Cost of Contract 226400  <BR>Profit= -8400 ,,,,
,,,,,,,"$ 18,000",,,,,
,,,,,,1," $ -8,400",,,,,
,,,,,,,"$ 15,000",,,,,
,,,,,,," $ -9,000",,,,,
Radio,PM,0,1,SingleQuestion,"You are a project manager of a fixed-price-incentive firm contract which has the following characteristics: target cost: $180,000, target fee: $19,000, price ceiling: $210,000, sharing ratio: 60/40. How much will the contractor be reimbursed if the cost of performing the work is $185,000?",,,"[Qno: PML_2834] >> Target Cost (TC)=  180,000   (Any $ spent over it will be deducted from the seller&rsquo;s profit but buyer also bear the price)<BR>Target Profit (TP)=  19,000   <BR>Target Price (TPR)=  199,000   <BR>Ceiling Price (CP)=  210,000   (Any $ spent over it seller will pay from his own pocket)<BR>Buyer/Seller Ratio 60% / 40%<BR>Actual Cost (AC)  185,000   <BR>   <BR>PTA =   (Ceiling Price - Target Price)/Buyers Ratio + Target Cost<BR>:PTA  198,333   <BR>Cost Overrun @ PTA =   PTA - Target Cost<BR>:Cost Overrun @ PTA=  18,333   <BR>Buyer Seller  (Price up to PTA will be shared by buyer & seller in agreed ratio. Any extra penny will be deducted without sharing from the profit of seller.)<BR>60% / 40%  <BR>11000 /  7,333   (Cost below PTA will be shared between buyer and seller)<BR>   <BR>Seller&rsquo;s Profit Cut 1=  7,333   (Profit cut associated with AC up to PTA)<BR>Seller&rsquo;s Profit Cut 2=  -     (Profit cut associated with AC above PTA and less then ceiling price) (AC- PTA)<BR>Total Profit Cut=  7,333   (Profit Cut 1 + Profit Cut 2)<BR>Profit paid to vendor=   Target Profit - Profit Cut because of Actual cost is above than Target cost<BR>:Profit paid to vendor=  11,667   (Negative means loss)<BR>Profit to buyer=   PTA - Actual Cost<BR>:Profit to buyer=  13,333   Negative means loss<BR>Total cost paid by Buyer=   Actual Cost + Profit to Vendor<BR>:Total cost paid by Buyer=  196,667   Also known as cost of contract",,,,
,,,,,,1,"$ 196,667",,,,,
,,,,,,,"$ 204,000",,,,,
,,,,,,,"$ 185,000",,,,,
,,,,,,,"$ 210,000",,,,,
Radio,PM,0,1,SingleQuestion,Which of these is not example of procurement documentation,,,[Qno: PML_2819] >> PMBOK(r) Guide 4th Edition Page 340,,,,
,,,,,,,Requested unapproved contract changes,,,,,
,,,,,,,Procurement Schedule,,,,,
,,,,,,,Seller Developed Technical Documentation,,,,,
,,,,,,1,Quality Metrics,,,,,
Radio,PM,0,1,SingleQuestion,What is not true about bidder conference,,,[Qno: PML_2820] >> PMBOK(r) Guide 4th Edition Page 331,,,,
,,,,,,1,Preferred seller gets preference,,,,,
,,,,,,,Also called contractor conference,,,,,
,,,,,,,Conducted to ensure that all prospective sellers have clear and common understanding,,,,,
,,,,,,,Response to questions are incorporated into procurement documents as amendments,,,,,
Radio,PM,0,1,SingleQuestion,Source selection is made based on sellers&rsquo; response to previously defined weighted criteria. Proposal evaluation review process is defined in,,,[Qno: PML_2821] >> PMBOK(r) Guide 4th Edition Page 331,,,,
,,,,,,1,Buyer&rsquo;s procurement policy,,,,,
,,,,,,,Buyer&rsquo;s procurement plan,,,,,
,,,,,,,Buyer&rsquo;s procurement documentation,,,,,
,,,,,,,Jointly made with seller,,,,,
Radio,PM,0,1,SingleQuestion,Advertising is tool and technique of,,,[Qno: PML_2822] >> ,,,,
,,,,,,,Plan procurement,,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Administer Procurement,,,,,
,,,,,,,Close Procurement,,,,,
Radio,PM,0,1,SingleQuestion,Resource Calendar is output of which process,,,[Qno: PML_2823] >> ,,,,
,,,,,,,Plan procurement,,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Administer Procurement,,,,,
,,,,,,,Close Procurement,,,,,
Radio,PM,0,1,SingleQuestion,Procurement Audits are part of,,,[Qno: PML_2824] >> ,,,,
,,,,,,,Conduct Procurement,,,,,
,,,,,,1,Administer Procurement,,,,,
,,,,,,,Close Procurement,,,,,
,,,,,,,All above,,,,,
Radio,PM,0,1,SingleQuestion,In which process you would document your lessons learned of procurement process,,,[Qno: PML_2825] >> Lesson learned documentation is not process name. Only process listed in option is Close Procurement.,,,,
,,,,,,,Procurement management plan,,,,,
,,,,,,,Lesson learned documentation,,,,,
,,,,,,1,Close Procurement,,,,,
,,,,,,,Project Management Plan,,,,,
Radio,PM,0,1,SingleQuestion,When teaming agreement is in place in that case what is not true among following,,,[Qno: PML_2826] >> ,,,,
,,,,,,,Buyer and seller roles are already in place,,,,,
,,,,,,,Buyer and seller jointly develop the procurement statement of work,,,,,
,,,,,,,Seller has understanding of the buyers need up to a great extant,,,,,
,,,,,,1,Buyer will send his team to seller at seller site for get the  delivery,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following can be part of source selection criteria,,,[Qno: PML_2827] >> ,,,,
,,,,,,,Past performance of the seller,,,,,
,,,,,,,Business size and type of business he is doing,,,,,
,,,,,,,Production Capacity of the seller,,,,,
,,,,,,1,All of the above,,,,,
Radio,PM,0,1,SingleQuestion,Which of these documents is not procurement document,,,[Qno: PML_2828] >> ,,,,
,,,,,,,Tender Notice,,,,,
,,,,,,,RFP,,,,,
,,,,,,,RFI,,,,,
,,,,,,1,Cost Baseline,,,,,
Radio,PM,0,1,SingleQuestion,Procurement statement of work is ,,,[Qno: PML_2829] >> ,,,,
,,,,,,1,Prepared from project scope baseline,,,,,
,,,,,,,Prepared from WBS,,,,,
,,,,,,,Prepared by seller,,,,,
,,,,,,,Does not includes performance related data,,,,,
Radio,PM,0,1,SingleQuestion,Risk Related Contract Decisions are utilized when you are ,,,[Qno: PML_2830] >> PMBOK(r) Guide 4th Edition Page 320,,,,
,,,,,,1,Planning procurement,,,,,
,,,,,,,Conducting procurement,,,,,
,,,,,,,Making Project Charter,,,,,
,,,,,,,Making your project plan,,,,,
Radio,QM,0,1,SingleQuestion,"Mike is working on a $50,000 project. Before assigning responsibilities mike sends his team for one week training. But during the project execution phase he realizes that some steps were not explained to the team and they have made some mistake and rework is must to correct the problem. Here the requirement to do the work is an example of which of the following?",,,[Qno: PML_181] >> ,,,,
,,,,,,,Cost of adherence,,,,,
,,,,,,1,Cost of nonconformance,,,,,
,,,,,,,Cost of quality,,,,,
,,,,,,,Cost of training,,,,,
Radio,QM,0,1,SingleQuestion,"Activities done repeatedly over a period of time will become more efficient, quality of output increases and will be found to be less demanding by the performing people. This is known as the ___________.",,,[Qno: PML_205] >> ,,,,
,,,,,,,Continuous Improvement Theory,,,,,
,,,,,,,Six-Sigma Theory,,,,,
,,,,,,,Basic Improvement Theory,,,,,
,,,,,,1,Learning Curve Theory,,,,,
Radio,QM,0,1,SingleQuestion,A control chart has all of the following characteristics except:,,,[Qno: PML_221] >> ,,,,
,,,,,,,Used to monitor output variable,,,,,
,,,,,,,Shows process behavior,,,,,
,,,,,,,Determines how stable a process is,,,,,
,,,,,,1,Determines linking between potential problem factors,,,,,
Radio,QM,0,1,SingleQuestion,You have recently been assigned as Project Manager into a large project. You are looking for a name of document which describes how the project management team will implement the quality policy of the performing organization. Which is that document?,,,[Qno: PML_238] >> ,,,,
,,,,,,,Quality assurance plan,,,,,
,,,,,,,Quality control plan,,,,,
,,,,,,,Quality audit report,,,,,
,,,,,,1,Quality management plan,,,,,
Radio,QM,0,1,SingleQuestion,The company-wide policy that mandates project quality is called ________.,,,[Qno: PML_280] >> ,,,,
,,,,,,,Quality control,,,,,
,,,,,,,ISO 9000,,,,,
,,,,,,1,Quality policy,,,,,
,,,,,,,Quality planning,,,,,
Radio,QM,0,1,SingleQuestion,Quality Audits are,,,[Qno: PML_285] >> ,,,,
,,,,,,,"not required, if you have experienced and skill people on project",,,,,
,,,,,,,"not required, if you do not find any defect in project&rsquo;s product since last 6 month.",,,,,
,,,,,,1,necessary for validation that the quality policy is being followed and adhered to.,,,,,
,,,,,,,expensive and therefore cost benefit analysis must be done for do / no-do decision.,,,,,
Radio,QM,0,1,SingleQuestion,An Ishikawa or fishbone diagram is also known as a,,,[Qno: PML_294] >> ,,,,
,,,,,,,Process flow diagram,,,,,
,,,,,,,Workflow diagram,,,,,
,,,,,,1,Cause-and-effect diagram,,,,,
,,,,,,,Input/output diagram,,,,,
Radio,QM,0,1,SingleQuestion,"In quality terms: training, documenting processes, equipment, and time to do it right is known as which of the following?",,,[Qno: PML_314] >> ,,,,
,,,,,,,Appraisal costs,,,,,
,,,,,,,Internal failure costs,,,,,
,,,,,,,Cost of non-conformance,,,,,
,,,,,,1,Prevention costs,,,,,
Radio,QM,0,1,SingleQuestion,Quality policy statement-----,,,[Qno: PML_318] >> ,,,,
,,,,,,1,Promotes consistency throughout the organization and across projects.,,,,,
,,,,,,,States what not to be done not why,,,,,
,,,,,,,Determines how stakeholders view the quality in organization,,,,,
,,,,,,,Provides provisions for changing the policy only on a yearly basis.,,,,,
Radio,QM,0,1,SingleQuestion,Which of these is not tool of perform quality assurance?,,,[Qno: PML_2829] >> ,,,,
,,,,,,,Fishbone Diagram,,,,,
,,,,,,1,Product Analysis,,,,,
,,,,,,,Pareto Chart,,,,,
,,,,,,,Flowcharting,,,,,
Radio,QM,0,1,SingleQuestion,"Pareto Analysis, cause and effect diagrams and flow charts are used in ",,,[Qno: PML_2809] >> ,,,,
,,,,,,1,Quality Control.,,,,,
,,,,,,,Quality Assurances.,,,,,
,,,,,,,Quality Planning.,,,,,
,,,,,,,Collect Requirement,,,,,
Radio,QM,0,1,SingleQuestion,Which of statement related to quality is correct?,,,[Qno: PML_2813] >> PMBOK(r) Guide 4th Edition Page 190,,,,
,,,,,,,Low grade & low quality: many features and features are not working,,,,,
,,,,,,1,Low grade & high quality: less features but all features are working,,,,,
,,,,,,,High grade & high quality: many features & some of the features are working,,,,,
,,,,,,,High grade & low quality: less features but all are working,,,,,
Radio,QM,0,1,SingleQuestion,Which is goal in both Project management and Quality management?,,,"[Qno: PML_2814] >> PMBOK(r) Guide 4th Edition, pages 190-191.",,,,
,,,,,,,Customer Satisfaction,,,,,
,,,,,,,Prevention over inspection,,,,,
,,,,,,,Continuous Improvement,,,,,
,,,,,,1,All of the above,,,,,
Radio,QM,0,1,SingleQuestion,Project quality management tool & technique,,,[Qno: PML_2853] >> ,,,,
,,,,,,1,are specific to the type of product of the project,,,,,
,,,,,,,"are common for all the project, irrespective to their product",,,,,
,,,,,,,are common across the organization,,,,,
,,,,,,,are common across the industry,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following is not true about project quality?,,,[Qno: PML_2854] >> ,,,,
,,,,,,,Failure to meet product or project quality requirements can have serious negative consequences for any or all of the project stakeholders.,,,,,
,,,,,,,"Overworking of the project team may result in increased employee attrition, error, or rework.",,,,,
,,,,,,,Rushing planned quality inspections may result in undetected errors.,,,,,
,,,,,,1,Crashing the project schedules allows for reduced quality inspections.,,,,,
Radio,QM,0,1,SingleQuestion,Select the false statement,,,[Qno: PML_2855] >> ,,,,
,,,,,,,quality is the degree to which a set of inherent characteristics full requirement,,,,,
,,,,,,,grade is a category assigned to a products or services having the same function but different technical characteristics,,,,,
,,,,,,,higher the grade more are the functions of the product,,,,,
,,,,,,1,higher the number of functions higher the quality of product,,,,,
Radio,QM,0,1,SingleQuestion,Which statement is false in the context of grade and quality of a product,,,[Qno: PML_2856] >> ,,,,
,,,,,,,a product can have high quality but low grade,,,,,
,,,,,,,a product can have low quality but high grade,,,,,
,,,,,,,a product can have high quality but high grade,,,,,
,,,,,,1,None of the above,,,,,
Radio,QM,0,1,SingleQuestion,Which one is NOT example of high precision,,,[Qno: PML_2857] >> Accuracy is about the deviation from the goal. Precision is about the scattering/clustering of data values. It is possible the a product has high precision but low precision and vice verse.,,,,
,,,,,,,a product tested under different condition have almost the same performance,,,,,
,,,,,,,some products were tested under same condition have almost the same performance,,,,,
,,,,,,,all the pipes in this batch has diameter of 1 inch +/- 2%,,,,,
,,,,,,1,All people assembled for a scheduled project meeting sharp at 9am,,,,,
Radio,QM,0,1,SingleQuestion,Which one is NOT example of high accuracy,,,[Qno: PML_2858] >> Accuracy is about the deviation from the goal. Precision is about the scattering/clustering of data values. It is possible the a product has high precision but low precision and vice verse.,,,,
,,,,,,,All people assembled for a scheduled project meeting sharp at 9am,,,,,
,,,,,,,Industry productivity for a process is x and in my product it is .1% lower than industry productivity standard,,,,,
,,,,,,,Teach set the expectation that everybody should get 60% in the class. But all student in the class passed with 60% +/- 5% score,,,,,
,,,,,,1,some products were tested under same condition have almost the same performance,,,,,
Radio,RM,0,1,SingleQuestion,"You are working  with new vendor and it has probability of 40 percent delay on your project and this will result in a $40,000 cost overrun. The expected value for this risk is:",,,[Qno: PML_185] >> ,,,,
,,,,,,1,"$ 16,000",,,,,
,,,,,,,"$ 24,000",,,,,
,,,,,,, 0.6%.,,,,,
,,,,,,,"$ 1,600",,,,,
Radio,RM,0,1,SingleQuestion,Which of the following is not a tool and technique of Perform Qualitative Risk Analysis?,,,"[Qno: PML_235] >> T&T of Perform qualitative Risk Analysis are Risk Probability and impact assessment, Probability and impact matrix, Risk data quality assessment, Risk Categorization, Risk urgency assessment, Expert judgement",,,,
,,,,,,,Risk Urgency Assessment,,,,,
,,,,,,1,Diagramming techniques,,,,,
,,,,,,,Risk Probability & impact assessment,,,,,
,,,,,,,Risk data quality assessment,,,,,
Radio,RM,0,1,SingleQuestion,A warranty is an example of risk __________.,,,[Qno: PML_271] >> ,,,,
,,,,,,,Acceptance,,,,,
,,,,,,,Avoidance,,,,,
,,,,,,1,Transference,,,,,
,,,,,,,Mitigation,,,,,
Radio,RM,0,1,SingleQuestion,You are managing a state-of-the-art technology and highly complex project and it tend to have more uncertainty. While performing qualitative risk analysis which input document would take care of this fact?,,,[Qno: PML_274] >> ,,,,
,,,,,,,Project management plan,,,,,
,,,,,,1,Project scope statement,,,,,
,,,,,,,Requirements documentation,,,,,
,,,,,,,Scope baseline,,,,,
Radio,RM,0,1,SingleQuestion,Which are the objectives of Project Risk Management?,,,[Qno: PML_275] >> ,,,,
,,,,,,1,To decrease the probability and impact of negative events in the project. To increase the probability and impact of positive events.,,,,,
,,,,,,,To remove all the risks,,,,,
,,,,,,,"To document the causes for the risk when occurring, and to document the risk response.",,,,,
,,,,,,,To identify the project risks and risk responses.,,,,,
Radio,RM,0,1,SingleQuestion,"A PMI-RMP (Risk management professional) told you that high level approach to address an individual risk or overall project risk, broken down into a set of risk actions is called _____?",,,[Qno: PML_292] >> ,,,,
,,,,,,,Risk Management Plan,,,,,
,,,,,,,Risk category,,,,,
,,,,,,,Risk register,,,,,
,,,,,,1,Risk Response Strategy,,,,,
Radio,RM,0,1,SingleQuestion,A team member is arguing with you that we are wasting so much of project time in planning things which we are not sure to perform. And you explain to him that,,,[Qno: PML_300] >> ,,,,
,,,,,,,"Project risk can happen at any moment, we should plan for them",,,,,
,,,,,,,You should do what your project manager is saying.,,,,,
,,,,,,,Project risk happens throughout the project execution. We cannot take chance.,,,,,
,,,,,,1,"Project risk is uncertain, no one can predict when the event will happen but we should plan about them",,,,,
Radio,RM,0,1,SingleQuestion,You customer requested you to join a meeting next week. In this meeting he needs your help in developing a structure that ensures a comprehensive process of systematically identifying risks to a consistent level of detail and contributes to the effectiveness and quality of the Identify Risk process. What is your expected output from this session?,,,[Qno: PML_307] >> ,,,,
,,,,,,,The risk tracking procedure.,,,,,
,,,,,,,The probability and impact matrix.,,,,,
,,,,,,,The methodology for risk reporting formats.,,,,,
,,,,,,1,The risk breakdown structure.,,,,,
Radio,RM,0,1,SingleQuestion,On your project you identified that there are some possible risk attrition possible therefore you have kept extra resource on your project. This money you utilized from which reserve?,,,[Qno: PML_313] >> Contingency reserve is used to manage known unknown risk. Human Resource attribution is known unknown.,,,,
,,,,,,1,Contingency reserves,,,,,
,,,,,,,Risk management reserves,,,,,
,,,,,,,Management reserves,,,,,
,,,,,,,Project reserves,,,,,
Radio,RM,0,1,SingleQuestion,"As a project manager you identified disaster situations (e.g. tornado, fire, tsunami, earthquakes, etc.) as potential risks for real estate project. Your CEO suggested that, at the project level, no steps could be taken to deal with such risks therefore 10% of the total budget of the project has been kept aside for handling these kind of challenges. This is an example of:",,,[Qno: PML_2816] >> ,,,,
,,,,,,1,Management Reserve,,,,,
,,,,,,,Contingency Reserve,,,,,
,,,,,,,Known-unknown risks,,,,,
,,,,,,,Bad policy decision,,,,,
Radio,RM,0,1,SingleQuestion,Which of these is not probability distribution model?,,,[Qno: PML_2818] >> PMBOK(r) Guide 4th Edition Page 297,,,,
,,,,,,,Continuous Distribution,,,,,
,,,,,,,Uniform Distribution,,,,,
,,,,,,,Discrete Distribution,,,,,
,,,,,,1,Straight Line Distribution,,,,,
Radio,RM,0,1,SingleQuestion,"In the context of Risk, which one is not True statement?",,,[Qno: PML_2831] >> ,,,,
,,,,,,1,All risks are important,,,,,
,,,,,,,Risk can affect your project&rsquo;s objective positively also,,,,,
,,,,,,,Only those risk should be monitored which can have impact on the project&rsquo;s objective,,,,,
,,,,,,,Risk is never related to past,,,,,
Radio,RM,0,1,SingleQuestion,Cause of a risk may be ,,,[Qno: PML_2832] >> ,,,,
,,,,,,,Constraints,,,,,
,,,,,,,Dependency,,,,,
,,,,,,,Assumptions,,,,,
,,,,,,1,All of the above,,,,,
Radio,RM,0,1,SingleQuestion,Which one of these is an example of risk condition which may contribute to project risk,,,[Qno: PML_2833] >> ,,,,
,,,,,,,Immature Project Management Practices,,,,,
,,,,,,,Lack of integrated management systems,,,,,
,,,,,,,Concurrent multiple projects,,,,,
,,,,,,1,All of the above,,,,,
Radio,RM,0,1,SingleQuestion,A project risk that has occurred is called,,,[Qno: PML_2834] >> ,,,,
,,,,,,,Event,,,,,
,,,,,,1,Issue,,,,,
,,,,,,,News,,,,,
,,,,,,,RYG Indicator,,,,,
Radio,RM,0,1,SingleQuestion,Which statement is true in the context of Risk Tolerance,,,[Qno: PML_2835] >> PMBOK(r) Guide 4th Edition Page 276,,,,
,,,,,,1,Stakeholders willing to accept varying degree of risk is called risk tolerance,,,,,
,,,,,,,Exposure of risk is called risk tolerance,,,,,
,,,,,,,All stakeholders on a  project have same risk tolerance,,,,,
,,,,,,,None of the above,,,,,
Radio,RM,0,1,SingleQuestion,In the context of risk response plan which statement is not True,,,[Qno: PML_2836] >> ,,,,
,,,,,,,Process of developing options and actions to enhance opportunities in project,,,,,
,,,,,,,Process of developing options and actions to reduce threats to project objectives,,,,,
,,,,,,,Process of assigning risk response owner,,,,,
,,,,,,1,None of the above,,,,,
Radio,RM,0,1,SingleQuestion,Which statement is true for EMV (Expected monitory value),,,[Qno: PML_2837] >> PMBOK(r) Guide 4th Edition Page 434,,,,
,,,,,,,A statistical tool,,,,,
,,,,,,,Calculates average outcome of future event,,,,,
,,,,,,,Commonly used in decision tree analysis,,,,,
,,,,,,1,Risk to Controlling the project costs,,,,,
Radio,RM,0,1,SingleQuestion,In the context of risk response plan which statement is false,,,[Qno: PML_2838] >> PMBOK(r) Guide 4th Edition Page 304,,,,
,,,,,,,"Active acceptance of risk means establish a contingency reserve in terms of time, money, resource to handle risks",,,,,
,,,,,,,Passive acceptance of risk means document the strategy and deal with the situation when it comes,,,,,
,,,,,,,Accept strategy is adopted because you seldom can eliminate all threats from a project,,,,,
,,,,,,1,Risk mitigation leads to removal of risk,,,,,
Radio,RM,0,1,SingleQuestion,Change requests are output of which process?,,,[Qno: PML_2839] >> ,,,,
,,,,,,1,Monitor & Control Risks,,,,,
,,,,,,,Perform Qualitative Risk Analysis,,,,,
,,,,,,,Perform Quantitative Risk Analysis,,,,,
,,,,,,,Identify & Manage Risks,,,,,
Radio,SM,0,1,SingleQuestion,Anil is the project manager for a web interface development project. Which process he should use to ensure that the customer formally accepts the deliverables of each project phase?,,,[Qno: PML_179] >> ,,,,
,,,,,,1,Scope verification,,,,,
,,,,,,,Quality Control,,,,,
,,,,,,,Quality assurance,,,,,
,,,,,,,EVM,,,,,
Radio,SM,0,1,SingleQuestion,You are a project manager and you have just completed project scoping and obtained sign-off on the project scope statement for your project. In the meanwhile a key stakeholder has informed you that a deliverable is missing from the project scope statement. This deliverable is a critical success factor. How do you proceed?,,,[Qno: PML_197] >> ,,,,
,,,,,,,Inform the stakeholder that this deliverable must be included on phase two of this project since sign-off has been obtained.,,,,,
,,,,,,,Inform the stakeholder that work not stated in the scope statement is excluded from the project.,,,,,
,,,,,,1,Modify the scope statement after an approved change request has been received from the stakeholder.,,,,,
,,,,,,,Modify the scope statement to reflect the new deliverable.,,,,,
Radio,SM,0,1,SingleQuestion,As Project Manager how would you best avoid scope creep?,,,"[Qno: PML_207] >> Because of business need changes are inevitable part of today&rsquo;s business. So neither we can stop them, nor dare to reject them. The best way is implement only approved changes.",,,,
,,,,,,,Insist in defining the scope at the beginning of the project.,,,,,
,,,,,,1,Insist that all change be approved.,,,,,
,,,,,,,Insist that all changes be made by a formal change request.,,,,,
,,,,,,,Do not accept any change Request in execution phase,,,,,
Radio,SM,0,1,SingleQuestion,You are the project manager of a real estate project. The scope of the current project in hand is similar to your previous project done by you. Which of the following you might consider?,,,[Qno: PML_214] >> Reusing WBS helps you knowing the list of deliverables. Other inputs mentioned cannot be used because this is different project.,,,,
,,,,,,1,Use the previous project&rsquo;s WBS as a template.,,,,,
,,,,,,,Use the previous project&rsquo;s product description when writing the scope statement.,,,,,
,,,,,,,Use the previous project&rsquo;s schedule as a template.,,,,,
,,,,,,,Use the previous project&rsquo;s cost-benefit analysis as justification for this project.,,,,,
Radio,SM,0,1,SingleQuestion,"You are the project manager in a Telecom project. The central government telecom regulatory body has passed a new telecom bill in parliament. This new government regulation will change your project scope. For the project to move forward and be in accordance with the new regulation, you next action should be?",,,[Qno: PML_228] >> As soon as PM realizes this kind of change he himself can present this change to CCB. CCB decides whether to do this change or not and when. After that feasibility study and finally prepare the new baselines,,,,
,,,,,,,Create a feasibility study.,,,,,
,,,,,,,Prepare a new baseline to reflect the government changes.,,,,,
,,,,,,,Call a meeting to notify management.,,,,,
,,,,,,1,Present the change to the Change Control Board.,,,,,
Radio,SM,0,1,SingleQuestion,During a meeting with your project client he offered you a substantial monetary incentive to alter the configuration of the product to meet the  need. This change may result in additional project costs and schedule delays. The appropriate action to take would be:,,,[Qno: PML_243] >> ,,,,
,,,,,,,Accept the offer and issue and internal configuration change request to your design team.,,,,,
,,,,,,,Obtain additional information about the request and need before accepting the offer.,,,,,
,,,,,,1,Refrain from accepting the offer and advise the customer to submit a request to the change control board.,,,,,
,,,,,,,Delay acceptance of the offer until you can ensure that you can protect yourself from any legal liabilities.,,,,,
Radio,SM,0,1,SingleQuestion,The process of defining and documenting stakeholders&rsquo; needs to meet the project objectives is called?,,,[Qno: PML_249] >> PMBOK(r) Guide 4th Edition Page49,,,,
,,,,,,,Manage Stakeholder Expectations.,,,,,
,,,,,,,Create WBS.,,,,,
,,,,,,,Verify Scope.,,,,,
,,,,,,1,Collect Requirements.,,,,,
Radio,SM,0,1,SingleQuestion,The HR manager write you an email and in that he asks you to a change the calculation method of a field on screen. This is considered as what of the following?,,,[Qno: PML_257] >> 1 is not true. Because this is not routine activity that he does.,,,,
,,,,,,,An ongoing operational activity.,,,,,
,,,,,,,A scope definition.,,,,,
,,,,,,,A project initiation.,,,,,
,,,,,,1,A project change request.,,,,,
Radio,SM,0,1,SingleQuestion,The Work Breakdown Structure is:,,,[Qno: PML_267] >> ,,,,
,,,,,,,a product oriented structure which shows the component elements necessary to produce the project deliverables.,,,,,
,,,,,,,an assignment oriented structure which shows which individuals are responsible for each of the project deliverables.,,,,,
,,,,,,,an activity oriented structure which shows which work components have been assigned to which organizational unit.,,,,,
,,,,,,1,a deliverable oriented structure that organizes and defines the total scope of the project.,,,,,
Radio,SM,0,1,SingleQuestion,For collect requirement process you hired trained moderator to run and manage the focus groups. What do you want to achieve by doing this?,,,[Qno: PML_273] >> ,,,,
,,,,,,,To learn about the requirements and opportunities from potential providers,,,,,
,,,,,,1,"To bring together identified stakeholders and subject matter experts to learn about their expectations and attitudes about a proposed product, service, or result.",,,,,
,,,,,,,To work with initial project team and know whether the team will be able to understand the requirement and deliver the solution or some change is required,,,,,
,,,,,,,External moderator is hired to select a quality team members who can be get involved in project execution.\,,,,,
Radio,SM,0,1,SingleQuestion,You collected feedback from a group of experts. But the responses are only available to the facilitator to maintain anonymity. Which technique are you using?,,,[Qno: PML_276] >> ,,,,
,,,,,,,Brainstorming,,,,,
,,,,,,,Idea/mind mapping,,,,,
,,,,,,,Affinity diagram,,,,,
,,,,,,1,The Delphi Technique,,,,,
Radio,SM,0,1,SingleQuestion,Which of the following is not included into product analysis?,,,[Qno: PML_278] >> Earn value tool-technique is part of Cost Control.,,,,
,,,,,,,System analysis,,,,,
,,,,,,1,Earned value technique,,,,,
,,,,,,,Product breakdown,,,,,
,,,,,,,Value engineering,,,,,
Radio,SM,0,1,SingleQuestion,"The features and functions that characterize a product, service, or result are called?",,,[Qno: PML_283] >> PMBOK(r) Guide 4th Edition Page 103,,,,
,,,,,,,Project scope,,,,,
,,,,,,,Scope of deliverables,,,,,
,,,,,,1,Product scope,,,,,
,,,,,,,Product description,,,,,
Radio,SM,0,1,SingleQuestion,The process of formalizing acceptance of the completed project deliverables is called?,,,[Qno: PML_286] >> ,,,,
