View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
Radio,HM,0,1,SingleQuestion,You are the manager of a project for a company that is known to make heavy use of extrinsic motivators in order to boost morale and team performance. What does that mean? ,,,[Qno: PML_645] >> ,,,,
,,,,,,,Extrinsic motivators are tailored to the needs of individual team members.,,,,,
,,,,,,,Extrinsic motivators are derived from within individual team members.,,,,,
,,,,,,,Extrinsic motivators include the improvement of hygiene factors of the work environment.,,,,,
,,,,,,1,"Extrinsic motivators are incentives such as rewards, gifts, or money.",,,,,
Radio,HM,0,1,SingleQuestion,An example of a conflict of interest would be:,,,[Qno: PML_1958] >> Others are example of Conflict but not conflict of interest.,,,,
,,,,,,,Project Manager and a finance manager disagree with a task cost estimate,,,,,
,,,,,,,Your sponsor decides to cancel your project because it no longer supports the company strategy,,,,,
,,,,,,1,As a public official you make a decision about a contract award that will benefit you personally,,,,,
,,,,,,,Project manager&rsquo;s style of working conflicts with that of a key member in project team.,,,,,
Radio,HM,0,1,SingleQuestion,Acquire Project team process is part of …,,,[Qno: PML_1967] >> ,,,,
,,,,,,,Initiation Process Group,,,,,
,,,,,,,Planning Process Group,,,,,
,,,,,,1,Executing Process Group,,,,,
,,,,,,,Monitoring & Controlling Process Group,,,,,
Radio,HM,0,1,SingleQuestion,Which of the following process generates Roles & Responsibilities :,,,[Qno: PML_1980] >> Roles & Responsibilities are part of Human Resource Plan. PMBOK(r) Guide 4th Edition Page-217,,,,
,,,,,,,Human Resource Planning,,,,,
,,,,,,,Acquire Project Team,,,,,
,,,,,,,Develop Project Team,,,,,
,,,,,,1,Develop Human Resource Plan,,,,,
Radio,HM,0,1,SingleQuestion,With regard to project management team and project team following statements are true  EXCEPT:,,,"[Qno: PML_2764] >> The project management team is a subset of the project team and is responsible for project management activities like planning, controlling and closing. This group can be called core, executive or leadership team. For smaller projects, the project management responsibilities can be shared by the entire team or administered solely by the project manager.",,,,
,,,,,,,"Project Management team can also be called core, executive or leadership team",,,,,
,,,,,,,Project Management team is a subset of the project team,,,,,
,,,,,,,"For small projects, the project management responsibilities can be shared by the entire team or administered solely by the project manager.",,,,,
,,,,,,1,"Project team is responsible for activities like planning, controlling and closing",,,,,
Radio,HM,0,1,SingleQuestion,Ravi is working on a large project and he always want to have an appropriate recognition and rewards system to encourage better performance and reinforce desired behaviors. He should understand that all the following statements about a recognition and rewards system are correct except:,,,"[Qno: PML_2765] >> Only desirable behavior should be rewarded. For example, willingness to work overtime to meet an aggressive schedule objective should be rewarded or recognized. If somebody need to work overtime as the result of poor planning it should not be rewarded. Win-lose rewards that only a limited number of project team members can achieve, such as team member of the month, can hurt team cohesiveness and should be avoided.",,,,
,,,,,,1,People who worked extra hours should always be recognized for their dedication,,,,,
,,,,,,,Recognition and reward systems promote or reinforce desired behavior,,,,,
,,,,,,,Recognition and reward systems must consider cultural differences,,,,,
,,,,,,,Electing team-member of the month should be discouraged because it can hurt team cohesiveness,,,,,
Radio,HM,0,1,SingleQuestion,"In a project lifecycle, least number of conflicts occur over:",,,[Qno: PML_2766] >> Most conflict occurs around project schedule.,,,,
,,,,,,,Priorities,,,,,
,,,,,,1,Cost,,,,,
,,,,,,,Schedules,,,,,
,,,,,,,Personality Conflict,,,,,
Radio,HM,0,1,SingleQuestion,"Develop Human Resource Plan process determines project roles, responsibilities and reporting relationships. Project roles can be designated for persons or groups. All the following will be outputs from the human resource planning process EXCEPT:",,,"[Qno: PML_2767] >> Resource availability is an output from the ""Acquire Project Team"" process and not of the Develop Human Resource Plan",,,,
,,,,,,,Roles and Responsibilities,,,,,
,,,,,,,Project Organization Charts,,,,,
,,,,,,,Staffing Management plan,,,,,
,,,,,,1,Resource Availability,,,,,
Radio,HM,0,1,SingleQuestion,"As a project nears completion, you notice that the functional managers are more interested in trying to find a new position, rather than concentrating on their project work. Their motivation is:",,,[Qno: PML_2768] >> ,,,,
,,,,,,,Social,,,,,
,,,,,,,Psychological,,,,,
,,,,,,,Self-esteem,,,,,
,,,,,,1,Safety,,,,,
Radio,HM,0,1,SingleQuestion,"You have identified a specific conference room for your project where the team can meet as often as required to discuss issues and post schedules, queries, issues or any updates. This is an example of a:",,,"[Qno: PML_2769] >> Co-location strategy can include a meeting room, sometimes called a war room with electronic communication devices, places to post schedules, and other conveniences that enhance communication and a sense of community, oneness & belonging.",,,,
,,,,,,,Team Building Activity,,,,,
,,,,,,,Reward and recognition system,,,,,
,,,,,,,Training System,,,,,
,,,,,,1,War Room,,,,,
Radio,HM,0,1,SingleQuestion,"Your company has an agreement with the labor union that states that workers will not be asked to work more than 45 hours every week. For your project, this becomes a/an :",,,[Qno: PML_2770] >> This is an examples of constraints that can limit flexibility in the human resource planning process.,,,,
,,,,,,,Pre-defined criteria,,,,,
,,,,,,1,Constraint,,,,,
,,,,,,,Restriction,,,,,
,,,,,,,Assumption,,,,,
Radio,HM,0,1,SingleQuestion,In the recent project status meeting one of the team member criticized the work of his other team members. The role by this team member is of -----,,,[Qno: PML_2771] >> ,,,,
,,,,,,,Conflict Maximiser,,,,,
,,,,,,,Devils advocate,,,,,
,,,,,,,Recognition Seeker,,,,,
,,,,,,1,Aggressor,,,,,
Radio,HM,0,1,SingleQuestion,Maximum intensity of conflicts occur over:,,,[Qno: PML_2772] >> ,,,,
,,,,,,,Priorities,,,,,
,,,,,,,Personality Conflict,,,,,
,,,,,,,Cost,,,,,
,,,,,,1,Schedules,,,,,
Radio,HM,0,1,SingleQuestion,There has been a lot of conflict between team members. Project manager emphasizes that all team members are working towards one goal therefore please focus on project objectives not on individuals. Which type of conflict handling techniques is this?,,,[Qno: PML_2773] >> ,,,,
,,,,,,,Forcing,,,,,
,,,,,,,Confrontation,,,,,
,,,,,,,Withdrawal,,,,,
,,,,,,1,Smoothing,,,,,
Radio,HM,0,1,SingleQuestion,"According to Herzberg`s theory, all the following are motivating agents except:",,,[Qno: PML_2774] >> Salary is hygiene factor and other 3 options are motivating agents.,,,,
,,,,,,1,Salary,,,,,
,,,,,,,Recognition,,,,,
,,,,,,,Responsibility,,,,,
,,,,,,,Advancement in career,,,,,
Radio,HM,0,1,SingleQuestion,You are tired of the constant disagreements within your team members regarding some pressing issues. You ask them to stop arguing and do the tasks in a way in which you want them to be done. Which type of conflict handling approach is this?,,,[Qno: PML_2775] >> ,,,,
,,,,,,,Smoothing,,,,,
,,,,,,,Confrontation,,,,,
,,,,,,,Withdrawal,,,,,
,,,,,,1,Forcing,,,,,
Radio,HM,0,1,SingleQuestion,"You would like to document roles and responsibilities of team members therefore you have documented them in the form of Responsible, Accountable, Consult and Inform. A good way to depict this information is through:",,,[Qno: PML_2776] >> ,,,,
,,,,,,,RBS,,,,,
,,,,,,,Text oriented charts,,,,,
,,,,,,,Job descriptions,,,,,
,,,,,,1,RAM,,,,,
Radio,IM,0,1,SingleQuestion,Recently one of the important phase of your project closed and you invited project team for a lessons learned meeting to document the experience gained from the project. Which of the following should not be included into the lessons learned documentation?,,,[Qno: PML_140] >> ,,,,
,,,,,,1,Identifying who was responsible for any critical errors during the project and what action. should be taken to avoid such errors in the future.,,,,,
,,,,,,,Identifying the causes of variance.,,,,,
,,,,,,,Identifying the reasons for the corrective actions taken to successful team building.,,,,,
,,,,,,,Identifying the issues that led to the late finishing of particular tasks which caused a project delay.,,,,,
Radio,IM,0,1,SingleQuestion,Which of the following is not true about the project charter?,,,[Qno: PML_141] >> Project charter is written and signed by project sponsor,,,,
,,,,,,1,It should be written by the project manager as one of the first tasks.,,,,,
,,,,,,,It can be replaced by a signed contract.,,,,,
,,,,,,,It should include the business need that the project is to address. It should have high level budget & high level risks.,,,,,
,,,,,,,It should contain the description of the product and/or service.,,,,,
Radio,IM,0,1,SingleQuestion,You recent joined on contract as the project manager for a project with a budget of 3 million dollars. It is very important for you to ensure that this project is managed successfully. Which of the following should you rely on to improve your chances of success?,,,[Qno: PML_142] >> ,,,,
,,,,,,,Following organizational standards.,,,,,
,,,,,,1,Historical information.,,,,,
,,,,,,,Following general accepted practices.,,,,,
,,,,,,,Project management methodology.,,,,,
Radio,IM,0,1,SingleQuestion,As sponsor you have recently signed project charter of your project. What are you expecting next from your project manager?,,,[Qno: PML_156] >> ,,,,
,,,,,,,WBS,,,,,
,,,,,,1,Project Management Plan,,,,,
,,,,,,,Quality Plan,,,,,
,,,,,,,Risk Assessment register,,,,,
Radio,IM,0,1,SingleQuestion,All of the following statements are true regarding the Close Project or Phase process except:,,,[Qno: PML_163] >> ,,,,
,,,,,,,Close Procurements is not part of the Close Project or Phase process.,,,,,
,,,,,,1,Close Procurements is part of the Close Project or Phase process.,,,,,
,,,,,,,"When closing the project, the project manager will review all prior information from the previous phase closures to ensure that all project work is complete and that the project has met its objectives.",,,,,
,,,,,,,"The Close Project or Phase outputs is the final product, service, or result transition.",,,,,
Radio,IM,0,1,SingleQuestion,Change requests are made against ----,,,[Qno: PML_927] >> All change requests are made against a project plan that has the project baseline.,,,,
,,,,,,,SOW,,,,,
,,,,,,,Charter,,,,,
,,,,,,,Executive summary,,,,,
,,,,,,1,Project baseline,,,,,
Radio,IM,0,1,SingleQuestion,Change requests should be ______ ?,,,[Qno: PML_928] >> Record of changes request should be maintained by project team and change request can be raised by any stakeholder.,,,,
,,,,,,,Interesting,,,,,
,,,,,,,Short,,,,,
,,,,,,1,Formal,,,,,
,,,,,,,Raised by Customer Only,,,,,
Radio,IM,0,1,SingleQuestion,"Ideally, when should a project manager be assigned to a project?",,,[Qno: PML_2122] >> ,,,,
,,,,,,,As soon as scope statement is finalized,,,,,
,,,,,,,As soon as WBS is completed,,,,,
,,,,,,1,As soon as a project is authorized,,,,,
,,,,,,,"At any time during the project life cycle, depending on requirements",,,,,
Radio,IM,0,1,SingleQuestion,Which process does not update project management plan?,,,[Qno: PML_2174] >> ,,,,
,,,,,,, Monitor and Control Project Work,,,,,
,,,,,,, Perform Integrated Change Control,,,,,
,,,,,,, Direct and Manage Project Execution,,,,,
,,,,,,1, Develop Project Charter,,,,,
Radio,IM,0,1,SingleQuestion,Which one is the process responsible to do the work defined in the project management plan to achieve the project&rsquo;s objectives.,,,[Qno: PML_2408] >> ,,,,
,,,,,,,Define Scope,,,,,
,,,,,,1,Direct and Manage Project Execution,,,,,
,,,,,,,Perform Integrated Change Control,,,,,
,,,,,,,Monitor and Control Project Work,,,,,
Radio,PM,0,1,SingleQuestion,You are the project manager on a project where even after several round of discussion with contractor you do not know that how time and material it will take to complete the project. In this situation which type would be the most appropriate for this project?,,,[Qno: PML_137] >> ,,,,
,,,,,,,Fixed price (FP),,,,,
,,,,,,,Cost plus Incentive Fee (CPIF),,,,,
,,,,,,1,Time & Material (T&M),,,,,
,,,,,,,Cost plus Fixed Fee (CPFF),,,,,
Radio,PM,0,1,SingleQuestion,What is true about proposals?,,,[Qno: PML_139] >> ,,,,
,,,,,,1,They represent the mutual agreement on the structure of the contract and the requirements prior to the contract execution.,,,,,
,,,,,,,They must represent the entire and complete offer and cannot be verbally modified until contract negotiations begin.,,,,,
,,,,,,,"They include a description of the desired form of the response, the relevant procurement statement of work (SOW) and any required contractual provisions.",,,,,
,,,,,,,They always contain a separate section giving the price for the proposed solution.,,,,,
Radio,PM,0,1,SingleQuestion,Ravi is the project manager of a project which requires a specific skill for a part of the project. He has hired an independent contractor to perform the work. The contract specifies that charges are $95 per hour plus material. This is an example of:,,,[Qno: PML_154] >> ,,,,
,,,,,,,Unit-price plus material,,,,,
,,,,,,,Cost plus fixed fee,,,,,
,,,,,,1,Time and Material,,,,,
,,,,,,,Fixed price,,,,,
Radio,PM,0,1,SingleQuestion,FFP is an acronym for:,,,[Qno: PML_159] >> ,,,,
,,,,,,,Fixed-Price-Procurement,,,,,
,,,,,,1,Firm-Fixed-Price,,,,,
,,,,,,,Free-Float-Performance,,,,,
,,,,,,,Fixed-Fee-Procurement,,,,,
Radio,PM,0,1,SingleQuestion,You are requesting from a potential seller full and complete pricing together with all design details. Which procurement document do you expect to receive?,,,[Qno: PML_164] >> ,,,,
,,,,,,,Request for Proposal,,,,,
,,,,,,,Purchase Order,,,,,
,,,,,,,Delivery Specification,,,,,
,,,,,,1,Invitation for Bid,,,,,
Radio,PM,0,1,SingleQuestion,Lessons learned from the contracting process are often derived from which one of the following?,,,[Qno: PML_170] >> ,,,,
,,,,,,,The purchasing department,,,,,
,,,,,,,The performance audit,,,,,
,,,,,,1,The procurement audit,,,,,
,,,,,,,The wrap-up meeting,,,,,
Radio,PM,0,1,SingleQuestion,"You have engaged a sole source vendor to procure a critical product for your project that is needed for your project. The vendor submits a contract which is reviewed by your legal team. While most of the provisions are agreeable, there are several questionable provisions that are clearly illegal and unenforceable in the state where the contract will be signed. The vendor has informed you that they will not provide the product or sign the contract without those questionable provisions included. The procurement of this product is critical to the survivability of your business, and time is of the essence. The vendor thinks they have advantageous position and your organization have to comply in order to complete the project. Aside from the questionable provisions in the contract, everything else in the contract is acceptable. As the buyer, your best option moving forward is to:",,,"[Qno: PML_1539] >>  This is a somewhat tricky question and it must be read carefully. Answer A does not help you if time is of the essence - litigations and additional negotiations can take quite a long time. Answer C may or may not be possible and will also take considerable additional time. Answer D would probably work, legally, but may not support the idea of ‘protecting the relationship with the seller&rsquo;. However, it might become your ‘fallback&rsquo; option if B does not work. The best option, Answer B, is to point out the legal problems with the contract and appeal to the vendor&rsquo;s reason. Point out that if it comes down to legal wrangling or a court case, the illegality of the specific contract provisions will be exposed and deemed unenforceable in a court of law. (Most contracts will contain a phrase that states that if any provision of the contract is deemed unenforceable in a court of law, the remaining provisions are still in force.)",,,,
,,,,,,,Find a competing vendor that will provide an equivalent product ,,,,,
,,,,,,,Initiate a legal action against the vendor for attempting to break the law,,,,,
,,,,,,1," Point out that the questionable provisions are unenforceable in the state, and offer to sign the contract immediately if the provisions are removed or modified to be legal",,,,,
,,,,,,,Today you can sign the contract -  even if the questionable provisions are legally unenforceable,,,,,
Radio,PM,0,1,SingleQuestion,PMI suggests which of the following behaviors as part of contract negotiations?,,,[Qno: PML_1952] >> ,,,,
,,,,,,,Sniffing and smelling (olfactory),,,,,
,,,,,,,Touching and caressing (tactile),,,,,
,,,,,,1,"Probing, scratching, and small bites",,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,Advertising is a technique used in which of the following process:,,,[Qno: PML_1985] >> ,,,,
,,,,,,,Select Sellers,,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Contract Administration,,,,,
,,,,,,,Contract Closure,,,,,
Radio,PM,0,1,SingleQuestion,"You are working on a Railway Track construction project. As buyer you wants to provide a single source contract, but government (sponsor) tells you that the sole source contract would be better for the company. In this context, how do sole source contracts differ from single source contracts?",,,[Qno: PML_2138] >> ,,,,
,,,,,,1,"Single source contracts, a seller preferred seller. Sole source a seller because there are no other sellers for your required procurement item.",,,,,
,,,,,,,"Sole source contracts are forms of non-competitive procurements. Single source contracts are forms of competitive procurements,",,,,,
,,,,,,,Sole source contracts are forms of competitive procurements. Single source contracts are forms of non-competitive procurements.,,,,,
,,,,,,," Unlike sole source contracts, single source contracts help an organization to save time because they do not involve procurement process before bids or proposals are received.",,,,,
Radio,PM,0,1,SingleQuestion,"Ravi is a new project manager in ABC Company. He is ready to enter into a contract with a buyer for supply of bolts, but is unsure of the type of contract she should select. Which type of contract represents the highest risk to the seller?",,,[Qno: PML_2196] >> ,,,,
,,,,,,, Cost reimbursable plus incentive,,,,,
,,,,,,, Fixed price plus incentive,,,,,
,,,,,,, Cost- reimbursable,,,,,
,,,,,,1, Fixed- price,,,,,
Radio,PM,0,1,SingleQuestion,You are a project manager and now you are comparing proposals received from sellers. This action is performed in which process,,,[Qno: PML_2314] >> ,,,,
,,,,,,,Administer Procurements,,,,,
,,,,,,,Plan Procurements,,,,,
,,,,,,1,Conduct Procurements,,,,,
,,,,,,,Close Procurements,,,,,
Radio,PM,0,1,SingleQuestion,You are bound with your buyer by ,,,[Qno: PML_2319] >> ,,,,
,,,,,,,Responsibilities,,,,,
,,,,,,,WBS,,,,,
,,,,,,,Identification,,,,,
,,,,,,1,Contract,,,,,
Radio,PM,0,1,SingleQuestion,The purpose of a contract is to distribute a reasonable amount of ____________between the buyer and seller.,,,[Qno: PML_2403] >> ,,,,
,,,,,,,Responsibility,,,,,
,,,,,,,Reward,,,,,
,,,,,,1,Risk,,,,,
,,,,,,,Quality,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following is not an input to Perform Quality Control?,,,[Qno: PML_132] >> Scatter Diagram are tool & technique,,,,
,,,,,,1,Scatter diagram,,,,,
,,,,,,,Deliverables,,,,,
,,,,,,,Project management plan,,,,,
,,,,,,,Quality checklist,,,,,
Radio,QM,0,1,SingleQuestion,The concept of quality management based on a repeated plan-do-check-act cycle was first advocated by,,,[Qno: PML_146] >> ,,,,
,,,,,,,Kaoru Ishikawa,,,,,
,,,,,,,Joseph Juran,,,,,
,,,,,,,W. Edwards Deming,,,,,
,,,,,,1,Walter Stewarts,,,,,
Radio,QM,0,1,SingleQuestion,One of the fundamental tenets of quality management is:,,,[Qno: PML_166] >> ,,,,
,,,,,,1,"Quality is planned, designed, and build-in. It is not inspected in.",,,,,
,,,,,,,Quality is planned and inspected in.,,,,,
,,,,,,,Quality incurs cost and management must think before committing,,,,,
,,,,,,,Quality requires constant inspection.,,,,,
Radio,QM,0,1,SingleQuestion,Quality experts says that cost of Nonconformance defined as -----,,,[Qno: PML_169] >> ,,,,
,,,,,,1,Money spent during and after the project because of failures.,,,,,
,,,,,,,Money spent before the project starts to identify quality measurements.,,,,,
,,,,,,,Money spent during the project to avoid failures.,,,,,
,,,,,,,Money spent after the project is completed to correct failures.,,,,,
Radio,QM,0,1,SingleQuestion,A vertical bar chart showing how often a particular variable state occurred is called:,,,[Qno: PML_173] >> ,,,,
,,,,,,,Run chart,,,,,
,,,,,,,Scatter diagram,,,,,
,,,,,,,Statistical sampling,,,,,
,,,,,,1,Histogram,,,,,
Radio,QM,0,1,SingleQuestion,Where is the result node shown on a typical Ishikawa Fishbone diagram?,,,[Qno: PML_175] >> ,,,,
,,,,,,,Top,,,,,
,,,,,,1,Right hand side,,,,,
,,,,,,,Left hand side,,,,,
,,,,,,,Bottom,,,,,
Radio,QM,0,1,SingleQuestion,A Run chart is a useful tool in Quality Control process. It is used to show,,,"[Qno: PML_560] >> PMBOK(r) Guide 4th Edition, page 211.",,,,
,,,,,,,Behavior of data points against control criteria.,,,,,
,,,,,,,Behavior of data points against specifications.,,,,,
,,,,,,1,Patterns and trends in a row of data points.,,,,,
,,,,,,,The error margin of a sample versus a whole population.,,,,,
Radio,QM,0,1,SingleQuestion,What is the purpose of 5 step method?,,,"[Qno: PML_658] >> DMAIC (Define, Measure, Analyse, Improve, Control) is used in Six Sigma",,,,
,,,,,,,Identification of random causes,,,,,
,,,,,,,Identification of special causes,,,,,
,,,,,,,Identification of causes of conflicts,,,,,
,,,,,,1,Root cause analysis,,,,,
Radio,QM,0,1,SingleQuestion,In you project you are using control charts to identify outliers. An outlier is ---,,,[Qno: PML_667] >> Control charts are used to plot the data points and watch the variation from mean and know how much is within control limits.,,,,
,,,,,,,Typical result of a rare random cause which is difficult to replicate and to verify.,,,,,
,,,,,,,"Insignificant results like measurement errors, the causes of which should not be further investigated.",,,,,
,,,,,,,Measurements of inconsistent with a run of 7 results over or under a mean value.,,,,,
,,,,,,1,Measurements outside the bandwidth between an upper and lower control limit.,,,,,
Radio,QM,0,1,SingleQuestion,Process analysis is part of ---,,,[Qno: PML_956] >> Process Improvement Plan (PIP) also outlines the steps which need to done for process analysis. Apart from that PIP also suggest how to align the variance in any process with project and organizational objectives.,,,,
,,,,,,,Quality Improvement Plan,,,,,
,,,,,,,Quality Metrics,,,,,
,,,,,,,Performance Analysis,,,,,
,,,,,,1,Process Improvement Plan,,,,,
Radio,QM,0,1,SingleQuestion,Trend Analysis is performed using ______.,,,[Qno: PML_958] >> Trend Analysis are performed using run chart and this involves forecasting the future trend based on past performance.,,,,
,,,,,,1,Run Chart,,,,,
,,,,,,,Scatter Diagram,,,,,
,,,,,,,Pareto Chart,,,,,
,,,,,,,Control Charts,,,,,
Radio,QM,0,1,SingleQuestion,A Pareto diagram can be best described as:,,,[Qno: PML_959] >> Pareto diagram mainly helps the project management team to address maximum issues with minimum efforts,,,,
,,,,,,1,Histogram,,,,,
,,,,,,,Control Chart,,,,,
,,,,,,,Scatter Chart,,,,,
,,,,,,,Cause and Effect Diagram,,,,,
Radio,QM,0,1,SingleQuestion,The project team has collected a series of issues and ranked them by frequency for process improvement. What tool or technique is used to plot data in ranked order?,,,"[Qno: PML_1537] >> Pareto chart is used to plot the ranked data. PMBOK(r) Guide 4th Edition, p 210-211",,,,
,,,,,,, Ishikawa diagram,,,,,
,,,,,,1, Pareto chart ,,,,,
,,,,,,, Scatter diagram,,,,,
,,,,,,, Statistical sampling,,,,,
Radio,QM,0,1,SingleQuestion,"In your project, you are doing a structured review to determine whether product activities comply with organizational and project policies. This is conducted as part of (a) ________________, and is performed during (b) _____________ process.",,,[Qno: PML_2175] >> ,,,,
,,,,,,, (a) Quality audit (b) Quality Control,,,,,
,,,,,,, (a) Process analysis (b) Quality Assurance,,,,,
,,,,,,, (a) Process analysis (b) Quality Control,,,,,
,,,,,,1, (a) Quality audit (b) Quality Assurance,,,,,
Radio,QM,0,1,SingleQuestion,"You are involved in manufacturing bolt using a machines. The bolt diameter should have a diameter of 5.0 cms - allowable control limits are 4.95 cms to 5.05 cms. Measurements made after the end of the process for the bolt produced are: 4.96, 4.98, 5.01, 5.03, 5.02, 5.01,5.03,5.04, 5.02, 4.96, 4.98, 5.00.<BR>What is your conclusion about the process?",,,[Qno: PML_2198] >> 7 consecutive data points above 5.0 cm shows a run of seven. Therefore process is out of control. Option A is also correct answer but D is the best answer.,,,,
,,,,,,, Process should be further measured using a run chart,,,,,
,,,,,,, Process is in control and adjustments are not required,,,,,
,,,,,,, The tool needs to be changed or re-calibrated,,,,,
,,,,,,1, Process is out of control and needs to be investigated,,,,,
Radio,QM,0,1,SingleQuestion,Why should quality be planned and not inspected every time?,,,"[Qno: PML_2325] >> If you plan the quality it cost least, if you inspect it at every step cost is very high. This cost is called cost of quality.",,,,
,,,,,,,To improve quality with more cost,,,,,
,,,,,,1,To improve quality with less cost,,,,,
,,,,,,,To reduce quality with less cost,,,,,
,,,,,,,To reduce quality with more cost,,,,,
Radio,QM,0,1,SingleQuestion,"Comparing actual or planned project practices of your project to those of comparable projects to identify best practices, generating idea for improvement and providing a basis for measuring performance is called",,,[Qno: PML_2327] >> ,,,,
,,,,,,,Benefit/Cost analysis,,,,,
,,,,,,1,Benchmarking,,,,,
,,,,,,,Quality audits,,,,,
,,,,,,,Process Analysis,,,,,
Radio,QM,0,1,SingleQuestion,The line in the middle of a control chart is called:,,,[Qno: PML_2329] >> ,,,,
,,,,,,,Rule of seven,,,,,
,,,,,,1,Mean,,,,,
,,,,,,,Rule of five,,,,,
,,,,,,,Specification limit,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following tool is used in the quality plan?,,,[Qno: PML_2330] >> ,,,,
,,,,,,,Quality audits,,,,,
,,,,,,1,Cost of Quality,,,,,
,,,,,,,Histogram,,,,,
,,,,,,,Process Analysis,,,,,
Radio,QM,0,1,SingleQuestion,Ravi developed fish bone diagram to share with his manager. What is the person of this diagram,,,[Qno: PML_2331] >> ,,,,
,,,,,,,Are used to determine if the process are in control,,,,,
,,,,,,,Show trends in a process over time,,,,,
,,,,,,,Shows the pattern of relationship between two variables,,,,,
,,,,,,1,To depict the relationship between cause and effect of any issue OR defect,,,,,
Radio,QM,0,1,SingleQuestion,You heard that a friend who is project manager is using control chart. What is the purpose of control charts?,,,[Qno: PML_2332] >> ,,,,
,,,,,,,how various elements of a system are interrelated,,,,,
,,,,,,,show trends in a process over time,,,,,
,,,,,,,shows the pattern of a relationship between two variables,,,,,
,,,,,,1,"determine if the process is ""in control""",,,,,
Radio,QM,0,1,SingleQuestion,A data point in a control chart that requires investigation is called:,,,[Qno: PML_2334] >> ,,,,
,,,,,,,A quality fault,,,,,
,,,,,,,A rule of seven,,,,,
,,,,,,1,A special cause,,,,,
,,,,,,,A rule of five,,,,,
Radio,QM,0,1,SingleQuestion,Quality Audit is tool & technique of Perform Quality Assurance. The purpose this tool & technique is,,,[Qno: PML_2336] >> ,,,,
,,,,,,,To identify project quality for customer,,,,,
,,,,,,,Study organizational behavior,,,,,
,,,,,,,Prepare a report for the quality team,,,,,
,,,,,,1,To identify inefficient and ineffective policies,,,,,
Radio,QM,0,1,SingleQuestion,Cost benefit analysis is done in the which process:,,,[Qno: PML_2342] >> Cost benefit analysis is one of the 9 tools and techniques of Plan quality,,,,
,,,,,,1,Plan Quality,,,,,
,,,,,,,Perform Quality Assurance,,,,,
,,,,,,,Perform Quality Control,,,,,
,,,,,,,Quality observation,,,,,
Radio,QM,0,1,SingleQuestion,"Recently in your project audit, auditor told you to show him the Pareto Chart. What is the purpose of a Pareto Chart",,,[Qno: PML_2343] >> ,,,,
,,,,,,,Focus on root cause analysis,,,,,
,,,,,,,Determine how various factors are linked to potential problems,,,,,
,,,,,,,Determine whether or not process is stable and within set limits.,,,,,
,,,,,,1,Focus on critical issues to improve quality.,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following is NOT an example of Cost of Conformance?,,,[Qno: PML_2344] >> Rework is cost of non-conformance,,,,
,,,,,,1,Rework,,,,,
,,,,,,,Testing,,,,,
,,,,,,,Equipment,,,,,
,,,,,,,Training,,,,,
Radio,QM,0,1,SingleQuestion,3 Sigma is equal to ______ percentage of fall between two control limits.,,,"[Qno: PML_2345] >> 1 sigma = 68.26% , 2 sigma = 95.46% , 3 sigma = 99.73% , 6 sigma = 99.99%",,,,
,,,,,,,99.99%.,,,,,
,,,,,,1,99.73%.,,,,,
,,,,,,,95.46%.,,,,,
,,,,,,,68.26%.,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following is similar to control chart without displayed limits.,,,[Qno: PML_2348] >> ,,,,
,,,,,,,Pareto charts,,,,,
,,,,,,,Ishikawa diagrams,,,,,
,,,,,,1,Run charts,,,,,
,,,,,,,Histograms,,,,,
Radio,QM,0,1,SingleQuestion,Who should write the project quality policy?,,,[Qno: PML_2404] >> Project quality policy is driven from organization quality policy. But if there is no quality policy at organization level then project team should write one for the project.,,,,
,,,,,,,Customer,,,,,
,,,,,,,Management,,,,,
,,,,,,1,Project team,,,,,
,,,,,,,Accounting,,,,,
Radio,QM,0,1,SingleQuestion,"In your project, you want to identify which quality standards are relevant to your project, and determine how to satisfy them. For this, you will do:",,,[Qno: PML_2757] >> Plan Quality involves identifying which quality standards are relevant to the project and determining how to satisfy them.,,,,
,,,,,,,Perform Quality Assurance,,,,,
,,,,,,,Perform Quality Control,,,,,
,,,,,,,Perform Quality Management,,,,,
,,,,,,1,Plan Quality,,,,,
Radio,QM,0,1,SingleQuestion,You have collected information from the project management plan about the planned or expected results along with the information about the actual results and implemented change requests. This information is valuable input for Quality control process and should be included as part of:,,,"[Qno: PML_2758] >> Work performance information including technical performance measures, project deliverables completion status, and the implementation of required corrective actions are important inputs to QC. Information from the project management plan about the planned or expected results should be available along with information about the actual results and implemented change requests.",,,,
,,,,,,,Organizational Process Assets,,,,,
,,,,,,,Quality Management Plan,,,,,
,,,,,,,Quality Metrics,,,,,
,,,,,,1,Work Performance information,,,,,
Radio,QM,0,1,SingleQuestion,"In perform quality control process Organizational Process Assets are updated. Wherever checklists are used, the completed checklists should become part of the",,,"[Qno: PML_2759] >> Whenever checklists are used as in input Perform Quality Control Process, the completed checklists should become part of the records of the project.",,,,
,,,,,,,Project files,,,,,
,,,,,,,Project Quality Management plan,,,,,
