View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,,Stakeholders trust estimating team,,,,,
Radio,HM,0,1,SingleQuestion,Your project team is a unit of well-organized people. Team members are interdependent and are working smoothly and effectively through conflicts & issues. What stage of team development you team is in?,,,[Qno: PML_246] >> ,,,,
,,,,,,,Storming,,,,,
,,,,,,,Norming,,,,,
,,,,,,1,Performing,,,,,
,,,,,,,Adjourning,,,,,
Radio,CM,0,1,SingleQuestion,Which estimate is not part of 3 point estimate?,,,[Qno: PML_248] >> ,,,,
,,,,,,,Optimistic estimate,,,,,
,,,,,,,Most likely estimate,,,,,
,,,,,,,Pessimistic estimate,,,,,
,,,,,,1,Assumption estimate,,,,,
Radio,SM,0,1,SingleQuestion,The process of defining and documenting stakeholders&rsquo; needs to meet the project objectives is called?,,,[Qno: PML_249] >> PMBOK(r) Guide 4th Edition Page49,,,,
,,,,,,,Manage Stakeholder Expectations.,,,,,
,,,,,,,Create WBS.,,,,,
,,,,,,,Verify Scope.,,,,,
,,,,,,1,Collect Requirements.,,,,,
Radio,SM,0,1,SingleQuestion,The HR manager write you an email and in that he asks you to a change the calculation method of a field on screen. This is considered as what of the following?,,,[Qno: PML_257] >> 1 is not true. Because this is not routine activity that he does.,,,,
,,,,,,,An ongoing operational activity.,,,,,
,,,,,,,A scope definition.,,,,,
,,,,,,,A project initiation.,,,,,
,,,,,,1,A project change request.,,,,,
Radio,IM,0,1,SingleQuestion,"How do you call an applicable restriction or limitation, either internal or external to a project, which will affect the performance of the project or a process?",,,[Qno: PML_264] >> ,,,,
,,,,,,1,Constraint,,,,,
,,,,,,,Consequence,,,,,
,,,,,,,Assumption,,,,,
,,,,,,,Opportunity,,,,,
Radio,IM,0,1,SingleQuestion,The work performance information as an output of directing and managing project execution relates to the following except:,,,[Qno: PML_266] >> ,,,,
,,,,,,1,Risk response progress,,,,,
,,,,,,,Schedule progress,,,,,
,,,,,,,Cost incurred,,,,,
,,,,,,,Deliverable status,,,,,
Radio,SM,0,1,SingleQuestion,The Work Breakdown Structure is:,,,[Qno: PML_267] >> ,,,,
,,,,,,,a product oriented structure which shows the component elements necessary to produce the project deliverables.,,,,,
,,,,,,,an assignment oriented structure which shows which individuals are responsible for each of the project deliverables.,,,,,
,,,,,,,an activity oriented structure which shows which work components have been assigned to which organizational unit.,,,,,
,,,,,,1,a deliverable oriented structure that organizes and defines the total scope of the project.,,,,,
Radio,RM,0,1,SingleQuestion,A warranty is an example of risk __________.,,,[Qno: PML_271] >> ,,,,
,,,,,,,Acceptance,,,,,
,,,,,,,Avoidance,,,,,
,,,,,,1,Transference,,,,,
,,,,,,,Mitigation,,,,,
Radio,IM,0,1,SingleQuestion,"Often scope, schedule and cost baselines combined together into ….",,,[Qno: PML_272] >> ,,,,
,,,,,,,Earned value measurement baseline,,,,,
,,,,,,,Work performance baseline,,,,,
,,,,,,,Staff performance baseline,,,,,
,,,,,,1,Performance measurement baseline,,,,,
Radio,RM,0,1,SingleQuestion,You are managing a state-of-the-art technology and highly complex project and it tend to have more uncertainty. While performing qualitative risk analysis which input document would take care of this fact?,,,[Qno: PML_274] >> ,,,,
,,,,,,,Project management plan,,,,,
,,,,,,1,Project scope statement,,,,,
,,,,,,,Requirements documentation,,,,,
,,,,,,,Scope baseline,,,,,
Radio,RM,0,1,SingleQuestion,Which are the objectives of Project Risk Management?,,,[Qno: PML_275] >> ,,,,
,,,,,,1,To decrease the probability and impact of negative events in the project. To increase the probability and impact of positive events.,,,,,
,,,,,,,To remove all the risks,,,,,
,,,,,,,"To document the causes for the risk when occurring, and to document the risk response.",,,,,
,,,,,,,To identify the project risks and risk responses.,,,,,
Radio,SM,0,1,SingleQuestion,You collected feedback from a group of experts. But the responses are only available to the facilitator to maintain anonymity. Which technique are you using?,,,[Qno: PML_276] >> ,,,,
,,,,,,,Brainstorming,,,,,
,,,,,,,Idea/mind mapping,,,,,
,,,,,,,Affinity diagram,,,,,
,,,,,,1,The Delphi Technique,,,,,
Radio,SM,0,1,SingleQuestion,Which of the following is not included into product analysis?,,,[Qno: PML_278] >> Earn value tool-technique is part of Cost Control.,,,,
,,,,,,,System analysis,,,,,
,,,,,,1,Earned value technique,,,,,
,,,,,,,Product breakdown,,,,,
,,,,,,,Value engineering,,,,,
Radio,QM,0,1,SingleQuestion,The company-wide policy that mandates project quality is called ________.,,,[Qno: PML_280] >> ,,,,
,,,,,,,Quality control,,,,,
,,,,,,,ISO 9000,,,,,
,,,,,,1,Quality policy,,,,,
,,,,,,,Quality planning,,,,,
Radio,HM,0,1,SingleQuestion,Which of the following is not a format to describe the project organization and the positions?,,,[Qno: PML_282] >> ,,,,
,,,,,,,Hierarchical-type charts,,,,,
,,,,,,,Matrix-based charts,,,,,
,,,,,,,Text-oriented formats,,,,,
,,,,,,1,Networking-type charts,,,,,
Radio,SM,0,1,SingleQuestion,"The features and functions that characterize a product, service, or result are called?",,,[Qno: PML_283] >> PMBOK(r) Guide 4th Edition Page 103,,,,
,,,,,,,Project scope,,,,,
,,,,,,,Scope of deliverables,,,,,
,,,,,,1,Product scope,,,,,
,,,,,,,Product description,,,,,
Radio,QM,0,1,SingleQuestion,Quality Audits are,,,[Qno: PML_285] >> ,,,,
,,,,,,,"not required, if you have experienced and skill people on project",,,,,
,,,,,,,"not required, if you do not find any defect in project&rsquo;s product since last 6 month.",,,,,
,,,,,,1,necessary for validation that the quality policy is being followed and adhered to.,,,,,
,,,,,,,expensive and therefore cost benefit analysis must be done for do / no-do decision.,,,,,
Radio,RM,0,1,SingleQuestion,"A PMI-RMP (Risk management professional) told you that high level approach to address an individual risk or overall project risk, broken down into a set of risk actions is called _____?",,,[Qno: PML_292] >> ,,,,
,,,,,,,Risk Management Plan,,,,,
,,,,,,,Risk category,,,,,
,,,,,,,Risk register,,,,,
,,,,,,1,Risk Response Strategy,,,,,
Radio,QM,0,1,SingleQuestion,An Ishikawa or fishbone diagram is also known as a,,,[Qno: PML_294] >> ,,,,
,,,,,,,Process flow diagram,,,,,
,,,,,,,Workflow diagram,,,,,
,,,,,,1,Cause-and-effect diagram,,,,,
,,,,,,,Input/output diagram,,,,,
Radio,SM,0,1,SingleQuestion,Grouping of project elements that organizes and defines the total scope of the project is called WBS. WBS can be -----,,,[Qno: PML_297] >> ,,,,
,,,,,,,material - oriented,,,,,
,,,,,,,schedule -oriented,,,,,
,,,,,,,budget - oriented,,,,,
,,,,,,1,deliverable - oriented,,,,,
Radio,RM,0,1,SingleQuestion,A team member is arguing with you that we are wasting so much of project time in planning things which we are not sure to perform. And you explain to him that,,,[Qno: PML_300] >> ,,,,
,,,,,,,"Project risk can happen at any moment, we should plan for them",,,,,
,,,,,,,You should do what your project manager is saying.,,,,,
,,,,,,,Project risk happens throughout the project execution. We cannot take chance.,,,,,
,,,,,,1,"Project risk is uncertain, no one can predict when the event will happen but we should plan about them",,,,,
Radio,RM,0,1,SingleQuestion,You customer requested you to join a meeting next week. In this meeting he needs your help in developing a structure that ensures a comprehensive process of systematically identifying risks to a consistent level of detail and contributes to the effectiveness and quality of the Identify Risk process. What is your expected output from this session?,,,[Qno: PML_307] >> ,,,,
,,,,,,,The risk tracking procedure.,,,,,
,,,,,,,The probability and impact matrix.,,,,,
,,,,,,,The methodology for risk reporting formats.,,,,,
,,,,,,1,The risk breakdown structure.,,,,,
Radio,HM,0,1,SingleQuestion,A heuristic is a _________________.,,,"[Qno: PML_309] >> Encouraging a person to learn, discover, understand, or solve problems on his or her own, as by experimenting, evaluating possible answers or solutions, or by trial and error: a heuristic teaching method. ",,,,
,,,,,,1,A regulation internal to an organization.,,,,,
,,,,,,,Rule of thumb.,,,,,
,,,,,,,A regulation external to an organization.,,,,,
,,,,,,,A recommended method of implementing an activity.,,,,,
Radio,COM,0,1,SingleQuestion,You are working on a government project where various departments are stakeholders. One of your responsibility is to identify that how stakeholders are likely to react in various situation. Based on this you need to develop strategy to gain their support. What tool you would use for this?,,,[Qno: PML_312] >> ,,,,
,,,,,,1,Stakeholder analysis,,,,,
,,,,,,,Stakeholder communication,,,,,
,,,,,,,Stakeholder performance chart,,,,,
,,,,,,,Stakeholder risk definition,,,,,
Radio,RM,0,1,SingleQuestion,On your project you identified that there are some possible risk attrition possible therefore you have kept extra resource on your project. This money you utilized from which reserve?,,,[Qno: PML_313] >> Contingency reserve is used to manage known unknown risk. Human Resource attribution is known unknown.,,,,
,,,,,,1,Contingency reserves,,,,,
,,,,,,,Risk management reserves,,,,,
,,,,,,,Management reserves,,,,,
,,,,,,,Project reserves,,,,,
Radio,QM,0,1,SingleQuestion,"In quality terms: training, documenting processes, equipment, and time to do it right is known as which of the following?",,,[Qno: PML_314] >> ,,,,
,,,,,,,Appraisal costs,,,,,
,,,,,,,Internal failure costs,,,,,
,,,,,,,Cost of non-conformance,,,,,
,,,,,,1,Prevention costs,,,,,
Radio,SM,0,1,SingleQuestion,Brainstorming and lateral thinking are -----,,,[Qno: PML_315] >> ,,,,
,,,,,,,Organizational process assets that are used to help develop the project management plan.,,,,,
,,,,,,,"Alternatives identification technique, which is a tool and technique of the estimate activity duration process.",,,,,
,,,,,,,Expert judgment tool used to develop the project scope statement.,,,,,
,,,,,,1,"Alternatives identification technique, which is a tool and technique of the define scope process.",,,,,
Radio,SM,0,1,SingleQuestion,Project scope completion is measured against …,,,"[Qno: PML_316] >> RTM is used to trace requirement, not for checking scope completion. Product and project scope both are important.",,,,
,,,,,,,Product requirements.,,,,,
,,,,,,,Quality management plan.,,,,,
,,,,,,,Requirements traceability matrix.,,,,,
,,,,,,1,Project management plan.,,,,,
Radio,QM,0,1,SingleQuestion,Quality policy statement-----,,,[Qno: PML_318] >> ,,,,
,,,,,,1,Promotes consistency throughout the organization and across projects.,,,,,
,,,,,,,States what not to be done not why,,,,,
,,,,,,,Determines how stakeholders view the quality in organization,,,,,
,,,,,,,Provides provisions for changing the policy only on a yearly basis.,,,,,
Radio,RM,0,1,SingleQuestion,Management reserves are a which of the following?,,,[Qno: PML_320] >> ,,,,
,,,,,,,"For doing big parties, it is applicable only for big projects.",,,,,
,,,,,,,Separate money set aside to cover known unknowns.,,,,,
,,,,,,,Separate budget to cover cost of schedule overrun,,,,,
,,,,,,1,Separate budget account set aside to cover unknowns.,,,,,
Radio,QM,0,1,SingleQuestion,The process of auditing the quality requirements and the results from quality control measurements to ensure appropriate quality standards and operational definitions are used is called?,,,"[Qno: PML_329] >> PMBoK, p-57",,,,
,,,,,,1,Perform Quality Assurance,,,,,
,,,,,,,Analyze Quality Results,,,,,
,,,,,,,Perform Quality Audits,,,,,
,,,,,,,Perform Quality Control,,,,,
Radio,COM,0,1,SingleQuestion,The first meeting of the project when you address all stakeholders and outline about how everyone will communicate as the project progress is called ….,,,[Qno: PML_331] >> ,,,,
,,,,,,,Status meeting,,,,,
,,,,,,,Steering Committee Meeting,,,,,
,,,,,,,Stakeholder identification meeting,,,,,
,,,,,,1,Kick-off meeting,,,,,
Radio,RM,0,1,SingleQuestion,Tracking of risk activities is important for a project. Because it helps in,,,[Qno: PML_333] >> ,,,,
,,,,,,,Managing Current Project,,,,,
,,,,,,,Managing Future Projects,,,,,
,,,,,,,Redefining Risk Managing Strategy,,,,,
,,,,,,1,All of the above,,,,,
Radio,SM,0,1,SingleQuestion,"A baseline which contains the user acceptance criteria, work packages, and a dictionary. Which baseline is this?",,,[Qno: PML_334] >> ,,,,
,,,,,,,Schedule baseline,,,,,
,,,,,,,Project baseline,,,,,
,,,,,,,Cost baseline,,,,,
,,,,,,1,Scope baseline,,,,,
Radio,HM,0,1,SingleQuestion,Which of the following conflict resolution heads to a win-win outcome?,,,[Qno: PML_336] >> ,,,,
,,,,,,,Smoothing,,,,,
,,,,,,,Compromising,,,,,
,,,,,,,Give & Take,,,,,
,,,,,,1,Confronting,,,,,
Radio,RM,0,1,SingleQuestion,Assumptions analysis in Project Risk Management?,,,[Qno: PML_337] >> ,,,,
,,,,,,1,Part of risk identification and it explores the validity of assumptions as they apply to the project.,,,,,
,,,,,,,Defines the assumptions for the project.,,,,,
,,,,,,,Identifies the weaknesses and strength of the performing organization.,,,,,
,,,,,,,Identifies the pre-requisites for risk identification.,,,,,
Radio,HM,0,1,SingleQuestion,"You have promised your team a week training on leadership by internationally recognized leadership trainer, if they complete the project ahead of schedule. This is an example of which of the following?",,,[Qno: PML_338] >> Expectancy theory of Victor Vroom says level of efforts results in desired outcome.,,,,
,,,,,,,Contingency theory,,,,,
,,,,,,1,Expectancy theory,,,,,
,,,,,,,Maslow&rsquo;s theory,,,,,
,,,,,,,Achievement theory,,,,,
Radio,RM,0,1,SingleQuestion,Which of the following generally involves risks?,,,[Qno: PML_344] >> Assumption leads to injection of risk in project. Others will help in eliminating risk.,,,,
,,,,,,1,Assumptions,,,,,
,,,,,,,Scope definition,,,,,
,,,,,,,Requirements definition,,,,,
,,,,,,,Organizational structure,,,,,
Radio,COM,0,1,SingleQuestion,"Who is responsible on your project to decide about what communication method need to be used, how and when?",,,[Qno: PML_346] >> ,,,,
,,,,,,,Project Team,,,,,
,,,,,,,Executing Sponsor,,,,,
,,,,,,1,Project Manager,,,,,
,,,,,,,PMO,,,,,
Radio,RM,0,1,SingleQuestion,In your IT project you have taken insurance for your development site. This is example of ,,,[Qno: PML_348] >> ,,,,
,,,,,,,Mitigation of risk,,,,,
,,,,,,,Avoidance of risk,,,,,
,,,,,,1,Transference of risk,,,,,
,,,,,,,Acceptance of risk,,,,,
Radio,IM,0,1,SingleQuestion,Direct and Manage Project Execution also requires implementation of approved changes. There are few changes which are related to documented direction to perform an activity that can reduce the probability of negative consequences associated with the project risk.  What do you call these kind of change requests?,,,[Qno: PML_351] >> ,,,,
,,,,,,1,Preventive action,,,,,
,,,,,,,Corrective action,,,,,
,,,,,,,Defect repair,,,,,
,,,,,,,Modifications,,,,,
Radio,QM,0,1,SingleQuestion,Project Quality Management knowledge area takes care of?,,,[Qno: PML_369] >> ,,,,
,,,,,,1,The project and the product.,,,,,
,,,,,,,The project management.,,,,,
,,,,,,,The product design.,,,,,
,,,,,,,The project manager and the project team.,,,,,
Radio,IM,0,1,SingleQuestion,A project charter is made and signed by project sponsor. It has name of the project managers and …,,,[Qno: PML_371] >> ,,,,
,,,,,,,name of the team members who will join the project with their responsibilities.,,,,,
,,,,,,,Name of the people where he can talk and where he not.,,,,,
,,,,,,,The compensation and bonus for managing the project.,,,,,
,,,,,,1,Responsibility and authority of the project manager.,,,,,
Radio,HM,0,1,SingleQuestion,"You want to learn about the way in which people, teams, and organizational units behave. In which of the following is this informational available?",,,[Qno: PML_374] >> ,,,,
,,,,,,,Organizational Chart,,,,,
,,,,,,,Organizational Model,,,,,
,,,,,,,Organizational Roles,,,,,
,,,,,,1,Organizational Theory,,,,,
Radio,COM,0,1,SingleQuestion,Video conferencing tool  where CEO can address the project team and address only selected queries. This is an example of ,,,[Qno: PML_378] >> ,,,,
,,,,,,,Push communication,,,,,
,,,,,,,Pull communication,,,,,
,,,,,,,Forward/backward communication,,,,,
,,,,,,1,Interactive communication,,,,,
Radio,HM,0,1,SingleQuestion,"As a project manager you travelled a country about which you do not much. You started working on the project in foreign land but within few days you started thinking that local people, who are your stakeholder and project team members they consider you foreigner because you do not understand their value system, culture, basic ethics etc. Due to this it became very difficult for you  manage the project. What could you have done to avoid this kind of problem?",,,[Qno: PML_381] >> ,,,,
,,,,,,,Hired a local language translator with you to talk in local language,,,,,
,,,,,,,Only local person should have been assigned as project manager for these kind of projects.,,,,,
,,,,,,,"Nothing can be done, in the international project it is bound to happen",,,,,
,,,,,,1,Get the training on local custom and laws of that country before taking this assignment in hand.,,,,,
Radio,SM,0,1,SingleQuestion,In a meeting with stakeholders you are verifying that all items currently in the scope are really necessary or if functions could be provided at a lower cost without degrading performance or quality of the deliverables. Which product analysis are you using?,,,[Qno: PML_384] >> ,,,,
,,,,,,,Value engineering,,,,,
,,,,,,,Function analysis,,,,,
,,,,,,,Benefit/cost analysis,,,,,
,,,,,,1,Value analysis,,,,,
Radio,IM,0,1,SingleQuestion,You are working on a project where you have completed all the project work and about the deliver the product to customer. You finished all work under 20 % budget and 15 % less time. During final customer acceptance customer has raised several change requests and threat that if you do not implement all the change request then we will not accept the product and go to the court. What shall you do in this situation?,,,[Qno: PML_386] >> ,,,,
,,,,,,,Insist that you have completed the project according to the product specifications.,,,,,
,,,,,,1,"Obtain the requested changes and estimate the cost. If the cost of the changes is within the original budget, just do the extra and issue the final invoice for the amount as specified in the contract.",,,,,
,,,,,,,"Customer cannot do anything, you have completed the work as per his requirement. Just go ahead and raise invoice.",,,,,
,,,,,,,Tell the customer to file a formal change request to be passed through the formal change control procedure.,,,,,
Radio,SM,0,1,SingleQuestion,Which of the following best describes the difference between project deliverables and project requirements?,,,[Qno: PML_395] >> ,,,,
,,,,,,,Deliverables are specific items that must be produced to consider the project or project phase complete. A phase can have one deliverable and many requirements.,,,,,
,,,,,,,Requirements are measurable items that must be produced to consider the project or project phase complete. A phase can have multiple deliverable and many requirements.,,,,,
,,,,,,,"Requirements are measurable items that must be produced to consider the project or project phase complete. Deliverables are the specifications of the product, services or result need to be delivered.",,,,,
,,,,,,1,Deliverables are specific items that must be produced to consider the project or project phase complete. Requirements are the specifications of the deliverables used to tell you if the deliverables were produced successfully.,,,,,
Radio,COM,0,1,SingleQuestion,You published recent project report on your project portal. This information can be used by stakeholder at their own pace. This is an example of -----,,,[Qno: PML_407] >> ,,,,
,,,,,,,Interactive communication,,,,,
,,,,,,,Information gathering,,,,,
,,,,,,,Pull communication,,,,,
,,,,,,1,Push communication,,,,,
Radio,PM,0,1,SingleQuestion,"There are some constructive changes in your project, what are possible consequences of this?",,,[Qno: PML_420] >> PMBOK(r) Guide 4th Edition Page 339,,,,
,,,,,,,They might have been requested by the sponsor but not considered important by the project manager and can be an issue while getting payment from sponsor,,,,,
,,,,,,,They might be a result of a senior technical review and can stop the project if something serious was found.,,,,,
,,,,,,,They might be a proposed by the project team and can lead to issues with the stakeholders.,,,,,
,,,,,,1,They might be disputed by any one party and can lead to claims against the other.,,,,,
Radio,HM,0,1,SingleQuestion,"In the human resource plan the right to apply project resources, to make decisions and to sign approval is called …",,,[Qno: PML_426] >> ,,,,
,,,,,,,Competency,,,,,
,,,,,,,Role,,,,,
,,,,,,1,Authority,,,,,
,,,,,,,Responsibility,,,,,
Radio,FW,0,1,SingleQuestion,You are assigned as project manager to a new project. To help yourself to understand the environment quickly you will asked for which information?,,,[Qno: PML_433] >> ,,,,
,,,,,,,Industry standards,,,,,
,,,,,,1,Historical information,,,,,
,,,,,,,Government regulations,,,,,
,,,,,,,Organization structure,,,,,
Radio,IM,0,1,SingleQuestion,What is the difference between a project baseline and a project plan?,,,[Qno: PML_437] >> ,,,,
,,,,,,,"Baselines change only at milestones, project plans change as required.",,,,,
,,,,,,,Baselines and project plans do not change. There are no differences.,,,,,
,,,,,,1,"Baselines are control tools, project plans are execution tools.",,,,,
,,,,,,,"Baselines are snapshots of the project plan, project plans change as required.",,,,,
Radio,PM,0,1,SingleQuestion,You are working on a construction project and you know that same quality and grade of material can be available from many vendors. What would you include in the procurement package to ensure that offers from vendor are comparable?,,,[Qno: PML_465] >> ,,,,
,,,,,,,"The approved project scope statement, the WBS which should be broken down to Work Package level and the WBS dictionary",,,,,
,,,,,,,A statement of work describing the needs of the project in sufficient detail to enable vendors to make suitable proposals,,,,,
,,,,,,1,A statement of work specifying attributes and metrics of the requested deliverables in detail to allow vendors submission of bids,,,,,
,,,,,,,The risk management plan and the reports from those risk management reviews which have been made so far,,,,,
Radio,QM,0,1,SingleQuestion,A project management team is evaluating the causes that might contribute to unsatisfactory performance and quality. Which of the following statements is not true?,,,[Qno: PML_469] >> Special causes are difficult to identify compare to common causes.,,,,
,,,,,,,"Normal process variation is attributable to random causes and sometimes also called ""white noise"".",,,,,
,,,,,,,Special causes are unusual events which are difficult to foresee and mostly produce outliers.,,,,,
,,,,,,,A process can be optimized to limit the bandwidth of variations due to random causes.,,,,,
,,,,,,1,Special causes are easier to predict and handle than random causes (also called common causes).,,,,,
Radio,HM,0,1,SingleQuestion,What does the acronym RACI commonly stand for in project management?,,,[Qno: PML_487] >> ,,,,
,,,,,,,"Remote, Attached, Connected, Integrated",,,,,
,,,,,,,Risk Analysis and Caution Initiative,,,,,
,,,,,,1,"Responsible, Accountable, Consult, Inform",,,,,
,,,,,,,Randomly Accessible Cashflow Information,,,,,
Radio,HM,0,1,SingleQuestion,Which of the following is generally not regarded to be a motivator according to Frederick Herzberg?,,,"[Qno: PML_495] >> As per Frederick Herzberg, working conditions and interpersonal relations and hygiene factors",,,,
,,,,,,,Responsibility for enlarged task,,,,,
,,,,,,,Interest in the task,,,,,
,,,,,,1,Working conditions and interpersonal relations,,,,,
,,,,,,,Recognition for achievement,,,,,
Radio,HM,0,1,SingleQuestion,"In modern business environment, a project manager need to be",,,[Qno: PML_496] >> ,,,,
,,,,,,1,Team players and facilitators instead of bossy or hero,,,,,
,,,,,,,Experience in tricking business partners,,,,,
,,,,,,,Strict standing in negotiating,,,,,
,,,,,,,Strongly linked to local traditions,,,,,
Radio,PM,0,1,SingleQuestion,Which is an appropriate order in most project situations for the development of scope-related documents?,,,[Qno: PML_507] >> ,,,,
,,,,,,,Work breakdown structure >> Scope statement >> Project charter >> CSOW (Contractual SOW) >> Contractual WBS,,,,,
,,,,,,,Feasibility study >> Contract >> Contractual WBS >> SOW descriptions >> PID (Project initiation document).,,,,,
,,,,,,1,Project SOW (Statement of work) >> Project charter >> Project scope management plan >> Project scope statement >> WBS  dictionary.,,,,,
,,,,,,,BOM (Bill of materials) >> CAP (Control account plan) >> Project charter >> Change management plan >> Scope baseline.,,,,,
Radio,TM,0,1,SingleQuestion,Network templates which contain only portions of a network are often referred to as,,,[Qno: PML_514] >> ,,,,
,,,,,,,Subprojects,,,,,
,,,,,,,Project Schedule,,,,,
,,,,,,1,Subnetworks,,,,,
,,,,,,,WBS items,,,,,
Radio,HM,0,1,SingleQuestion,Today is your second day on the project as project manager and you found that there is strong disagreement between functional consultant and technical consultant on a certain topic. What do you think about conflicts?,,,"[Qno: PML_517] >> PMBOK(r) Guide 4th Edition, page 239, 2nd paragraph.",,,,
,,,,,,,Conflicts distract the team and disrupt the work rhythm. You should always smooth them when they surface.,,,,,
,,,,,,,You should use your coercive power to quickly resolve conflicts and then focus on goal achievement.,,,,,
,,,,,,,Conflict is bad and you should ask parties that they should withdraw it as soon as possible.,,,,,
,,,,,,1,"Conflict is good, it gives opportunities to understand each other&rsquo;s point of view. Conflict should be addressed early and usually in private, using a direct, confrontation approach.",,,,,
Radio,FW,0,1,SingleQuestion,"Four constraints of a project are time, cost, scope and risk. What is the fifth constraint?",,,[Qno: PML_519] >> Resource is related to skill required to complete the work.,,,,
,,,,,,,Money,,,,,
,,,,,,1,Resource,,,,,
,,,,,,,Infrastructure,,,,,
,,,,,,,Capability,,,,,
Radio,IM,0,1,SingleQuestion,A PMP certified project manager told you that you must document the lesson learned on the project ,,,"[Qno: PML_526] >> PMBOK(r) Guide 4th Edition, page 214.",,,,
,,,,,,,At the end of the project during closing.,,,,,
,,,,,,,After the end of the project at a project post-mortem meeting.,,,,,
,,,,,,,Lessons learned can be organized when there is time available.,,,,,
,,,,,,1,During the project lifecycle and at the end.,,,,,
Radio,COM,0,1,SingleQuestion,How does a project management team stay in touch with the work and the attitudes of project team members,,,"[Qno: PML_531] >> PMBOK(r) Guide 4th Edition, page 238.",,,,
,,,,,,1,By observation and communication,,,,,
,,,,,,,By continuous training & motivation,,,,,
,,,,,,,By hiring soft skill expert in project team,,,,,
,,,,,,,Use functional manager to communicate with team members,,,,,
Radio,HM,0,1,SingleQuestion,What should managers consider before conducting a performance-evaluation interview with a project team member? ,,,"[Qno: PML_537] >> PMBOK(r) Guide 4th Edition, page 417; Diane Arthur, Successful Interviewing, page 154, ",,,,
,,,,,,,How to avoid those points which are related to team member&rsquo;s low performance. Because it will lead to conflict,,,,,
,,,,,,1,Has the employee been provided with sufficient instructions and work tools?,,,,,
,,,,,,,How can discussion of the manager&rsquo;s leadership style be avoided?,,,,,
,,,,,,,How can dispute related to unsatisfactory performance be avoided?,,,,,
Radio,FW,0,1,SingleQuestion,"In project initiating process group, which statement describes best handling of the assumptions",,,"[Qno: PML_538] >> PMBOK(r) Guide 4th Edition, pages 77 and 78 (outputs of process Develop project charter).",,,,
,,,,,,,"It is the responsibility of the presales person, so don&rsquo;t bother about it",,,,,
,,,,,,,Managing and organizing assumptions means avoiding risks right from the start of the project.,,,,,
,,,,,,1,"Organizational, environmental and external assumptions should be addressed in the project charter.",,,,,
,,,,,,,Assumptions are sign for risk which will come when project will be executed. So you can wait till risk planning phase start.,,,,,
Radio,COM,0,1,SingleQuestion,You have been assigned a project manager for an information security project. This project will help the organization is big way but since the beginning your are facing huge resistance from the people because their way of working will change once this project is complete. What shall you do?,,,"[Qno: PML_543] >> PMBOK(r) Guide 4th Edition, pages 215 and 233 (9.2.3.4).",,,,
,,,,,,,Develop a Responsibility assignment matrix (RAM) based on RACI and inform people about this.,,,,,
,,,,,,,Develop an organization diagram which does not allow and encourage any unofficial discussion which can be fatal for project.,,,,,
,,,,,,,"Do not talk to these stakeholders too much at this time, instead create Faits accomplis, which will later force the stakeholders to support the project due to a lack of alternatives for them.",,,,,
,,,,,,1,"Schedule a meeting with these stakeholders to present the project, discuss and establish ground rules, ensure their involvement and identify initial personal and organizational issues.",,,,,
Radio,TM,0,1,SingleQuestion,What is typical for Critical chain project management?,,,"[Qno: PML_546] >> PMBOK(r) Guide 4th Edition, page 155.",,,,
,,,,,,,Management of total floats and free floats,,,,,
,,,,,,1,Management of buffers,,,,,
,,,,,,,Management of leads and lags,,,,,
,,,,,,,Management of resource over-allocations,,,,,
Radio,HM,0,1,SingleQuestion,After estimate activity resources process you are looking for people who can be assigned to identified activities. But you noticed that your team members do not have desired skills. What would you do now?,,,"[Qno: PML_564] >> PMBOK(r) Guide 4th Edition, page 225 (?Training needs?).",,,,
,,,,,,,Reduce level of effort,,,,,
,,,,,,,Plan quality audits,,,,,
,,,,,,,Plan quality inspections,,,,,
,,,,,,1,Develop a training plan,,,,,
Radio,TM,0,1,SingleQuestion,Crashing involves,,,"[Qno: PML_579] >> PMBOK(r) Guide 4th Edition, page 431.",,,,
,,,,,,,Overlapping activities which were originally planned to be done in sequence.,,,,,
,,,,,,,Reducing the number of features of the product in order to reduce development work.,,,,,
,,,,,,1,Reallocating existing resources or assigning additional resources to the project.,,,,,
,,,,,,,Reducing the duration estimates for activities to increase the pressure applied to the staff.,,,,,
Radio,FW,0,1,SingleQuestion,"In the context of progressive elaboration of project scope, which statement is not appropriate",,,"[Qno: PML_618] >> PMBOK(r) Guide 4th Edition, page 7.",,,,
,,,,,,,It is a characteristic of projects that accompanies the concepts of temporary and unique.,,,,,
,,,,,,,It means developing in steps. It not should be confused with scope creep.,,,,,
,,,,,,1,"It signals a weak spot in the scope definition process, caused by incomplete contracts and specifications.",,,,,
,,,,,,,"If managed properly, it integrates elaboration of project and deliverable specifications.",,,,,
Radio,FW,0,1,SingleQuestion,When identifying the basis of the business need for a project all of the following can be considered except,,,[Qno: PML_621] >> Regular plant maintenance is operational activity.,,,,
,,,,,,1,Regular plant maintenance.,,,,,
,,,,,,,Market demands.,,,,,
,,,,,,,Technological advances.,,,,,
,,,,,,,Legal requirements.,,,,,
Radio,TM,0,1,SingleQuestion,You are defining activities. Which of the following is not a result of this process?,,,"[Qno: PML_631] >> PMBOK(r) Guide 4th Edition, page 133.",,,,
,,,,,,,Activity list,,,,,
,,,,,,,Activity attributes,,,,,
,,,,,,,Milestone list,,,,,
