View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,,17,,,,,
,,,,,,,45,,,,,
Radio,SM,0,1,SingleQuestion,"Amit is the manager of a software project. His client has agreed on a Project Scope Statement at the beginning of the project, but whenever the client verifies deliverables, he comes up with features that he would like to add into the product. Amit is working with the client to find what requirements were missed in the planning stages of the project and how to plan better in the future. This is an example of ",,,[Qno: PML_1295] >> The project&rsquo;s scope is changing every time the client is asked to verify the product—that&rsquo;s scope creep.,,,,
,,,,,,,Gold plating on scope,,,,,
,,,,,,1,Scope creep,,,,,
,,,,,,,Alternatives analysis,,,,,
,,,,,,,Identifying variance,,,,,
Radio,IM,0,1,SingleQuestion,Which of the following BEST describes when you perform the Monitor and Control Project Work process?,,,"[Qno: PML_1308] >>  One of the most important things that you do as a project manager is to constantly monitor the project for changes, and take the appropriate action whenever you make a change. But changes don&rsquo;t happen on any sort of schedule—if they did, it would make project management a whole lot easier! That means you need to continuously monitor your project to figure out whether or not its plans and scope need to change.",,,,
,,,,,,,As soon as any deliverable is ready,,,,,
,,,,,,,At scheduled milestones or predefined intervals during the project,,,,,
,,,,,,1,Continuously throughout the project,,,,,
,,,,,,,At the end of every project phase,,,,,
Radio,IM,0,1,SingleQuestion,Which of the following is NOT an output of Monitor & Control Project Work?,,,"[Qno: PML_1309] >> Change Requests, Project Management Plan Updates, Project Docs Updates are output of Monitor & Control Project Work",,,,
,,,,,,1,Change request status updates,,,,,
,,,,,,,Change requests,,,,,
,,,,,,,Project management plan updates,,,,,
,,,,,,,Project document updates,,,,,
Radio,IM,0,1,SingleQuestion,Change request has been approved by change control board now these will be implemented in which process?,,,"[Qno: PML_1321] >> Changes are identified in Monitor and Control Project Work process; they are approved in Perform Integrated Change Control, and implemented in Direct and Manage Project Execution. ",,,,
,,,,,,,Monitor and Control Project Work,,,,,
,,,,,,,Perform Integrated Change Control,,,,,
,,,,,,1,Direct and Manage Project Execution,,,,,
,,,,,,,Develop Project Management Plan,,,,,
Radio,SM,0,1,SingleQuestion,Who creates the scope baseline?,,,[Qno: PML_1347] >> Stakeholders can give input but scope baseline should be created by Project Team.,,,,
,,,,,,, The project manager ,,,,,
,,,,,,1, The project team,,,,,
,,,,,,, All the stakeholders,,,,,
,,,,,,, Senior management,,,,,
Radio,QM,0,1,SingleQuestion,You received an audit report from your quality audit team. This report has identified that few critical process are out of control. After this you call your project team to discuss the course of action. What describe the situation best,,,"[Qno: PML_1348] >> Out-of-control situations are identified as a part of Perform Quality Assurance, and change request goes as an corrective action input to Quality Control process. PMBOK(r) Guide 4th Edition, p. 206",,,,
,,,,,,,You would be performing quality assurance actions,,,,,
,,,,,,,Perform quality control and revalidate the out of control process,,,,,
,,,,,,,"You are performing quality assurance activities, analyzing cause of variation and identifying change requests required",,,,,
,,,,,,1,"You would be performing quality control activities, analyzing cause of variation and identifying change requests required",,,,,
Radio,HM,0,1,SingleQuestion,"You are negotiating contract terms with a potential buyer of your services. While one of the members of the negotiating team on the buyer&rsquo;s side has been very helpful in establishing reasonable terms, the buyer&rsquo;s negotiating partner has challenged every point put forth in the meeting by your team, stating you are ‘brain damaged&rsquo;. At one point, this partner even verbally abuses the other negotiator on his team! This negotiation tactic is best known as:",,,"[Qno: PML_1355] >> Another Example: A husband and wife go out to buy laptop. He acts in an aggressive and dominant way, complaining about the price and the sales person&rsquo;s condescending manner. She takes the sales person aside and apologizes for her husband and whispers a price at which she thinks he will buy.",,,,
,,,,,,, Direct attack,,,,,
,,,,,,1, Good guy/bad guy,,,,,
,,,,,,, Unreasonable ,,,,,
,,,,,,, Escalating demand,,,,,
Radio,HM,0,1,SingleQuestion,What are the five phases of the Tuckman model in order?,,,"[Qno: PML_1374] >>  This defines the correct sequence: forming, storming, Norming, performing, adjourning. PMBOK(r) Guide 4th Edition, p. 233",,,,
,,,,,,,"Storming, forming, performing, Norming, adjourning",,,,,
,,,,,,,"Forming, performing, storming, adjourning, forming ",,,,,
,,,,,,,"Performing, Norming, forming, adjourning, storming",,,,,
,,,,,,1,"Forming, storming, Norming, performing, adjourning",,,,,
Radio,QM,0,1,SingleQuestion,To know about the stability of a process you use statistical process control chart with UCL & LCL. What is standard UCL/LCL limit in the control chart.?,,,"[Qno: PML_1379] >>  The SPC chart sets upper and lower control limits at +/- 3 sigma. PMBOK(r) Guide 4th Edition, p. 196",,,,
,,,,,,1, +/- 3 Sigma,,,,,
,,,,,,, +/- 2 sigma,,,,,
,,,,,,, +/- 6 sigma ,,,,,
,,,,,,, +/- 1 sigma,,,,,
Radio,COM,0,1,SingleQuestion, The stakeholder analysis matrix is part of what process?,,,"[Qno: PML_1383] >> It is part of the Stakeholder Management Strategy which is output of Identify Stakeholders. PMBOK(r) Guide 4th Edition, p. 251",,,,
,,,,,,,Plan Communications,,,,,
,,,,,,1,Identify stakeholders,,,,,
,,,,,,,Stakeholder register ,,,,,
,,,,,,,Performance Reporting,,,,,
Radio,QM,0,1,SingleQuestion,Quality policies and standards are established in,,,"[Qno: PML_1404] >>  Quality policies and standards are established in the Plan Quality process. PMBOK(r) Guide 4th Edition, pp. 192-194",,,,
,,,,,,, Perform quality control ,,,,,
,,,,,,, Perform quality assurance,,,,,
,,,,,,, Monitoring and controlling process group,,,,,
,,,,,,1, Plan quality,,,,,
Radio,COM,0,1,SingleQuestion,What percentage of the message contained in email is actually understood by the recipients?,,,"[Qno: PML_1423] >> Albert Mehrabian showed in his Paralingual studies that only 7% of the message is contained in the words. 38% is contained in the vocal pitch and tone, 55% is contained in the body language is understood by the people.",,,,
,,,,,,, 55%.,,,,,
,,,,,,1, 7%.,,,,,
,,,,,,,38%.,,,,,
,,,,,,, 93%.,,,,,
Radio,IM,0,1,SingleQuestion,"In one interview you asked a potential project manager that ""What is the purpose of the initiating process group?” What is the best reply?",,,[Qno: PML_1434] >> ,,,,
,,,,,,,Initiating kicks off the project,,,,,
,,,,,,1,Initiating can kick off the project or a phase of the project ,,,,,
,,,,,,,In initiating phase you write contract,,,,,
,,,,,,,Initiating identifies the project manager and produces a project charter,,,,,
Radio,IM,0,1,SingleQuestion,You joined an organization and while scanning through the organizational process assets you come to know that huge number of projects are failing in the organization. When you search for charter of these projects you come to know that no single project has the project charter available. This week you have been placed on a high value project and you told your management that first I need to work on the elements of project charter. Management feel that it is waste of time to write that useless paper. How do you convince your management.,,,[Qno: PML_1453] >> You always want to show the stakeholder the effects of their actions/inactions. C and D are wrong - the PM does not take unilateral action unless authorized to do so by the organization. Answers like A are usually wrong - this is the equivalent of “I&rsquo;m telling the teacher what you did!”,,,,
,,,,,,,Tell PMI about a fundamental breach in the PMI framework,,,,,
,,,,,,,Refuse to take on the project as you know this will most likely result in a project failure,,,,,
,,,,,,,Continue to work on the charter with the project sponsor. So that you can show the benefit of project charter on the completion of project,,,,,
,,,,,,1,Discuss the benefits of a well-defined project charter with senior management,,,,,
Radio,COM,0,1,SingleQuestion,A variance analysis is used for:,,,"[Qno: PML_1459] >> PMBOK(r) Guide 4th Edition, p. 268",,,,
,,,,,,, Determining future performance,,,,,
,,,,,,, Status reporting,,,,,
,,,,,,1, Comparing baselines to actuals,,,,,
,,,,,,, Statistical modeling ,,,,,
Radio,HM,0,1,SingleQuestion,In your project some of the team members thinks that team has put in extra efforts to ensure quality and timely delivery in the project. As a project manager you agreed and decided to return the favor in terms of doing some out door activity for the team and allowed comp off for working on the non-working days. These two are examples of ,,,"[Qno: PML_1462] >> Perk: giving non financial award which improve the quality of life. Fringe benefits: something like part of your salary but given occasionally or spending on behalf of employee, like medical insurance, deposit in pension fund by employer etc. Team building is an all-team activity. Entitlement award is made for some individual.",,,,
,,,,,,1,"Team Building Activities, Perk",,,,,
,,,,,,,"Fringe benefit, Perk",,,,,
,,,,,,,"Perk, Entitled award",,,,,
,,,,,,,"Perk,  Team building ",,,,,
Radio,HM,0,1,SingleQuestion,"Senior management has received progress reports on the current project you are managing. It seems that one of the technical team member has done an outstanding job of delivering certain aspects of the product in development, and management has taken notice. Project sponsor has commented to you that he would like to move this resource onto the strategic planning team because of his outstanding job in the development area. In management this is known as:",,,[Qno: PML_1478] >> http://en.wikipedia.org/wiki/Halo_effect,,,,
,,,,,,, The Achievement effect,,,,,
,,,,,,1, The Halo effect ,,,,,
,,,,,,, The Expectancy effect,,,,,
,,,,,,, The Hygiene effect,,,,,
Radio,COM,0,1,SingleQuestion,The fundamental difference between Effective communication and Efficient communication means that:,,,"[Qno: PML_1534] >> Effective communication means that the information is provided in the right format, at right time, and with the right impact. Efficient communication means providing only the information that is needed. On most project communication planning is done in early phases of the project therefore to check the efficiency of communication plan one should review it from time to time. PMBOK(r) Guide 4th Edition, p. 252",,,,
,,,,,,,Effective communications ensure the guaranteed delivery of the communication and Efficient communications provide information to only the stakeholders who need it,,,,,
,,,,,,,Effective communications focus on the fastest communication channel  and Efficient communications focus on the most appropriate communication channel,,,,,
,,,,,,1,Effective communications ensure the timeliness and the format of the communications and Efficient communications provide only the information that is needed,,,,,
,,,,,,,Effective communications are required and Efficient communications are optional,,,,,
Radio,QM,0,1,SingleQuestion,The project team has collected a series of issues and ranked them by frequency for process improvement. What tool or technique is used to plot data in ranked order?,,,"[Qno: PML_1537] >> Pareto chart is used to plot the ranked data. PMBOK(r) Guide 4th Edition, p 210-211",,,,
,,,,,,, Ishikawa diagram,,,,,
,,,,,,1, Pareto chart ,,,,,
,,,,,,, Scatter diagram,,,,,
,,,,,,, Statistical sampling,,,,,
Radio,QM,0,1,SingleQuestion,"Strategic plans related to quality of project, types of project organization should undertake is under the purview of",,,[Qno: PML_1610] >> ,,,,
,,,,,,,Project manager,,,,,
,,,,,,,Procurement manager,,,,,
,,,,,,1,Top Management,,,,,
,,,,,,,Stakeholders,,,,,
Radio,QM,0,1,SingleQuestion,One of the critical factors in implementing the quality plan is,,,[Qno: PML_1612] >> ,,,,
,,,,,,1,Implement quality improvements as long as the benefits more than the cost of implementation,,,,,
,,,,,,,Invoice the client for all quality related activities,,,,,
,,,,,,,Implement the highest possible quality possible regardless of time it takes,,,,,
,,,,,,,You cannot do anything if top management is delaying approval of your quality budget.,,,,,
Radio,QM,0,1,SingleQuestion,"A control chart is being used to control a business process. As part of the control a sample of ten steps from the business process for each hour of operation are being observed. Each of the ten steps is measured, and the observations are recorded on the work sheet. The average of the ten steps is plotted on the control chart. This is called which of the following values?",,,"[Qno: PML_1624] >> Xbar is a type of control chart used to monitor a variable&rsquo;s data when samples are collected at regular intervals from a business or industrial process. It is advantageous when sample size is < 11, sample size is constant and manual calculation for chart",,,,
,,,,,,, X,,,,,
,,,,,,1, X bar,,,,,
,,,,,,, Sample average,,,,,
,,,,,,, Control average,,,,,
Radio,HM,0,1,SingleQuestion, Primary outputs from team development are:,,,[Qno: PML_1650] >> Team performance assessment is output of Develop Project Team and this is used as input in Manage Project Team for performance appraisal purpose.,,,,
,,,,,,,High project team morale,,,,,
,,,,,,,Reduced project cost,,,,,
,,,,,,1,Input to performance appraisals,,,,,
,,,,,,,Greater customer satisfaction,,,,,
Radio,IM,0,1,SingleQuestion,"You have been assigned a new project. To get things started on the project you want the team members to get to know one another, to discuss the objectives and goals of the project, and to identify some of the potential problem areas. This type of meeting is called",,,[Qno: PML_1653] >> Project kick-off meeting,,,,
,,,,,,, Project team meeting,,,,,
,,,,,,, Introduction meeting,,,,,
,,,,,,, Goal setting meeting,,,,,
,,,,,,1, Project kick-off meeting,,,,,
Radio,QM,0,1,SingleQuestion,Root Cause Analysis is related to,,,[Qno: PML_1739] >> While doing process analysis you also do the root cause analysis to know the reason of variance in any process,,,,
,,,,,,,Quality Audits,,,,,
,,,,,,1,Process Analysis,,,,,
,,,,,,,Quality Control Measurements,,,,,
,,,,,,,Performance Measurements,,,,,
Radio,SM,0,1,SingleQuestion,Which of the following options is not used for assessing the completion of the project scope.,,,[Qno: PML_1754] >> The product requirements are the basis for assessing the completion of the PRODUCT scope. Remaining all are used to verify the project scope.,,,,
,,,,,,, The project management plan.,,,,,
,,,,,,1, The product requirements.,,,,,
,,,,,,, The project scope statement.,,,,,
,,,,,,, The WBS and WBS dictionary.,,,,,
Radio,IM,0,1,SingleQuestion,Which process in integration management uses inputs from the largest number of  other PMBoK processes?,,,[Qno: PML_1761] >> “Develop Project Management Plan” integrates for all other processes in the planning group. Every planning process therefore  provides input to this process.,,,,
,,,,,,, Direct and Manage Project Execution.,,,,,
,,,,,,1, Develop Project Management Plan.,,,,,
,,,,,,, Monitor and Control Project Work.,,,,,
,,,,,,, Integrated Change Control.,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following is not true about error in project quality management?,,,"[Qno: PML_1767] >> According to the PMBOK, “The cost of preventing mistakes is always much less than the cost of correcting them…” [8.0]",,,,
,,,,,,1,Error is an unavoidable component of all project work.,,,,,
,,,,,,,Correcting error is more costly than the design and planning work that would be necessary to prevent it.,,,,,
,,,,,,,Error is a source of learning rather than a basis for disciplinary warnings or actions.,,,,,
,,,,,,,Error is a reflection of inadequate project planning.,,,,,
Radio,SM,0,1,SingleQuestion,All of the following are true concerning the product description except,,,[Qno: PML_1772] >> The product description is generally broader that a statement of work. [12.1.1.2],,,,
,,,,,,,It describes the ultimate end product of the project.,,,,,
,,,,,,,It provides important information about any technical issues that are relevant to procurement planning.,,,,,
,,,,,,1,It is another term for the Statement of Work (SOW).,,,,,
,,,,,,,It is usually part of the Request for Proposal.,,,,,
Radio,SM,0,1,SingleQuestion,"Project success depends on a no. of interrelated factors, including time, cost and scope control. The success of any project depends primarily on:",,,[Qno: PML_1785] >> ,,,,
,,,,,,1,Customer satisfaction.,,,,,
,,,,,,,Customer acceptance of the product.,,,,,
,,,,,,,Customer experience in providing detail scope,,,,,
,,,,,,,Exceeding customer expectations through gold plating.,,,,,
Radio,COM,0,1,SingleQuestion,The sender of a message is responsible for:,,,[Qno: PML_1810] >> ,,,,
,,,,,,1,Confirming the message is understood,,,,,
,,,,,,,Ensuring the receiver agrees with the message,,,,,
,,,,,,,Scheduling communication exchange,,,,,
,,,,,,,Presenting the message in the most agreeable manner,,,,,
Radio,IM,0,1,SingleQuestion,"Alan said to you that today was the project kick off meeting of his project, what do think is the purpose of this meeting",,,[Qno: PML_1822] >> ,,,,
,,,,,,,To draft project charter,,,,,
,,,,,,,Build up team spirit,,,,,
,,,,,,1,Setup project team and announce the PM assignment,,,,,
,,,,,,,Define project scope and develop WBS,,,,,
Radio,QM,0,1,SingleQuestion,"The ""rule of seven"" as applied to process control charts means that :",,,[Qno: PML_1870] >> ,,,,
,,,,,,,"Seven consecutive points are ascending, descending, or the same.",,,,,
,,,,,,,Work of more than 7 hours should not be planned for any resource,,,,,
,,,,,,1,"If there are seven points on one side of mean, then an cause must be analyzed.",,,,,
,,,,,,,A process is not out of control even though seven measurements fall outside the lower and upper control limits.,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following is the most efficient means of product quality inspection:,,,[Qno: PML_1886] >> ,,,,
,,,,,,,100% inspection.,,,,,
,,,,,,1,Acceptance sampling.,,,,,
,,,,,,,Variable lot inspection.,,,,,
,,,,,,,Random Inspection,,,,,
Radio,COM,0,1,SingleQuestion,The major purpose of project status reports is to:,,,[Qno: PML_1897] >> Project status reports are prepared in Report Performance Process and the purpose of this is to organize and summarize the information.,,,,
,,,,,,,Inform upper management of the project problems,,,,,
,,,,,,1,Organize and summarize the information so that all stakeholders were informed,,,,,
,,,,,,,Inform the client about the changes that have completed,,,,,
,,,,,,,Provide information to management and client,,,,,
Radio,IM,0,1,SingleQuestion,During close-out phase historical records are stored for what purpose,,,[Qno: PML_1900] >> ,,,,
,,,,,,1,"Predict Trends, highlight problems in future projects",,,,,
,,,,,,,"Analyze successes, shortfalls of current projects",,,,,
,,,,,,,"Analyze strengths, document results of current project",,,,,
,,,,,,,"Justify results, set standards of current projects",,,,,
Radio,HM,0,1,SingleQuestion,"The five types of conflict resolution are listed below,  in general project manager uses the methods to resolve conflicts. Which one is used most often by project managers to resolve conflicts",,,[Qno: PML_1949] >> ,,,,
,,,,,,,Compromise,,,,,
,,,,,,,Smoothing,,,,,
,,,,,,1,Confrontation,,,,,
,,,,,,,Withdrawal,,,,,
,,,,,,,Forcing,,,,,
Radio,HM,0,1,SingleQuestion,An example of a conflict of interest would be:,,,[Qno: PML_1958] >> Others are example of Conflict but not conflict of interest.,,,,
,,,,,,,Project Manager and a finance manager disagree with a task cost estimate,,,,,
,,,,,,,Your sponsor decides to cancel your project because it no longer supports the company strategy,,,,,
,,,,,,1,As a public official you make a decision about a contract award that will benefit you personally,,,,,
,,,,,,,Project manager&rsquo;s style of working conflicts with that of a key member in project team.,,,,,
Radio,HM,0,1,SingleQuestion,Acquire Project team process is part of …,,,[Qno: PML_1967] >> ,,,,
,,,,,,,Initiation Process Group,,,,,
,,,,,,,Planning Process Group,,,,,
,,,,,,1,Executing Process Group,,,,,
,,,,,,,Monitoring & Controlling Process Group,,,,,
Radio,HM,0,1,SingleQuestion,Which of the following process generates Roles & Responsibilities :,,,[Qno: PML_1980] >> Roles & Responsibilities are part of Human Resource Plan. PMBOK(r) Guide 4th Edition Page-217,,,,
,,,,,,,Human Resource Planning,,,,,
,,,,,,,Acquire Project Team,,,,,
,,,,,,,Develop Project Team,,,,,
,,,,,,1,Develop Human Resource Plan,,,,,
Radio,COM,0,1,SingleQuestion,Manage Stakeholders Expectations is a part which of the following knowledge area,,,[Qno: PML_1982] >> ,,,,
,,,,,,,Human Resource Management,,,,,
,,,,,,1,Project Communications Management,,,,,
,,,,,,,Project Cost Management,,,,,
,,,,,,,Project Risk Management,,,,,
Radio,FW,0,1,SingleQuestion,Alan was working with a service delivery company and he recently joined a product development company. Here he notices that the work is being managed in a very different way. The products have scheduled releases and all the project managers are managing individual product releases of a software product along with co-ordination of these releases over time. The following best describes this situation: ,,,[Qno: PML_1996] >> ,,,,
,,,,,,,"This is project management , they are working using agile methodology",,,,,
,,,,,,,This is operations management. Since this is ongoing activity in the organization.,,,,,
,,,,,,,This is portfolio management since each product release is a program in itself.,,,,,
,,,,,,1,This is program management since each release is separate project and individual project&rsquo;s release impacts the product release.,,,,,
Radio,COM,0,1,SingleQuestion,In a basic communication model what is not expected?,,,[Qno: PML_2023] >> Receiver may disagree as well.,,,,
,,,,,,1,Receiver should agree with the message sent by the sender.,,,,,
,,,,,,,Noise should be minimized.,,,,,
,,,,,,,Receiver must decode and reply to the message.,,,,,
,,,,,,, Receiver should send a feedback message to the sender.,,,,,
Radio,FW,0,1,SingleQuestion,"In your organization, all big technical projects go through Initiate, Analyze, Design, Implement, Test, and Closeout. Sum of all phases in project is called-----",,,[Qno: PML_2028] >> A project life cycle is a collection of generally sequential and sometimes overlapping project phases.,,,,
,,,,,,1,Project Lifecycle,,,,,
,,,,,,,Product Lifecycle,,,,,
,,,,,,,Program Lifecycle,,,,,
,,,,,,,Delivery Cycle,,,,,
Radio,HM,0,1,SingleQuestion,"As a project manager, you do not take any major project decision without the involvement of team. As a leader you This style of leadership is",,,[Qno: PML_2030] >> ,,,,
,,,,,,1,Theory Y of McGregor,,,,,
,,,,,,,Theory X of McGregor,,,,,
,,,,,,,Maslow`s hierarchy of needs,,,,,
,,,,,,,Referent Power,,,,,
Radio,COM,0,1,SingleQuestion,You have recently completed the distribute information process. What is output of the this process?,,,[Qno: PML_2044] >> ,,,,
,,,,,,,Performance reports,,,,,
,,,,,,1,Organization Process Assets Update,,,,,
,,,,,,,Enterprise Environmental Factor Update,,,,,
,,,,,,,Stakeholder Register,,,,,
Radio,QM,0,1,SingleQuestion,"You are managing the tools/spare parts section for an sports car manufacturing company. Your team members have discovered there are some defective tools/spare parts in the inventory. The probable cause for these could be materials used, defective measurement systems, inaccurate tolerances in the machines, or other factors. To determine what caused the defect, you will:",,,[Qno: PML_2049] >> ,,,,
,,,,,,1,Draw an fishbone diagram,,,,,
,,,,,,,Use a control chart,,,,,
,,,,,,,Tornado Diagram,,,,,
,,,,,,,Draw a Pareto chart,,,,,
Radio,COM,0,1,SingleQuestion,"You are managing a project in a foreign country, where you have to pay a fee to a government agencies to get your work done. In this case you should.",,,"[Qno: PML_2056] >> PM has the responsibility to refrain from offering or accepting inappropriate payments, gifts, or other forms of compensation for personal gain. But if it is conforming to the culture and law of that country then do the needful but you inform to your manager & sponsor",,,,
,,,,,,,"Refuse to pay the fee, because they are bribes and hence unethical ",,,,,
,,,,,,,"Make a case why fees should be paid to government agencies, and present it to your management ",,,,,
,,,,,,1,Pay the fee to the government agencies,,,,,
,,,,,,,Offer gifts to the government officials instead of fee to get their support ,,,,,
Radio,QM,0,1,SingleQuestion,"In a normal distribution, standard deviation refers to:",,,[Qno: PML_2071] >> ,,,,
,,,,,,,Distance of measurement from the most likely value,,,,,
,,,,,,,Distance of measurement from the middle most value,,,,,
,,,,,,1,Distance of measurement from the mean,,,,,
,,,,,,,A tool that is used in qualitative risk analysis,,,,,
Radio,FW,0,1,SingleQuestion,Which of the following is not a Project Management Knowledge Area?,,,[Qno: PML_2072] >> ,,,,
,,,,,,1, Project Configuration Management,,,,,
,,,,,,, Project Integration Management,,,,,
,,,,,,, Project Procurement Management,,,,,
,,,,,,, Project Communications Management,,,,,
Radio,FW,0,1,SingleQuestion,You are responsible for managing a project in your company but you have least authority and have to constantly report to a marketing general manager. What is your company&rsquo;s org structure?,,,[Qno: PML_2083] >> ,,,,
,,,,,,, Matrix,,,,,
,,,,,,, Projectized,,,,,
,,,,,,, Balanced,,,,,
,,,,,,1, Functional,,,,,
Radio,FW,0,1,SingleQuestion,"You are a project manager in real estate company, which has a projectized organizational structure. In this context, all of the following are true, EXCEPT:",,,[Qno: PML_2093] >> ,,,,
,,,,,,1,After a project is completed team members have to go on bench.,,,,,
,,,,,,,Team members are often co-located.,,,,,
,,,,,,,You have a great deal of authority and independence.,,,,,
,,,,,,,Organizational supporting units also reports to you,,,,,
Radio,QM,0,1,SingleQuestion,"In your project, you would like to identify logical groupings of the requirements based on natural relationships. Which one of the following techniques would you use?",,,[Qno: PML_2103] >> ,,,,
,,,,,,1,Affinity diagrams,,,,,
,,,,,,,Force field analysis,,,,,
,,,,,,,Nominal group techniques,,,,,
,,,,,,,Delphi Technique,,,,,
Radio,SM,0,1,SingleQuestion,Your company exhibited a home security model in national trade fare and real estate magazines to obtain the feedback from the market. After that company implemented a chain of valuable feedback into final product and decided to go mass production of the system. Which one is true?,,,[Qno: PML_2105] >> ,,,,
,,,,,,,This is example of observation technique,,,,,
,,,,,,1,This is example of prototype,,,,,
,,,,,,,This is example of questionnaire,,,,,
,,,,,,,This is example of Delphi technique,,,,,
Radio,COM,0,1,SingleQuestion,"On your project you are constantly involved in managing stakeholders` expectations to satisfy their needs and resolve issues. In this context, all the following are relevant outputs EXCEPT:",,,[Qno: PML_2118] >> Communication requirement analysis is tool and technique of plan communication,,,,
,,,,,,1, Communications requirements analysis,,,,,
,,,,,,, Organization process assets updates,,,,,
,,,,,,, Change requests,,,,,
,,,,,,, Project management plan updates,,,,,
Radio,IM,0,1,SingleQuestion,"Ideally, when should a project manager be assigned to a project?",,,[Qno: PML_2122] >> ,,,,
,,,,,,,As soon as scope statement is finalized,,,,,
,,,,,,,As soon as WBS is completed,,,,,
,,,,,,1,As soon as a project is authorized,,,,,
,,,,,,,"At any time during the project life cycle, depending on requirements",,,,,
Radio,FW,0,1,SingleQuestion,Risk identification is part of,,,[Qno: PML_2145] >> New risk or secondary risk or residual risk may get triggered in monitoring and controlling of the project. But initial identification happens in planning phase only.,,,,
,,,,,,1,Planning of the project,,,,,
,,,,,,,Monitoring and Controlling of the project,,,,,
,,,,,,,Execution of the project,,,,,
,,,,,,,Different project stages depending on the type of the project,,,,,
Radio,IM,0,1,SingleQuestion,Which process does not update project management plan?,,,[Qno: PML_2174] >> ,,,,
,,,,,,, Monitor and Control Project Work,,,,,
,,,,,,, Perform Integrated Change Control,,,,,
,,,,,,, Direct and Manage Project Execution,,,,,
,,,,,,1, Develop Project Charter,,,,,
Radio,FW,0,1,SingleQuestion,What is the last activity on the project,,,"[Qno: PML_2178] >> The sequence is 1- Closing Contracts, 2-Transitioning final product, service or result, 3- Updating OPA, 4- Releasing project resources",,,,
,,,,,,,"Transitioning final product, service, or result",,,,,
,,,,,,1,Releasing project resources,,,,,
,,,,,,,Updating organizational process assets,,,,,
,,,,,,,Closing Contract,,,,,
Radio,FW,0,1,SingleQuestion,Which of the following processes is part of the Planning Process Group?,,,[Qno: PML_2187] >> ,,,,
,,,,,,, Manage Stakeholders Expectations,,,,,
,,,,,,, Acquire Project Team,,,,,
,,,,,,1, Identify Risks,,,,,
,,,,,,, Identify Stakeholders,,,,,
Radio,FW,0,1,SingleQuestion,Which activity is part of monitoring and controlling process group,,,[Qno: PML_2202] >> ,,,,
,,,,,,1,Influencing the factors that could circumvent integrated change control so that only approved changes are implemented,,,,,
,,,,,,,Confirming human resource availability and obtaining the team necessary,,,,,
,,,,,,,Making relevant & planned information available to project stakeholders,,,,,
,,,,,,,Auditing the quality requirements,,,,,
Radio,FW,0,1,SingleQuestion,"In your project, you create project documents which will help you when managing the project. Which of the following is NOT an example of project documents?",,,[Qno: PML_2207] >> Cost Baseline is part of Project Management Plan,,,,
,,,,,,1,Cost Baseline,,,,,
,,,,,,,Assumption log,,,,,
,,,,,,,Roles and responsibilities,,,,,
,,,,,,,Risk register,,,,,
Radio,FW,0,1,SingleQuestion,In a weak matrix organization the role of project manager is,,,[Qno: PML_2209] >> ,,,,
,,,,,,1,Coordinator,,,,,
,,,,,,,Manager with considerable authority,,,,,
,,,,,,,Support person,,,,,
,,,,,,,Functional manager,,,,,
Radio,FW,0,1,SingleQuestion,Recently a new project is assigned to you. You are in planning phase and want as much information as possible for the type of projects in your hand. What shall you do?,,,[Qno: PML_2225] >> ,,,,
,,,,,,1,Refer historical information in organizational process assets,,,,,
,,,,,,,Refer WBS,,,,,
,,,,,,,Refer contract and business plan of the project,,,,,
,,,,,,,Refer project closure document of the project,,,,,
Radio,FW,0,1,SingleQuestion,"You are the project manager of a global project having team members in the US and India. The client has a budget not exceeding $5 million. Due to global concerns, the final budget must be in the U.S. dollars. This is an example of which of the following?",,,[Qno: PML_2228] >> Second part of the question is irrelevant to question.,,,,
,,,,,,,Internationalization,,,,,
,,,,,,,Management constraint,,,,,
,,,,,,1,Budget constraint,,,,,
,,,,,,,Technical constraint,,,,,
Radio,FW,0,1,SingleQuestion,"You are working in an organization where all the employees are divided into groups by specialty such as sales, support and engineering. In which type of organization you are working in ?",,,[Qno: PML_2236] >> ,,,,
,,,,,,,Strong matrix,,,,,
,,,,,,,Weak matrix,,,,,
,,,,,,1,Functional,,,,,
,,,,,,,Tight Matrix,,,,,
Radio,COM,0,1,SingleQuestion,Which tool is used to compare the difference between the baseline and actual performance determine the cause of variance.,,,[Qno: PML_2243] >> ,,,,
,,,,,,,Forecasting,,,,,
,,,,,,,Issue Analysis,,,,,
,,,,,,,Simulation,,,,,
,,,,,,1,Variance Analysis,,,,,
Radio,COM,0,1,SingleQuestion,"If a customer requests for additional work that is not in the contract, then what type of communication the customer should use?",,,[Qno: PML_2246] >> ,,,,
,,,,,,,Verbal,,,,,
,,,,,,1,Formal Written,,,,,
,,,,,,,Informal Verbal,,,,,
,,,,,,,Feedback,,,,,
Radio,COM,0,1,SingleQuestion,You have recently sent one status report to your sponsor. What was the purpose of that?,,,[Qno: PML_2249] >> ,,,,
,,,,,,,Create status report,,,,,
,,,,,,,Get the status from each team member,,,,,
,,,,,,,Review of the activities,,,,,
,,,,,,1,Exchange information about the project.,,,,,
Radio,COM,0,1,SingleQuestion,Phone call and Video Conferencing are ,,,[Qno: PML_2250] >> ,,,,
,,,,,,,Pull Communication,,,,,
