View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,,Flowcharting,,,,,
,,,,,,,Benchmarking,,,,,
,,,,,,1,Checklist,,,,,
Radio,QM,0,1,SingleQuestion,An input to the perform quality assurance process is,,,"[Qno: PML_2697] >> Project Management Plan, Quality Metrics, Work Perform Information, Quality Control Measurement are input for Perform quality assurance process",,,,
,,,,,,,Scope statement,,,,,
,,,,,,1,Process management plan,,,,,
,,,,,,,Standards and regulations,,,,,
,,,,,,,Checklists,,,,,
Radio,QM,0,1,SingleQuestion,Performance improvements suggestions can include all except,,,[Qno: PML_2707] >> ,,,,
,,,,,,,Improvements in team capabilities,,,,,
,,,,,,,Improvements in individual skills,,,,,
,,,,,,,Improvements in team behaviors,,,,,
,,,,,,1,Improvements in amount of overtime worked,,,,,
Radio,FW,0,1,SingleQuestion,What are the characteristics of a functional structured organization,,,[Qno: PML_2710] >> ,,,,
,,,,,,1,Difficult to prioritize multiple projects,,,,,
,,,,,,,Broad span of control,,,,,
,,,,,,,Project manager has the most formal authority,,,,,
,,,,,,,All of the above,,,,,
Radio,FW,0,1,SingleQuestion,The project expediter,,,[Qno: PML_2711] >> ,,,,
,,,,,,,Can assign work to individuals in the functional organization,,,,,
,,,,,,,Is communication channel between upper management and the team,,,,,
,,,,,,1,Acts mainly as a facilitator,,,,,
,,,,,,,All the above,,,,,
Radio,FW,0,1,SingleQuestion,Which organization structure in used in large organizations,,,[Qno: PML_2713] >> ,,,,
,,,,,,,Functional,,,,,
,,,,,,,Strong matrix,,,,,
,,,,,,,Projectized,,,,,
,,,,,,1,Combination of the above,,,,,
Radio,HM,0,1,SingleQuestion,What motivation theories should be used to motivate high tech workers,,,[Qno: PML_2714] >> ,,,,
,,,,,,,Theory X,,,,,
,,,,,,,Expectancy Theory,,,,,
,,,,,,,Maslow&rsquo;s Hierarchy,,,,,
,,,,,,1,Theory Y,,,,,
Radio,HM,0,1,SingleQuestion,Which form of power is least useful for a project manager,,,[Qno: PML_2716] >> Depending upon the situation and relationship project manager exercises five different type of power upon his team and with stakeholders but penalty power is least useful.,,,,
,,,,,,,Expert,,,,,
,,,,,,1,Penalty,,,,,
,,,,,,,Formal,,,,,
,,,,,,,Referent,,,,,
Radio,COM,0,1,SingleQuestion,"Processes required to ensure timely and appropriate generation, collection, dissemination, storage and ultimate disposition of project information are part of",,,[Qno: PML_2718] >> ,,,,
,,,,,,,Manage Stakeholder Expectations,,,,,
,,,,,,1,Project communication management,,,,,
,,,,,,,Project quality control,,,,,
,,,,,,,Project quality assurance,,,,,
Radio,COM,0,1,SingleQuestion,A meeting held to assess project status or progress is called,,,[Qno: PML_2724] >> ,,,,
,,,,,,,Audit reviews,,,,,
,,,,,,1,Performance reviews,,,,,
,,,,,,,Management reviews,,,,,
,,,,,,,Progress informational update meetings,,,,,
Radio,COM,0,1,SingleQuestion,Except ----- all other are tools and techniques for report performance process,,,[Qno: PML_2727] >> ,,,,
,,,,,,,Variance analysis,,,,,
,,,,,,,Forecasting methods,,,,,
,,,,,,,Communication methods,,,,,
,,,,,,1,Interpersonal skills,,,,,
Radio,HM,0,1,SingleQuestion,You manager asks you the objective of Team Development and you mentioned that in Team Development we,,,[Qno: PML_2801] >> ,,,,
,,,,,,1,Enhances the ability of the team to function as a team,,,,,
,,,,,,,Enhances the ability of stakeholders to contribute as individuals,,,,,
,,,,,,,Motivate project team members,,,,,
,,,,,,,Sends project team to a PMI seminar,,,,,
Radio,SM,0,1,SingleQuestion,Which of the following is not true about the Delphi technique? ,,,[Qno: PML_2807] >> ,,,,
,,,,,,1,Individuals participating must know each other for Delphi technique to be successful. ,,,,,
,,,,,,,Delphi technique is most commonly used to obtain expert opinion. ,,,,,
,,,,,,,In Delphi technique participants are generally anonymous. ,,,,,
,,,,,,,Delphi technique is used for requirement collection,,,,,
Radio,QM,0,1,SingleQuestion,"Pareto Analysis, cause and effect diagrams and flow charts are used in ",,,,,,,
,,,,,,1,Quality Control.,,,,,
,,,,,,,Quality Assurances.,,,,,
,,,,,,,Quality Planning.,,,,,
,,,,,,,Collect Requirement,[Qno: PML_100] >> ,,,,
Radio,SM,0,1,SingleQuestion,"In Project Scope Management, Project documents updates is an output of all processes, except _________.",,,,,,,
,,,,,,1,Collect Requirement,,,,,
,,,,,,,Create WBS,,,,,
,,,,,,,Define Scope,,,,,
,,,,,,,Control Scope,[Qno: PML_100] >> ,,,,
,,,,,,,Verify Scope,,,,,
Radio,HM,0,1,SingleQuestion,Which of the following Enterprise Environmental factors is not input for Develop Human Resource Plan process:,,,,,,,
,,,,,,,Reduced Training Funds,,,,,
,,,,,,,Hiring Freeze,,,,,
,,,,,,1,Organizational Chart Templates,[Qno: PML_100] >> ,,,,
,,,,,,,Technical competencies of project staff,,,,,
,,,,,,,Goal of Iteration rate,,,,,
Radio,QM,0,1,SingleQuestion,Which of statement related to quality is correct?,,,,,,,
,,,,,,,Low grade & low quality: many features and features are not working,,,,,
,,,,,,1,Low grade & high quality: less features but all features are working,[Qno: PML_100] >> ,,,,
,,,,,,,High grade & high quality: many features & some of the features are working,,,,,
,,,,,,,High grade & low quality: less features but all are working,,,,,
Radio,QM,0,1,SingleQuestion,Which is goal in both Project management and Quality management?,,,,,,,
,,,,,,,Customer Satisfaction,,,,,
,,,,,,,Prevention over inspection,[Qno: PML_100] >> ,,,,
,,,,,,,Continuous Improvement,,,,,
,,,,,,,Management Responsibility,,,,,
,,,,,,1,All of the above,,,,,
Radio,HM,0,1,SingleQuestion,Which of these is not leadership style,,,,,,,
,,,,,,,Autocratic ,[Qno: PML_100] >> ,,,,
,,,,,,,Transformational ,,,,,
,,,,,,,Charismatic ,,,,,
,,,,,,,Participative ,,,,,
,,,,,,1,Hierarchy of Need,,,,,
Radio,SM,0,1,SingleQuestion,Which of the following not required to verify the scope,,,[Qno: PML_2840] >> Accepted deliverables is output of this process,,,,
,,,,,,,Project Management Plan,,,,,
,,,,,,,Requirement Documentation,,,,,
,,,,,,,RTM,,,,,
,,,,,,1,Accepted Deliverables,,,,,
Radio,SM,0,1,SingleQuestion,Which of the following is not required to collect the requirement from stakeholders,,,[Qno: PML_2841] >> Product Analysis is tool and technique required in define scope process,,,,
,,,,,,,Questionnaires and Surveys,,,,,
,,,,,,,Observations,,,,,
,,,,,,,Prototypes,,,,,
,,,,,,1,Product Analysis,,,,,
Radio,SM,0,1,SingleQuestion,Which one tool and technique required while you are collecting requirement as well as when defining scope?,,,[Qno: PML_2842] >> ,,,,
,,,,,,,Group creativity technique,,,,,
,,,,,,1,Facilitated workshops,,,,,
,,,,,,,Expert Judgment,,,,,
,,,,,,,Focus Group,,,,,
Radio,SM,0,1,SingleQuestion,What is 100% rule?,,,[Qno: PML_2843] >> ,,,,
,,,,,,1,Total of the work at lowest level must roll up to the higher levels so that nothing is left out,,,,,
,,,,,,,Assign 100% complete to any work only after verified by the customer,,,,,
,,,,,,,It rarely works in project because it expect that project manager should deliver 100% of the feature without any extra cost.,,,,,
,,,,,,,Do not create any talk of more than 8 hours in your plan and assign 100% as soon as activity starts,,,,,
Radio,SM,0,1,SingleQuestion,"In the context of Control Accounts, which statement is false",,,[Qno: PML_2844] >> ,,,,
,,,,,,,Control accounts are placed at selected management points in the WBS,,,,,
,,,,,,,Each control account may include one or more work packages,,,,,
,,,,,,,Each work package must be associated with only one control account,,,,,
,,,,,,1,Control accounts are directly related to charted accountant,,,,,
Radio,SM,0,1,SingleQuestion,WBS Dictionary may not include,,,"[Qno: PML_2845] >> PMBoK, p- 122",,,,
,,,,,,,"Code of account, responsible organization, work description",,,,,
,,,,,,,"Resources required, cost estimates, related milestones",,,,,
,,,,,,,"Acceptance criteria, Quality requirements, Contract information",,,,,
,,,,,,1,"Billing rate of resource, risk mitigation plan, communication requirement",,,,,
Radio,SM,0,1,SingleQuestion,Can you perform verify scope & perform quality control processes in parallel,,,[Qno: PML_2846] >> ,,,,
,,,,,,1,Yes,,,,,
,,,,,,,No,,,,,
,,,,,Variance Analysis tool and technique usually used in,,,[Qno: PML_100] >> ,,,,
,,,,,,,Project Planning Processes,,,,,
,,,,,,,Project Execution Processes,,,,,
,,,,,,1,Project Monitoring & Control Processes,,,,,
,,,,,,,Project Closing Processes,,,,,
Radio,SM,0,1,SingleQuestion,Requirement Management Plan does not includes,,,[Qno: PML_2847] >> ,,,,
,,,,,,,"How requirement activities will be planned , tracked and report",,,,,
,,,,,,,"How changes to the product, service or result requirement will be initiated",,,,,
,,,,,,,How impacts will be analyzed and authority level required for approval,,,,,
,,,,,,1,WBS Dictionary,,,,,
Radio,SM,0,1,SingleQuestion,Decomposition is tool & technique of,,,[Qno: PML_2848] >> ,,,,
,,,,,,1,"Create WBS, Define Activities",,,,,
,,,,,,,"Create WBS, Collect Requirement",,,,,
,,,,,,,"Define Activities, Identify Risks",,,,,
,,,,,,,"Collect Requirement, Sequence Activities",,,,,
Radio,SM,0,1,SingleQuestion,Inspection is tool & technique of,,,[Qno: PML_2849] >> ,,,,
,,,,,,1,"Verify scope, perform quality control",,,,,
,,,,,,,"Verify scope, control scope",,,,,
,,,,,,,"perform quality control, administer procurement",,,,,
,,,,,,,"Administer procurement, Close Project or Phase",,,,,
Radio,SM,0,1,SingleQuestion,Expert Judgment can be provided by,,,[Qno: PML_2850] >> ,,,,
,,,,,,,Consultant,,,,,
,,,,,,,Industry Group,,,,,
,,,,,,,Customer,,,,,
,,,,,,1,All of the above,,,,,
Radio,QM,0,1,SingleQuestion,Project quality management tool & technique,,,[Qno: PML_2853] >> ,,,,
,,,,,,1,are specific to the type of product of the project,,,,,
,,,,,,,"are common for all the project, irrespective to their product",,,,,
,,,,,,,are common across the organization,,,,,
,,,,,,,are common across the industry,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following is not true about project quality?,,,[Qno: PML_2854] >> ,,,,
,,,,,,,Failure to meet product or project quality requirements can have serious negative consequences for any or all of the project stakeholders.,,,,,
,,,,,,,"Overworking of the project team may result in increased employee attrition, error, or rework.",,,,,
,,,,,,,Rushing planned quality inspections may result in undetected errors.,,,,,
,,,,,,1,Crashing the project schedules allows for reduced quality inspections.,,,,,
Radio,QM,0,1,SingleQuestion,Select the false statement,,,[Qno: PML_2855] >> ,,,,
,,,,,,,quality is the degree to which a set of inherent characteristics full requirement,,,,,
,,,,,,,grade is a category assigned to a products or services having the same function but different technical characteristics,,,,,
,,,,,,,higher the grade more are the functions of the product,,,,,
,,,,,,1,higher the number of functions higher the quality of product,,,,,
Radio,QM,0,1,SingleQuestion,Which statement is false in the context of grade and quality of a product,,,[Qno: PML_2856] >> ,,,,
,,,,,,,a product can have high quality but low grade,,,,,
,,,,,,,a product can have low quality but high grade,,,,,
,,,,,,,a product can have high quality but high grade,,,,,
,,,,,,,a product can have low quality and low grade,,,,,
,,,,,,1,None of the above,,,,,
Radio,QM,0,1,SingleQuestion,Which one is NOT example of high precision,,,[Qno: PML_2857] >> Accuracy is about the deviation from the goal. Precision is about the scattering/clustering of data values. It is possible the a product has high precision but low precision and vice verse.,,,,
,,,,,,,a product tested under different condition have almost the same performance,,,,,
,,,,,,,some products were tested under same condition have almost the same performance,,,,,
,,,,,,,all the pipes in this batch has diameter of 1 inch +/- 2%,,,,,
,,,,,,1,All people assembled for a scheduled project meeting sharp at 9am,,,,,
Radio,FW,0,1,SingleQuestion,Which of these are not project constraints,,,[Qno: PML_2861] >> ,,,,
,,,,,,,"Scope, Quality",,,,,
,,,,,,,"Schedule, Budget",,,,,
,,,,,,,"Resource, Risk",,,,,
,,,,,,1,"Work, Power",,,,,
Radio,FW,0,1,SingleQuestion,Managing project typically includes,,,[Qno: PML_2862] >> PMBOK(r) Guide 4th Edition Page-6,,,,
,,,,,,,Identify requirements,,,,,
,,,,,,,"Addressing the various needs, concerns and expectations of the stakeholders",,,,,
,,,,,,,Balancing the competing project constraints,,,,,
,,,,,,1,All of the above,,,,,
Radio,FW,0,1,SingleQuestion,Progressive elaboration involves,,,[Qno: PML_2863] >> PMBOK(r) Guide 4th Edition Page-7,,,,
,,,,,,,Continuously improving,,,,,
,,,,,,,Detailing a plan to more detailed and specific information in steps,,,,,
,,,,,,,Allowing a project management team to manage to greater level of detail as the project evolves,,,,,
,,,,,,1,All of the above,,,,,
Radio,FW,0,1,SingleQuestion,Portfolio Manager monitors ,,,[Qno: PML_2864] >> ,,,,
,,,,,,,"The work of producing  products, services or results",,,,,
,,,,,,,"The overall goals, schedules, budget and benefits of the program met or not",,,,,
,,,,,,,Aggregate performance and value indicators.,,,,,
,,,,,,1,All of the above,,,,,
Radio,FW,0,1,SingleQuestion,Success of portfolio is measured by,,,[Qno: PML_2865] >> ,,,,
,,,,,,,"Success of product & project quality, timelines, budget compliance, degree of customer satisfaction",,,,,
,,,,,,,The degree to which program satisfies the need and benefits for which it was undertaken,,,,,
,,,,,,,Aggregate performance of all related components,,,,,
,,,,,,1,All of the above,,,,,
Radio,FW,0,1,SingleQuestion,Primary Function of PMO can NOT be,,,"[Qno: PML_2866] >> PMBOK(r) Guide 4th Edition Page11,12",,,,
,,,,,,,Manage shared resource,,,,,
,,,,,,,Identify best practices & standards,,,,,
,,,,,,,"Coaching, mentoring, training",,,,,
,,,,,,1,"Managing the constraints (scope, cost, risk, quality etc) of project",,,,,
Radio,FW,0,1,SingleQuestion,Which of these is not Enterprise Environment Factor,,,[Qno: PML_2867] >> Estimation methodologies are organizational process assets,,,,
,,,,,,,Skills sets available,,,,,
,,,,,,,Infrastructure,,,,,
,,,,,,,Political climate,,,,,
,,,,,,1,Estimation Methodologies in organization,,,,,
Radio,FW,0,1,SingleQuestion,In the context of project lifecycle activities which statement is correct,,,[Qno: PML_2868] >> ,,,,
,,,,,,,Project planning activities start when project initiating activities finishes,,,,,
,,,,,,,Project executing activities start after project planning activities finishes,,,,,
,,,,,,,Project monitoring and controlling activities start after executing activities finishes,,,,,
,,,,,,1,Project executing activities start after the start of project planning activities,,,,,
,,,,,,,All of the above,,,,,
Radio,FW,0,1,SingleQuestion,Risk is low ------- phase and cost of change is low ----- Phase,,,[Qno: PML_2869] >> ,,,,
,,,,,,1,"closing project, starting project",,,,,
,,,,,,,"starting project, closing project",,,,,
,,,,,,,"starting project, starting project",,,,,
,,,,,,,"closing project, closing project",,,,,
Radio,FW,0,1,SingleQuestion,Risk is high ------- phase and cost of change is high ------- Phase,,,[Qno: PML_2870] >> ,,,,
,,,,,,1,"starting project, closing project",,,,,
,,,,,,,"closing project, starting project",,,,,
,,,,,,,"starting project, starting project",,,,,
,,,,,,,"closing project, closing project",,,,,
Radio,FW,0,1,SingleQuestion,The number of phases needed and the degree of control applied for a project does not depends upon -------,,,[Qno: PML_2871] >> Type of the project constraints remains same for the all project lifecycle phases. Therefore project phases are not created based on the project constraints,,,,
,,,,,,,Size,,,,,
,,,,,,,Complexity,,,,,
,,,,,,,Potential Impact,,,,,
,,,,,,1,Type of the project constraints,,,,,
Radio,PM,0,1,SingleQuestion,Payment settlements are negotiated as part of ------- process,,,[Qno: PML_2880] >> ,,,,
,,,,,,1,Close Procurement,,,,,
,,,,,,,Close Project or phase,,,,,
,,,,,,,Administer Procurement,,,,,
,,,,,,,Verify Scope,,,,,
Radio,PM,0,1,SingleQuestion,Buyer enter into contract with seller mainly for what reasons,,,[Qno: PML_2881] >> ,,,,
,,,,,,1,Transferring risk,,,,,
,,,,,,,Sharing work pressure,,,,,
,,,,,,,Saving money by outsourcing at low price,,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,A project may have,,,[Qno: PML_2882] >> ,,,,
,,,,,,1,"Many contracts, many seller",,,,,
,,,,,,,"Only one contract, one seller",,,,,
,,,,,,,"Many contracts, one seller",,,,,
,,,,,,,"One contract, many seller",,,,,
Radio,PM,0,1,SingleQuestion,Seller is NOT called as,,,[Qno: PML_2883] >> ,,,,
,,,,,,,"Contractor, Subcontractor",,,,,
,,,,,,,"Vendor, Service provider",,,,,
,,,,,,,Supplier,,,,,
,,,,,,1,User,,,,,
Radio,PM,0,1,SingleQuestion,Buyer is NOT called as,,,[Qno: PML_2884] >> ,,,,
,,,,,,,"Client, customer",,,,,
,,,,,,,"primer contractor, purchaser",,,,,
,,,,,,,"Acquiring organization, service requester",,,,,
,,,,,,1,Subcontractor,,,,,
Radio,PM,0,1,SingleQuestion,In contract life cycle a seller is NOT viewed as,,,[Qno: PML_2885] >> ,,,,
,,,,,,,Bidder,,,,,
,,,,,,,Selected Source,,,,,
,,,,,,,Contracted Supplier,,,,,
,,,,,,1,Marketing company,,,,,
Radio,HM,0,1,SingleQuestion,Which is NOT the components of Human Resource Plan,,,[Qno: PML_2886] >> Project Staff Assignment is output of Acquire project team,,,,
,,,,,,,Staffing Management Plan,,,,,
,,,,,,,Resource Calendar,,,,,
,,,,,,,Project organization chart,,,,,
,,,,,,1,Project Staff Assignments,,,,,
Radio,HM,0,1,SingleQuestion,Which is NOT the components of  Staffing Management Plan,,,[Qno: PML_2887] >> Project Org Chart is part of Human Resource Management plan.,,,,
,,,,,,,Rewards & Recognition,,,,,
,,,,,,,Staff Release Plan,,,,,
,,,,,,,Training Needs,,,,,
,,,,,,1,Project Organization Chart,,,,,
Radio,HM,0,1,SingleQuestion,RAM is developed during,,,[Qno: PML_2888] >> ,,,,
,,,,,,,Acquire Project Team,,,,,
,,,,,,,Develop Project Team,,,,,
,,,,,,,Develop Human Resource Plan,,,,,
,,,,,,1,Estimate Activity Resource,,,,,
Radio,HM,0,1,SingleQuestion,Which Human Resource Process uses Expert Judgement Tool,,,[Qno: PML_2889] >> No process in Human Resource Management Knowledge Area uses Expert Judgement Tool,,,,
,,,,,,,Develop Human Resource Plan,,,,,
,,,,,,,Acquire Project Team,,,,,
,,,,,,,Develop Project Team,,,,,
,,,,,,,Manage Project Team,,,,,
,,,,,,1,None of the above,,,,,
Radio,HM,0,1,SingleQuestion,Pre-assignments is part of ------- process,,,[Qno: PML_2897] >> ,,,,
,,,,,,1,Acquire Project Team,,,,,
,,,,,,,Develop Project Team,,,,,
,,,,,,,Develop Human Resource Plan,,,,,
,,,,,,,Manage Project Team,,,,,
Radio,PM,0,1,SingleQuestion,Bidder conference is input to ------- process,,,[Qno: PML_2899] >> Bidder conference is tool and technique of Conduct Procurement,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Plan Procurement,,,,,
,,,,,,,Close Procurement,,,,,
,,,,,,,None of the above,,,,,
Radio,COM,0,1,SingleQuestion,Which process of communication management knowledge does NOT use communication method tool,,,[Qno: PML_2903] >> While identifying stakeholders you need not to use any communication methods.,,,,
,,,,,,,Distribute Information,,,,,
,,,,,,1,Identify Stakeholders,,,,,
,,,,,,,Plan Communications,,,,,
,,,,,,,Report Performance,,,,,
Radio,TM,0,1,SingleQuestion,The outcome of the what-if scenario analysis can be used ,,,[Qno: PML_2908] >> ,,,,
,,,,,,,To assess the feasibility of the project schedule under adverse conditions,,,,,
,,,,,,,In preparing contingency and response plan to overcome unexpected situation,,,,,
,,,,,,,In mitigating the impact of unexpected situation,,,,,
,,,,,,1,All of the above,,,,,
Radio,TM,0,1,SingleQuestion,Project schedule can not be presented in which of the following format,,,[Qno: PML_2909] >> Tornado Diagrams are used for sensitivity analysis and part of quantitative risk analysis,,,,
,,,,,,,Milestone charts,,,,,
,,,,,,,Bar Charts,,,,,
,,,,,,,Project Schedule Network Diagrams,,,,,
,,,,,,1,Tornado Diagrams,,,,,
Radio,TM,0,1,SingleQuestion,Schedule baseline is accepted and approved by,,,[Qno: PML_2910] >> PMBOK(r) Guide 4th Edition Page 159,,,,
,,,,,,1,Project Management Team,,,,,
,,,,,,,Project Manager,,,,,
,,,,,,,Sponsor,,,,,
,,,,,,,Management,,,,,
Radio,TM,0,1,SingleQuestion,Schedule data can not includes,,,[Qno: PML_2911] >> PMBOK(r) Guide 4th Edition Page 159,,,,
,,,,,,,"Schedule milestones, Schedule activities",,,,,
,,,,,,,Activity attributes,,,,,
,,,,,,,Cash flow projections,,,,,
,,,,,,1,Cost performance baseline,,,,,
Radio,TM,0,1,SingleQuestion,Schedule data can not includes,,,[Qno: PML_2912] >> PMBOK(r) Guide 4th Edition Page 159,,,,
,,,,,,,Documentation of all identified assumptions an constraints,,,,,
,,,,,,,Resource requirement by time period,,,,,
,,,,,,,Resource leveled schedule and not resource-leveled schedule,,,,,
,,,,,,1,Scheduling of management reserves,,,,,
Radio,COM,0,1,SingleQuestion,Change Log is input to,,,[Qno: PML_2915] >> ,,,,
,,,,,,,Integrated Change Control,,,,,
,,,,,,1,Management Stakeholder Expectation,,,,,
,,,,,,,Manage Project Team,,,,,
,,,,,,,Administer Procurement,,,,,
Radio,COM,0,1,SingleQuestion,One of your stakeholder has recently requested a change which you think is not part of the project scope. What shall you do?,,,[Qno: PML_2916] >> ,,,,
,,,,,,1,"Enter the change in change log, then discuss with stakeholder. If they insist on change then raise a change request and process the same through perform integrated change control",,,,,
,,,,,,,Reject the change,,,,,
,,,,,,,Conduct the impact analysis and ask stakeholder for approval,,,,,
,,,,,,,"Ignore it, as these kind of change request keep coming in any project which has progressive elaboration.",,,,,
Radio,HM,0,1,SingleQuestion,Which of the following is not example of Interpersonal Skills,,,[Qno: PML_2917] >> Public speaking skills is part of management skills. PMBOK(r) Guide 4th Edition Page 417,,,,
,,,,,,,Building Trust,,,,,
,,,,,,,Resoling Conflicts,,,,,
,,,,,,,Active Listening,,,,,
,,,,,,1,Public Speaking Skills,,,,,
Radio,HM,0,1,SingleQuestion,Which of the following is not example of Management Skills,,,[Qno: PML_2918] >> Overcoming resistance to change is part of interpersonal skills. PMBOK(r) Guide 4th Edition Page 417,,,,
,,,,,,,Presentation Skills,,,,,
,,,,,,,Negotiating Skills,,,,,
,,,,,,,Writing Skills,,,,,
,,,,,,1,Overcoming resistance to change,,,,,
Radio,HM,0,1,SingleQuestion,An effective project manager need to have,,,[Qno: PML_2919] >> PMBOK(r) Guide 4th Edition Page 417,,,,
,,,,,,,Only Technical skills,,,,,
,,,,,,,Only Interpersonal Skills,,,,,
,,,,,,,Only Conceptual skills,,,,,
,,,,,,1,All of the above,,,,,
Radio,HM,0,1,SingleQuestion,There is a conflict between two project team members. As a project manager what shall be your next step.,,,[Qno: PML_2920] >> PMBOK(r) Guide 4th Edition Page 240,,,,
,,,,,,1,"Document the issue in Issue Log, assign a person to resolve the issue by specified date",,,,,
,,,,,,,Talk with individual parties and resolve the issue as soon as possible,,,,,
,,,,,,,"Conflict keeps coming on the project, it waste lots of time and energy therefore focus on the work and ignore it",,,,,
,,,,,,,Ask people to solve their issue and then only start working on project.,,,,,
Radio,HM,0,1,SingleQuestion,Six phase model is used for,,,[Qno: PML_2921] >> PMBOK(r) Guide 4th Edition Page 420,,,,
,,,,,,1,Decision Making,,,,,
,,,,,,,Conflict Resolution,,,,,
,,,,,,,Negotiation,,,,,
,,,,,,,Communication,,,,,
Radio,HM,0,1,SingleQuestion,In Human Resource Management Knowledge Area Organization process assets is not input in ,,,[Qno: PML_2922] >> PMBOK(r) Guide 4th Edition Page 260,,,,
,,,,,,,Develop Human Resource Plan,,,,,
,,,,,,1,Acquire Project Team,,,,,
,,,,,,,Develop Project Team,,,,,
,,,,,,,Manage Project Team,,,,,
Radio,TM,0,1,SingleQuestion,You do not need organization process assets for ,,,[Qno: PML_2925] >> ,,,,
,,,,,,1,Sequencing activities,,,,,
,,,,,,,Define Activities,,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,,Estimate Activity Duration,,,,,
Radio,PM,0,1,SingleQuestion,"You need to refer organization process assets, lessons learned when you are",,,[Qno: PML_2926] >> You administer the procurement using procurement management plan. Lessons learned are considered while planning.,,,,
,,,,,,,Planning procurement,,,,,
,,,,,,1,Administering Procurement,,,,,
,,,,,,,Closing Procurement,,,,,
,,,,,,,All of the above,,,,,
Radio,PM,0,1,SingleQuestion,Make or buy analysis is input in ,,,[Qno: PML_2927] >> Make-or-buy analysis is tool and technique used while planning the procurement ,,,,
,,,,,,,Plan Procurements,,,,,
,,,,,,,Conduct Procurements,,,,,
,,,,,,,Select Seller,,,,,
,,,,,,1,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,Payment Systems tool and techniques are used for,,,[Qno: PML_2928] >> ,,,,
,,,,,,1,Administering Procurements,,,,,
,,,,,,,Administering Contracts,,,,,
,,,,,,,Conducting Procurement,,,,,
,,,,,,,Closing Project or Phase,,,,,
Radio,HM,0,1,SingleQuestion,Recent reports reveals that team members are working over time but even after they are not able to finish the work. You observed that team is highly frustrated because of long hours working for many days. After further analysis of the report you found that they have been working on those activities which are being assigned to them which are not included in the scope baseline. As a project manager what is your next step ?,,,[Qno: PML_2929] >> ,,,,
,,,,,,,Talk to billing manager and ask him to bill more for the extra work done by the team,,,,,
,,,,,,,Promise project team to take them out for some fun event after the project is complete,,,,,
,,,,,,1,Restate the ground rule and explain the team the process of change request handling.,,,,,
,,,,,,,Tell them that tomorrow onward they all shall take work from you and should not talk with anybody else for this.,,,,,
Radio,HM,0,1,SingleQuestion,Your team has achieved a milestone from their side but customer feels that till the product is verified by him you cannot say that milestone is achieved. Based on the recent performance report you realized that delivery has been made to customer 10 days back and customer has not verified the product because of their internal reasons. As a project manager what is your next step ?,,,[Qno: PML_2930] >> ,,,,
,,,,,,,"You cannot control customer, these kind of things are quite common is project therefore ignore it",,,,,
,,,,,,,Ask your team that in future if customer has not verified the project we cannot say that milestone is achieved because it can upset the customer,,,,,
,,,,,,3,Ask customer to respect the dependency and finalize the date of verification and rebaseline the milestone date,,,,,
,,,,,,,Ask customer to pay for the time lost due to his internal issue,,,,,
Radio,PM,0,1,SingleQuestion,Procurement request issued to seller is normally in accordance with,,,[Qno: PML_2933] >> PMBOK(r) Guide 4th Edition Page 326,,,,
,,,,,,1,Buyer&rsquo;s organization policies,,,,,
,,,,,,,Seller&rsquo;s organization policies,,,,,
,,,,,,,Government Policies,,,,,
,,,,,,,Buyer-Seller both mutually decide the policy first and then procurement request is issued,,,,,
Radio,PM,0,1,SingleQuestion,As a project manager of buying company you would like to structure procurement document so that,,,[Qno: PML_2934] >> PMBOK(r) Guide 4th Edition Page 326,,,,
,,,,,,1,You get accurate & complete response from each prospective seller and evaluation is easy,,,,,
,,,,,,,So that seller organization know that you are quality sensitive organization,,,,,
,,,,,,,So that you get the best deal,,,,,
,,,,,,,Doing right at first time is our organization policy.,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is not example of procurement document ,,,[Qno: PML_2935] >> PMBOK(r) Guide 4th Edition Page 326,,,,
,,,,,,,RFI,,,,,
,,,,,,,IFB,,,,,
,,,,,,,RFP,,,,,
,,,,,,1,RBS,,,,,
Radio,PM,0,1,SingleQuestion,Which of these may not be the source selection criteria ,,,[Qno: PML_2936] >> ,,,,
,,,,,,,Overall or life-cycle cost,,,,,
,,,,,,,Technical capability,,,,,
,,,,,,,Management Approach,,,,,
,,,,,,1,Your ex-employee joined the seller company,,,,,
Radio,PM,0,1,SingleQuestion,"After one month when contract is signed with seller he comes back to you with a surprising news that component requested in the contract not available in the market and we have to buy the latest component, although it will cost little more but we can bear the price. As a project manager what shall you do?",,,[Qno: PML_2937] >> ,,,,
,,,,,,1,Enter this request is change log and route through the integrated change management,,,,,
,,,,,,,Ignore it because you are not paying for the latest technology.,,,,,
,,,,,,,Force buyer to built only the committed component otherwise project will be closed.,,,,,
,,,,,,,"You cannot do anything let him do whatever he is doing, we will see the implication at the time of integration.",,,,,
Radio,PM,0,1,SingleQuestion,Conduct procurements does not includes,,,[Qno: PML_2938] >> ,,,,
,,,,,,,Obtaining seller responses,,,,,
,,,,,,,Selecting a seller,,,,,
,,,,,,,Awarding a contract,,,,,
