View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
Radio,RM,0,1,SingleQuestion,Which of these are not tool & technique of Identify Risk,,,"[Qno: PML_2594] >> T&T of identify risk:<BR>
Documentation Reviews, Information Gathering Techniques
Checklist Analysis, Assumptions Analysis, Diagramming Techniques, SWOT Analysis, Expert Judgment",,,,
,,,,,,,Documentation Review,,,,,
,,,,,,,Checklist Analysis,,,,,
,,,,,,,Assumption Analysis,,,,,
,,,,,,1,Risk Urgency Assessment,,,,,
Radio,RM,0,1,SingleQuestion,"Which process has Risk reassessment, Risk audits, Variance and trend analysis, Technical performance measurement, Reserve analysis, and Status meetings as Tools & Techniques?",,,[Qno: PML_2596] >> ,,,,
,,,,,,,Identify Risks,,,,,
,,,,,,,Plan Risk Responses,,,,,
,,,,,,,Perform Quantitative Risk Analysis,,,,,
,,,,,,1,Monitor and Control Risks,,,,,
Radio,RM,0,1,SingleQuestion,"As a project manager you identified disaster situations (e.g. tornado, fire, tsunami, earthquakes, etc.) as potential risks for real estate project. Your CEO suggested that, at the project level, no steps could be taken to deal with such risks therefore 10% of the total budget of the project has been kept aside for handling these kind of challenges. This is an example of:",,,[Qno: PML_2816] >> ,,,,
,,,,,,1,Management Reserve,,,,,
,,,,,,,Contingency Reserve,,,,,
,,,,,,,Known-unknown risks,,,,,
,,,,,,,Bad policy decision,,,,,
Radio,RM,0,1,SingleQuestion,Which of these is not probability distribution model?,,,[Qno: PML_2818] >> PMBOK(r) Guide 4th Edition Page 297,,,,
,,,,,,,Continuous Distribution,,,,,
,,,,,,,Uniform Distribution,,,,,
,,,,,,,Discrete Distribution,,,,,
,,,,,,1,Straight Line Distribution,,,,,
Radio,RM,0,1,SingleQuestion,"In the context of Risk, which one is not True statement?",,,[Qno: PML_2831] >> ,,,,
,,,,,,1,All risks are important,,,,,
,,,,,,,Risk can affect your project&rsquo;s objective positively also,,,,,
,,,,,,,Only those risk should be monitored which can have impact on the project&rsquo;s objective,,,,,
,,,,,,,Risk is never related to past,,,,,
Radio,RM,0,1,SingleQuestion,Cause of a risk may be ,,,[Qno: PML_2832] >> ,,,,
,,,,,,,Constraints,,,,,
,,,,,,,Dependency,,,,,
,,,,,,,Assumptions,,,,,
,,,,,,,Condition ,,,,,
,,,,,,1,All of the above,,,,,
Radio,RM,0,1,SingleQuestion,Which one of these is an example of risk condition which may contribute to project risk,,,[Qno: PML_2833] >> ,,,,
,,,,,,,Immature Project Management Practices,,,,,
,,,,,,,Lack of integrated management systems,,,,,
,,,,,,,Concurrent multiple projects,,,,,
,,,,,,,Uncontrollable dependency on external participants,,,,,
,,,,,,1,All of the above,,,,,
Radio,RM,0,1,SingleQuestion,A project risk that has occurred is called,,,[Qno: PML_2834] >> ,,,,
,,,,,,,Event,,,,,
,,,,,,1,Issue,,,,,
,,,,,,,News,,,,,
,,,,,,,RYG Indicator,,,,,
Radio,RM,0,1,SingleQuestion,Which statement is true in the context of Risk Tolerance,,,[Qno: PML_2835] >> PMBOK(r) Guide 4th Edition Page 276,,,,
,,,,,,1,Stakeholders willing to accept varying degree of risk is called risk tolerance,,,,,
,,,,,,,Exposure of risk is called risk tolerance,,,,,
,,,,,,,All stakeholders on a  project have same risk tolerance,,,,,
,,,,,,,None of the above,,,,,
Radio,RM,0,1,SingleQuestion,In the context of risk response plan which statement is not True,,,[Qno: PML_2836] >> ,,,,
,,,,,,,Process of developing options and actions to enhance opportunities in project,,,,,
,,,,,,,Process of developing options and actions to reduce threats to project objectives,,,,,
,,,,,,,Process of assigning risk response owner,,,,,
,,,,,,1,None of the above,,,,,
Radio,RM,0,1,SingleQuestion,Which statement is true for EMV (Expected monitory value),,,[Qno: PML_2837] >> PMBOK(r) Guide 4th Edition Page 434,,,,
,,,,,,,A statistical tool,,,,,
,,,,,,,Calculates average outcome of future event,,,,,
,,,,,,,Commonly used in decision tree analysis,,,,,
,,,,,,1,Risk to Controlling the project costs,,,,,
Radio,RM,0,1,SingleQuestion,In the context of risk response plan which statement is false,,,[Qno: PML_2838] >> PMBOK(r) Guide 4th Edition Page 304,,,,
,,,,,,,"Active acceptance of risk means establish a contingency reserve in terms of time, money, resource to handle risks",,,,,
,,,,,,,Passive acceptance of risk means document the strategy and deal with the situation when it comes,,,,,
,,,,,,,Accept strategy is adopted because you seldom can eliminate all threats from a project,,,,,
,,,,,,1,Risk mitigation leads to removal of risk,,,,,
Radio,RM,0,1,SingleQuestion,Change requests are output of which process?,,,[Qno: PML_2839] >> ,,,,
,,,,,,1,Monitor & Control Risks,,,,,
,,,,,,,Perform Qualitative Risk Analysis,,,,,
,,,,,,,Perform Quantitative Risk Analysis,,,,,
,,,,,,,Identify & Manage Risks,,,,,
Radio,RM,0,1,SingleQuestion,You are performing Risk Audits on your project. Risk audit is part of ------- process group,,,[Qno: PML_2895] >> ,,,,
,,,,,,,Initiation,,,,,
,,,,,,,Planning,,,,,
,,,,,,,Execution,,,,,
,,,,,,1,Monitoring & Controlling,,,,,
Radio,RM,0,1,SingleQuestion,Assumption Analysis is used for ,,,[Qno: PML_2900] >> Assumption Analysis is tool & technique of Identify Risk process,,,,
,,,,,,1,Risk Identification,,,,,
,,,,,,,Requirement Collection,,,,,
,,,,,,,Defining Scope,,,,,
,,,,,,,Defining Activities on your project,,,,,
Radio,RM,0,1,SingleQuestion,What-if scenario analysis is not part of ----- process,,,[Qno: PML_2905] >> ,,,,
,,,,,,,Control Schedule,,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,1,Perform Qualitative Risk Analysis,,,,,
,,,,,,,All of the above,,,,,
